location,time,ppi_dom_con,date
GBR,2018-08,108.9091,Aug 2018
GBR,2018-09,109.0091,Sep 2018
GBR,2018-10,108.9091,Oct 2018
GBR,2018-11,109.0091,Nov 2018
GBR,2018-12,109.6091,Dec 2018
GBR,2019-01,109.5091,Jan 2019
GBR,2019-02,109.1091,Feb 2019
GBR,2019-03,109.0091,Mar 2019
GBR,2019-04,109.4091,Apr 2019
GBR,2019-05,110.0092,May 2019
GBR,2019-06,110.7092,Jun 2019
GBR,2019-07,110.8092,Jul 2019
GBR,2019-08,111.5093,Aug 2019
GBR,2019-09,110.9092,Sep 2019
GBR,2019-10,110.4092,Oct 2019
GBR,2019-11,109.9092,Nov 2019
GBR,2019-12,109.6091,Dec 2019
GBR,2020-01,110.1092,Jan 2020
GBR,2020-02,110.5092,Feb 2020
GBR,2020-03,111.7093,Mar 2020
GBR,2020-04,111.2093,Apr 2020
GBR,2020-05,111.3093,May 2020
GBR,2020-06,111.3093,Jun 2020
GBR,2020-07,111.5093,Jul 2020
GBR,2020-08,111.4093,Aug 2020
GBR,2020-09,111.8093,Sep 2020
GBR,2020-10,111.6093,Oct 2020
GBR,2020-11,111.5093,Nov 2020
GBR,2020-12,111.8093,Dec 2020
GBR,2021-01,111.8093,Jan 2021
GBR,2021-02,111.6093,Feb 2021
GBR,2021-03,112.1093,Mar 2021
GBR,2021-04,112.6094,Apr 2021
GBR,2021-05,112.7094,May 2021
GBR,2021-06,112.9094,Jun 2021
GBR,2021-07,112.9094,Jul 2021
GBR,2021-08,113.1094,Aug 2021
GBR,2021-09,113.6095,Sep 2021
GBR,2021-10,113.7095,Oct 2021
GBR,2021-11,114.1095,Nov 2021
GBR,2021-12,116.0097,Dec 2021
GBR,2022-01,117.2098,Jan 2022
GBR,2022-02,118.4099,Feb 2022
GBR,2022-03,119.61,Mar 2022
GBR,2022-04,120.7101,Apr 2022
GBR,2022-05,122.2102,May 2022
GBR,2022-06,124.0103,Jun 2022
GBR,2022-07,125.3104,Jul 2022
GBR,2022-08,125.8105,Aug 2022
GBR,2022-09,127.6106,Sep 2022
GBR,2022-10,128.5107,Oct 2022
GBR,2022-11,129.6108,Nov 2022
GBR,2022-12,130.3109,Dec 2022
EST,2002-01,73.92714,Jan 2002
EST,2002-02,73.62197,Feb 2002
EST,2002-03,73.62197,Mar 2002
EST,2002-04,73.3931,Apr 2002
EST,2002-05,73.01163,May 2002
EST,2002-06,72.93534,Jun 2002
EST,2002-07,72.85905,Jul 2002
EST,2002-08,73.16422,Aug 2002
EST,2002-09,73.16422,Sep 2002
EST,2002-10,73.01163,Oct 2002
EST,2002-11,72.85905,Nov 2002
EST,2002-12,73.01163,Dec 2002
EST,2003-01,72.85905,Jan 2003
EST,2003-02,72.24871,Feb 2003
EST,2003-03,72.24871,Mar 2003
EST,2003-04,71.94354,Apr 2003
EST,2003-05,71.63837,May 2003
EST,2003-06,71.63837,Jun 2003
EST,2003-07,71.71467,Jul 2003
EST,2003-08,71.63837,Aug 2003
EST,2003-09,71.33321,Sep 2003
EST,2003-10,71.71467,Oct 2003
EST,2003-11,72.325,Nov 2003
EST,2003-12,73.16422,Dec 2003
EST,2004-01,72.78276,Jan 2004
EST,2004-02,72.93534,Feb 2004
EST,2004-03,73.69827,Mar 2004
EST,2004-04,73.62197,Apr 2004
EST,2004-05,73.85085,May 2004
EST,2004-06,74.69006,Jun 2004
EST,2004-07,75.37669,Jul 2004
EST,2004-08,75.45299,Aug 2004
EST,2004-09,75.3004,Sep 2004
EST,2004-10,74.91894,Oct 2004
EST,2004-11,75.91074,Nov 2004
EST,2004-12,76.13962,Dec 2004
EST,2005-01,75.45299,Jan 2005
EST,2005-02,75.68186,Feb 2005
EST,2005-03,76.2159,Mar 2005
EST,2005-04,75.45299,Apr 2005
EST,2005-05,75.60557,May 2005
EST,2005-06,76.2922,Jun 2005
EST,2005-07,76.2159,Jul 2005
EST,2005-08,77.05512,Aug 2005
EST,2005-09,76.82625,Sep 2005
EST,2005-10,77.05512,Oct 2005
EST,2005-11,76.82625,Nov 2005
EST,2005-12,76.82625,Dec 2005
EST,2006-01,77.58916,Jan 2006
EST,2006-02,77.74175,Feb 2006
EST,2006-03,77.51287,Mar 2006
EST,2006-04,77.58916,Apr 2006
EST,2006-05,77.51287,May 2006
EST,2006-06,77.81805,Jun 2006
EST,2006-07,78.35209,Jul 2006
EST,2006-08,79.03872,Aug 2006
EST,2006-09,79.26759,Sep 2006
EST,2006-10,79.11501,Oct 2006
EST,2006-11,79.57276,Nov 2006
EST,2006-12,79.72535,Dec 2006
EST,2007-01,80.71715,Jan 2007
EST,2007-02,80.79344,Feb 2007
EST,2007-03,81.93782,Mar 2007
EST,2007-04,82.54816,Apr 2007
EST,2007-05,82.70074,May 2007
EST,2007-06,82.62445,Jun 2007
EST,2007-07,83.61625,Jul 2007
EST,2007-08,84.22659,Aug 2007
EST,2007-09,85.52355,Sep 2007
EST,2007-10,87.35457,Oct 2007
EST,2007-11,88.19378,Nov 2007
EST,2007-12,88.9567,Dec 2007
EST,2008-01,91.16917,Jan 2008
EST,2008-02,91.62693,Feb 2008
EST,2008-03,91.9321,Mar 2008
EST,2008-04,92.54243,Apr 2008
EST,2008-05,92.77132,May 2008
EST,2008-06,93.07648,Jun 2008
EST,2008-07,94.60233,Jul 2008
EST,2008-08,94.22086,Aug 2008
EST,2008-09,93.30536,Sep 2008
EST,2008-10,93.99199,Oct 2008
EST,2008-11,93.99199,Nov 2008
EST,2008-12,94.14458,Dec 2008
EST,2009-01,92.61873,Jan 2009
EST,2009-02,92.69502,Feb 2009
EST,2009-03,91.55064,Mar 2009
EST,2009-04,91.62693,Apr 2009
EST,2009-05,91.32176,May 2009
EST,2009-06,90.711429999999993,Jun 2009
EST,2009-07,90.63513,Jul 2009
EST,2009-08,89.9485,Aug 2009
EST,2009-09,90.86401,Sep 2009
EST,2009-10,90.55884,Oct 2009
EST,2009-11,90.10109,Nov 2009
EST,2009-12,89.87221,Dec 2009
EST,2010-01,89.56704,Jan 2010
EST,2010-02,89.79592,Feb 2010
EST,2010-03,88.49895,Mar 2010
EST,2010-04,88.72783,Apr 2010
EST,2010-05,90.0248,May 2010
EST,2010-06,89.79592,Jun 2010
EST,2010-07,89.71963,Jul 2010
EST,2010-08,89.64333,Aug 2010
EST,2010-09,90.63513,Sep 2010
EST,2010-10,92.08469,Oct 2010
EST,2010-11,93.30536,Nov 2010
EST,2010-12,93.22906,Dec 2010
EST,2011-01,93.15278,Jan 2011
EST,2011-02,92.31356,Feb 2011
EST,2011-03,92.54243,Mar 2011
EST,2011-04,93.22906,Apr 2011
EST,2011-05,93.61053,May 2011
EST,2011-06,93.8394,Jun 2011
EST,2011-07,93.61053,Jul 2011
EST,2011-08,93.8394,Aug 2011
EST,2011-09,94.37345,Sep 2011
EST,2011-10,94.67862,Oct 2011
EST,2011-11,94.75491,Nov 2011
EST,2011-12,94.98379,Dec 2011
EST,2012-01,95.82301,Jan 2012
EST,2012-02,96.66222,Feb 2012
EST,2012-03,96.73851,Mar 2012
EST,2012-04,97.34885,Apr 2012
EST,2012-05,97.95918,May 2012
EST,2012-06,97.50143,Jun 2012
EST,2012-07,97.50143,Jul 2012
EST,2012-08,97.42514,Aug 2012
EST,2012-09,97.73031,Sep 2012
EST,2012-10,98.26435,Oct 2012
EST,2012-11,99.10357,Nov 2012
EST,2012-12,99.02728,Dec 2012
EST,2013-01,99.94278,Jan 2013
EST,2013-02,101.0872,Feb 2013
EST,2013-03,101.4686,Mar 2013
EST,2013-04,101.1635,Apr 2013
EST,2013-05,101.8501,May 2013
EST,2013-06,101.9264,Jun 2013
EST,2013-07,102.7656,Jul 2013
EST,2013-08,102.3078,Aug 2013
EST,2013-09,101.5449,Sep 2013
EST,2013-10,102.079,Oct 2013
EST,2013-11,102.613,Nov 2013
EST,2013-12,103.0708,Dec 2013
EST,2014-01,104.2151,Jan 2014
EST,2014-02,104.5203,Feb 2014
EST,2014-03,103.91,Mar 2014
EST,2014-04,103.2233,Apr 2014
EST,2014-05,103.9863,May 2014
EST,2014-06,103.0708,Jun 2014
EST,2014-07,104.0626,Jul 2014
EST,2014-08,102.9945,Aug 2014
EST,2014-09,102.4604,Sep 2014
EST,2014-10,102.3078,Oct 2014
EST,2014-11,102.079,Nov 2014
EST,2014-12,103.0708,Dec 2014
EST,2015-01,102.2315,Jan 2015
EST,2015-02,102.6893,Feb 2015
EST,2015-03,101.8501,Mar 2015
EST,2015-04,101.5449,Apr 2015
EST,2015-05,100.3242,May 2015
EST,2015-06,99.63761,Jun 2015
EST,2015-07,99.40874,Jul 2015
EST,2015-08,98.64581,Aug 2015
EST,2015-09,99.25615,Sep 2015
EST,2015-10,98.34064,Oct 2015
EST,2015-11,97.8066,Nov 2015
EST,2015-12,98.26435,Dec 2015
EST,2016-01,99.25615,Jan 2016
EST,2016-02,99.02728,Feb 2016
EST,2016-03,98.49323,Mar 2016
EST,2016-04,98.11177,Apr 2016
EST,2016-05,98.34064,May 2016
EST,2016-06,98.11177,Jun 2016
EST,2016-07,98.95098,Jul 2016
EST,2016-08,97.65401,Aug 2016
EST,2016-09,98.18806,Sep 2016
EST,2016-10,98.64581,Oct 2016
EST,2016-11,99.7902,Nov 2016
EST,2016-12,101.0872,Dec 2016
EST,2017-01,102.9182,Jan 2017
EST,2017-02,103.4522,Feb 2017
EST,2017-03,102.8419,Mar 2017
EST,2017-04,102.8419,Apr 2017
EST,2017-05,103.0708,May 2017
EST,2017-06,102.7656,Jun 2017
EST,2017-07,104.9018,Jul 2017
EST,2017-08,104.2914,Aug 2017
EST,2017-09,104.3677,Sep 2017
EST,2017-10,105.5121,Oct 2017
EST,2017-11,104.5966,Nov 2017
EST,2017-12,104.2151,Dec 2017
EST,2018-01,106.9617,Jan 2018
EST,2018-02,108.5638,Feb 2018
EST,2018-03,107.9535,Mar 2018
EST,2018-04,107.8009,Apr 2018
EST,2018-05,108.0298,May 2018
EST,2018-06,107.1143,Jun 2018
EST,2018-07,107.8772,Jul 2018
EST,2018-08,108.4875,Aug 2018
EST,2018-09,108.0298,Sep 2018
EST,2018-10,107.6483,Oct 2018
EST,2018-11,108.0298,Nov 2018
EST,2018-12,108.3349,Dec 2018
EST,2019-01,108.6401,Jan 2019
EST,2019-02,108.9453,Feb 2019
EST,2019-03,109.0978,Mar 2019
EST,2019-04,108.7927,Apr 2019
EST,2019-05,109.2504,May 2019
EST,2019-06,109.4793,Jun 2019
EST,2019-07,109.2504,Jul 2019
EST,2019-08,108.7927,Aug 2019
EST,2019-09,108.869,Sep 2019
EST,2019-10,108.6401,Oct 2019
EST,2019-11,108.9453,Nov 2019
EST,2019-12,108.8485,Dec 2019
EST,2020-01,109.4793,Jan 2020
EST,2020-02,109.6319,Feb 2020
EST,2020-03,110.4711,Mar 2020
EST,2020-04,109.1741,Apr 2020
EST,2020-05,109.7082,May 2020
EST,2020-06,110.2422,Jun 2020
EST,2020-07,109.5556,Jul 2020
EST,2020-08,109.3267,Aug 2020
EST,2020-09,108.869,Sep 2020
EST,2020-10,108.4875,Oct 2020
EST,2020-11,108.4112,Nov 2020
EST,2020-12,107.8009,Dec 2020
EST,2021-01,109.3267,Jan 2021
EST,2021-02,108.869,Feb 2021
EST,2021-03,108.869,Mar 2021
EST,2021-04,109.9371,Apr 2021
EST,2021-05,111.234,May 2021
EST,2021-06,110.9289,Jun 2021
EST,2021-07,111.9969,Jul 2021
EST,2021-08,112.3784,Aug 2021
EST,2021-09,112.3021,Sep 2021
EST,2021-10,114.1331,Oct 2021
EST,2021-11,114.7435,Nov 2021
EST,2021-12,115.659,Dec 2021
EST,2022-01,120.8468,Jan 2022
EST,2022-02,122.449,Feb 2022
EST,2022-03,124.3563,Mar 2022
EST,2022-04,127.7131,Apr 2022
EST,2022-05,131.9855,May 2022
EST,2022-06,133.6639,Jun 2022
EST,2022-07,134.8083,Jul 2022
EST,2022-08,136.1053,Aug 2022
EST,2022-09,137.9363,Sep 2022
EST,2022-10,140.6065,Oct 2022
EST,2022-11,142.285,Nov 2022
EST,2022-12,144.116,Dec 2022
SVN,1998-01,58.26255,Jan 1998
SVN,1998-02,58.60832,Feb 1998
SVN,1998-03,58.95409,Mar 1998
SVN,1998-04,59.12698,Apr 1998
SVN,1998-05,59.21342,May 1998
SVN,1998-06,61.02872,Jun 1998
SVN,1998-07,61.3745,Jul 1998
SVN,1998-08,61.54738,Aug 1998
SVN,1998-09,61.46094,Sep 1998
SVN,1998-10,61.63383,Oct 1998
SVN,1998-11,61.80671,Nov 1998
SVN,1998-12,61.80671,Dec 1998
SVN,1999-01,61.9796,Jan 1999
SVN,1999-02,62.15248,Feb 1999
SVN,1999-03,62.23893,Mar 1999
SVN,1999-04,62.23893,Apr 1999
SVN,1999-05,62.23893,May 1999
SVN,1999-06,62.41181,Jun 1999
SVN,1999-07,62.5847,Jul 1999
SVN,1999-08,62.5847,Aug 1999
SVN,1999-09,63.27624,Sep 1999
SVN,1999-10,63.96778,Oct 1999
SVN,1999-11,64.22711,Nov 1999
SVN,1999-12,64.22711,Dec 1999
SVN,2000-01,64.4,Jan 2000
SVN,2000-02,65.1,Feb 2000
SVN,2000-03,65.6,Mar 2000
SVN,2000-04,65.9,Apr 2000
SVN,2000-05,66.3,May 2000
SVN,2000-06,66.5,Jun 2000
SVN,2000-07,67.5,Jul 2000
SVN,2000-08,68.4,Aug 2000
SVN,2000-09,68.8,Sep 2000
SVN,2000-10,69.3,Oct 2000
SVN,2000-11,69.6,Nov 2000
SVN,2000-12,69.7,Dec 2000
SVN,2001-01,70.22,Jan 2001
SVN,2001-02,71.29,Feb 2001
SVN,2001-03,71.6,Mar 2001
SVN,2001-04,72.39,Apr 2001
SVN,2001-05,73.37,May 2001
SVN,2001-06,73.74,Jun 2001
SVN,2001-07,74.5,Jul 2001
SVN,2001-08,75.18,Aug 2001
SVN,2001-09,75.42,Sep 2001
SVN,2001-10,75.81,Oct 2001
SVN,2001-11,76.29,Nov 2001
SVN,2001-12,76.45,Dec 2001
SVN,2002-01,76.56,Jan 2002
SVN,2002-02,77.62,Feb 2002
SVN,2002-03,78.39,Mar 2002
SVN,2002-04,78.62,Apr 2002
SVN,2002-05,78.76,May 2002
SVN,2002-06,78.98,Jun 2002
SVN,2002-07,79.11,Jul 2002
SVN,2002-08,78.94,Aug 2002
SVN,2002-09,79.9,Sep 2002
SVN,2002-10,80.25,Oct 2002
SVN,2002-11,80.54,Nov 2002
SVN,2002-12,80.83,Dec 2002
SVN,2003-01,80.99,Jan 2003
SVN,2003-02,81.18,Feb 2003
SVN,2003-03,81.49,Mar 2003
SVN,2003-04,82.15,Apr 2003
SVN,2003-05,82.16,May 2003
SVN,2003-06,82.28,Jun 2003
SVN,2003-07,82.35,Jul 2003
SVN,2003-08,82.22,Aug 2003
SVN,2003-09,82.65,Sep 2003
SVN,2003-10,82.76,Oct 2003
SVN,2003-11,82.67,Nov 2003
SVN,2003-12,82.9,Dec 2003
SVN,2004-01,83.39,Jan 2004
SVN,2004-02,83.69,Feb 2004
SVN,2004-03,83.78,Mar 2004
SVN,2004-04,84.18,Apr 2004
SVN,2004-05,84.31,May 2004
SVN,2004-06,84.46,Jun 2004
SVN,2004-07,85.01,Jul 2004
SVN,2004-08,84.92,Aug 2004
SVN,2004-09,85.11,Sep 2004
SVN,2004-10,85.08,Oct 2004
SVN,2004-11,85.17,Nov 2004
SVN,2004-12,85.42,Dec 2004
SVN,2005-01,85.21,Jan 2005
SVN,2005-02,86.07,Feb 2005
SVN,2005-03,86.22,Mar 2005
SVN,2005-04,86.05,Apr 2005
SVN,2005-05,85.71,May 2005
SVN,2005-06,86,Jun 2005
SVN,2005-07,85.91,Jul 2005
SVN,2005-08,86.18,Aug 2005
SVN,2005-09,86.6,Sep 2005
SVN,2005-10,86.61,Oct 2005
SVN,2005-11,86.63,Nov 2005
SVN,2005-12,86.61,Dec 2005
SVN,2006-01,86.42,Jan 2006
SVN,2006-02,87.03,Feb 2006
SVN,2006-03,87.47,Mar 2006
SVN,2006-04,87.61,Apr 2006
SVN,2006-05,87.53,May 2006
SVN,2006-06,87.52,Jun 2006
SVN,2006-07,87.39,Jul 2006
SVN,2006-08,87.2,Aug 2006
SVN,2006-09,87.44,Sep 2006
SVN,2006-10,88.09,Oct 2006
SVN,2006-11,87.93,Nov 2006
SVN,2006-12,88.42,Dec 2006
SVN,2007-01,88.84,Jan 2007
SVN,2007-02,89.01,Feb 2007
SVN,2007-03,89.38,Mar 2007
SVN,2007-04,89.22,Apr 2007
SVN,2007-05,89.5,May 2007
SVN,2007-06,89.91,Jun 2007
SVN,2007-07,89.8,Jul 2007
SVN,2007-08,89.64,Aug 2007
SVN,2007-09,90.86,Sep 2007
SVN,2007-10,91.53,Oct 2007
SVN,2007-11,92.73,Nov 2007
SVN,2007-12,92.83,Dec 2007
SVN,2008-01,93.84,Jan 2008
SVN,2008-02,94.42,Feb 2008
SVN,2008-03,94.88,Mar 2008
SVN,2008-04,95.12,Apr 2008
SVN,2008-05,95.29,May 2008
SVN,2008-06,95.32,Jun 2008
SVN,2008-07,95.39,Jul 2008
SVN,2008-08,95.5,Aug 2008
SVN,2008-09,95.69,Sep 2008
SVN,2008-10,96.21,Oct 2008
SVN,2008-11,96.17,Nov 2008
SVN,2008-12,96.27,Dec 2008
SVN,2009-01,94.99,Jan 2009
SVN,2009-02,94.83,Feb 2009
SVN,2009-03,94.96,Mar 2009
SVN,2009-04,94.9,Apr 2009
SVN,2009-05,95.02,May 2009
SVN,2009-06,95.68,Jun 2009
SVN,2009-07,94.9,Jul 2009
SVN,2009-08,94.51,Aug 2009
SVN,2009-09,94.79,Sep 2009
SVN,2009-10,95.04,Oct 2009
SVN,2009-11,94.94,Nov 2009
SVN,2009-12,95.18,Dec 2009
SVN,2010-01,95.41,Jan 2010
SVN,2010-02,95.42,Feb 2010
SVN,2010-03,95.46,Mar 2010
SVN,2010-04,95.38,Apr 2010
SVN,2010-05,95.5,May 2010
SVN,2010-06,96.13,Jun 2010
SVN,2010-07,95.89,Jul 2010
SVN,2010-08,96.21,Aug 2010
SVN,2010-09,96.31,Sep 2010
SVN,2010-10,96.54,Oct 2010
SVN,2010-11,96.43,Nov 2010
SVN,2010-12,96.62,Dec 2010
SVN,2011-01,97.03,Jan 2011
SVN,2011-02,97.33,Feb 2011
SVN,2011-03,97.88,Mar 2011
SVN,2011-04,98.39,Apr 2011
SVN,2011-05,98.42,May 2011
SVN,2011-06,98.94,Jun 2011
SVN,2011-07,98.44,Jul 2011
SVN,2011-08,98.45,Aug 2011
SVN,2011-09,98.78,Sep 2011
SVN,2011-10,98.47,Oct 2011
SVN,2011-11,98.61,Nov 2011
SVN,2011-12,99.05,Dec 2011
SVN,2012-01,99.25,Jan 2012
SVN,2012-02,98.9,Feb 2012
SVN,2012-03,98.68,Mar 2012
SVN,2012-04,99,Apr 2012
SVN,2012-05,99.52,May 2012
SVN,2012-06,99.8,Jun 2012
SVN,2012-07,99.6,Jul 2012
SVN,2012-08,99.75,Aug 2012
SVN,2012-09,100,Sep 2012
SVN,2012-10,100.55,Oct 2012
SVN,2012-11,100.73,Nov 2012
SVN,2012-12,100.48,Dec 2012
SVN,2013-01,99.94,Jan 2013
SVN,2013-02,100.41,Feb 2013
SVN,2013-03,100.3,Mar 2013
SVN,2013-04,100.57,Apr 2013
SVN,2013-05,100.87,May 2013
SVN,2013-06,100.68,Jun 2013
SVN,2013-07,100.54,Jul 2013
SVN,2013-08,100.98,Aug 2013
SVN,2013-09,100.9,Sep 2013
SVN,2013-10,100.86,Oct 2013
SVN,2013-11,100.8,Nov 2013
SVN,2013-12,100.62,Dec 2013
SVN,2014-01,100.63,Jan 2014
SVN,2014-02,100.48,Feb 2014
SVN,2014-03,100.48,Mar 2014
SVN,2014-04,100.26,Apr 2014
SVN,2014-05,100.16,May 2014
SVN,2014-06,100.55,Jun 2014
SVN,2014-07,100.28,Jul 2014
SVN,2014-08,100.02,Aug 2014
SVN,2014-09,99.85,Sep 2014
SVN,2014-10,99.9,Oct 2014
SVN,2014-11,99.97,Nov 2014
SVN,2014-12,99.85,Dec 2014
SVN,2015-01,100.17,Jan 2015
SVN,2015-02,99.7,Feb 2015
SVN,2015-03,100.32,Mar 2015
SVN,2015-04,100.47,Apr 2015
SVN,2015-05,100.48,May 2015
SVN,2015-06,100.27,Jun 2015
SVN,2015-07,100.54,Jul 2015
SVN,2015-08,100.2,Aug 2015
SVN,2015-09,99.55,Sep 2015
SVN,2015-10,99.7,Oct 2015
SVN,2015-11,99.39,Nov 2015
SVN,2015-12,99.22,Dec 2015
SVN,2016-01,99.19,Jan 2016
SVN,2016-02,99.02,Feb 2016
SVN,2016-03,98.65,Mar 2016
SVN,2016-04,98.36,Apr 2016
SVN,2016-05,98.56,May 2016
SVN,2016-06,98.45,Jun 2016
SVN,2016-07,98.59,Jul 2016
SVN,2016-08,98.35,Aug 2016
SVN,2016-09,98.54,Sep 2016
SVN,2016-10,98.01,Oct 2016
SVN,2016-11,98,Nov 2016
SVN,2016-12,98.33,Dec 2016
SVN,2017-01,98.03,Jan 2017
SVN,2017-02,98.03,Feb 2017
SVN,2017-03,98.06,Mar 2017
SVN,2017-04,98.33,Apr 2017
SVN,2017-05,99.22,May 2017
SVN,2017-06,98.76,Jun 2017
SVN,2017-07,99.58,Jul 2017
SVN,2017-08,99.65,Aug 2017
SVN,2017-09,100.08,Sep 2017
SVN,2017-10,99.68,Oct 2017
SVN,2017-11,100.06,Nov 2017
SVN,2017-12,100.22,Dec 2017
SVN,2018-01,100.19,Jan 2018
SVN,2018-02,99.7,Feb 2018
SVN,2018-03,100.14,Mar 2018
SVN,2018-04,99.96,Apr 2018
SVN,2018-05,100.08,May 2018
SVN,2018-06,99.95,Jun 2018
SVN,2018-07,100.35,Jul 2018
SVN,2018-08,100.4,Aug 2018
SVN,2018-09,100,Sep 2018
SVN,2018-10,99.83,Oct 2018
SVN,2018-11,99.87,Nov 2018
SVN,2018-12,99.9,Dec 2018
SVN,2019-01,100.07,Jan 2019
SVN,2019-02,100.37,Feb 2019
SVN,2019-03,100.39,Mar 2019
SVN,2019-04,100.49,Apr 2019
SVN,2019-05,101.22,May 2019
SVN,2019-06,101.25,Jun 2019
SVN,2019-07,101.6,Jul 2019
SVN,2019-08,102.01,Aug 2019
SVN,2019-09,102.07,Sep 2019
SVN,2019-10,101.41,Oct 2019
SVN,2019-11,101.57,Nov 2019
SVN,2019-12,101.75,Dec 2019
SVN,2020-01,102.73,Jan 2020
SVN,2020-02,103.23,Feb 2020
SVN,2020-03,103.35,Mar 2020
SVN,2020-04,103.58,Apr 2020
SVN,2020-05,103.6,May 2020
SVN,2020-06,103.42,Jun 2020
SVN,2020-07,103.54,Jul 2020
SVN,2020-08,103.87,Aug 2020
SVN,2020-09,103.72,Sep 2020
SVN,2020-10,104.12,Oct 2020
SVN,2020-11,103.79,Nov 2020
SVN,2020-12,103.8,Dec 2020
SVN,2021-01,103.59,Jan 2021
SVN,2021-02,104.05,Feb 2021
SVN,2021-03,103.81,Mar 2021
SVN,2021-04,104.21,Apr 2021
SVN,2021-05,104.01,May 2021
SVN,2021-06,104.57,Jun 2021
SVN,2021-07,105.14,Jul 2021
SVN,2021-08,105.51,Aug 2021
SVN,2021-09,105.81,Sep 2021
SVN,2021-10,106.01,Oct 2021
SVN,2021-11,107.17,Nov 2021
SVN,2021-12,107.6,Dec 2021
SVN,2022-01,109.58,Jan 2022
SVN,2022-02,111.16,Feb 2022
SVN,2022-03,113.08,Mar 2022
SVN,2022-04,115.35,Apr 2022
SVN,2022-05,118.23,May 2022
SVN,2022-06,121.36,Jun 2022
SVN,2022-07,122.07,Jul 2022
SVN,2022-08,122.68,Aug 2022
SVN,2022-09,123.73,Sep 2022
SVN,2022-10,124.73,Oct 2022
SVN,2022-11,125.09,Nov 2022
SVN,2022-12,126.6,Dec 2022
LTU,1998-01,81.3,Jan 1998
LTU,1998-02,80.9,Feb 1998
LTU,1998-03,81,Mar 1998
LTU,1998-04,81.1,Apr 1998
LTU,1998-05,80.6,May 1998
LTU,1998-06,80.1,Jun 1998
LTU,1998-07,80.2,Jul 1998
LTU,1998-08,79.9,Aug 1998
LTU,1998-09,79.9,Sep 1998
LTU,1998-10,79.6,Oct 1998
LTU,1998-11,78.4,Nov 1998
LTU,1998-12,78.4,Dec 1998
LTU,1999-01,79.2,Jan 1999
LTU,1999-02,79.1,Feb 1999
LTU,1999-03,79.1,Mar 1999
LTU,1999-04,78.6,Apr 1999
LTU,1999-05,77.9,May 1999
LTU,1999-06,78.4,Jun 1999
LTU,1999-07,78.2,Jul 1999
LTU,1999-08,77.9,Aug 1999
LTU,1999-09,77.9,Sep 1999
LTU,1999-10,77.6,Oct 1999
LTU,1999-11,77.3,Nov 1999
LTU,1999-12,77.1,Dec 1999
LTU,2000-01,76.8,Jan 2000
LTU,2000-02,76.9,Feb 2000
LTU,2000-03,76.6,Mar 2000
LTU,2000-04,76.1,Apr 2000
LTU,2000-05,76.8,May 2000
LTU,2000-06,75.9,Jun 2000
LTU,2000-07,75.8,Jul 2000
LTU,2000-08,75.7,Aug 2000
LTU,2000-09,75.7,Sep 2000
LTU,2000-10,75.6,Oct 2000
LTU,2000-11,75.8,Nov 2000
LTU,2000-12,75.8,Dec 2000
LTU,2001-01,76.2,Jan 2001
LTU,2001-02,77,Feb 2001
LTU,2001-03,77.1,Mar 2001
LTU,2001-04,77.4,Apr 2001
LTU,2001-05,77,May 2001
LTU,2001-06,77.1,Jun 2001
LTU,2001-07,77.1,Jul 2001
LTU,2001-08,77.5,Aug 2001
LTU,2001-09,77.9,Sep 2001
LTU,2001-10,78.1,Oct 2001
LTU,2001-11,77.9,Nov 2001
LTU,2001-12,79,Dec 2001
LTU,2002-01,79,Jan 2002
LTU,2002-02,78.5,Feb 2002
LTU,2002-03,78.1,Mar 2002
LTU,2002-04,78,Apr 2002
LTU,2002-05,78,May 2002
LTU,2002-06,77.6,Jun 2002
LTU,2002-07,77.8,Jul 2002
LTU,2002-08,77,Aug 2002
LTU,2002-09,76.4,Sep 2002
LTU,2002-10,76.3,Oct 2002
LTU,2002-11,76.3,Nov 2002
LTU,2002-12,76.8,Dec 2002
LTU,2003-01,77.8,Jan 2003
LTU,2003-02,77.6,Feb 2003
LTU,2003-03,77.1,Mar 2003
LTU,2003-04,77.1,Apr 2003
LTU,2003-05,77.5,May 2003
LTU,2003-06,77.7,Jun 2003
LTU,2003-07,77.4,Jul 2003
LTU,2003-08,77.4,Aug 2003
LTU,2003-09,77.5,Sep 2003
LTU,2003-10,77.5,Oct 2003
LTU,2003-11,77.8,Nov 2003
LTU,2003-12,78.5,Dec 2003
LTU,2004-01,78.7,Jan 2004
LTU,2004-02,78.6,Feb 2004
LTU,2004-03,78.9,Mar 2004
LTU,2004-04,78.5,Apr 2004
LTU,2004-05,80.9,May 2004
LTU,2004-06,81.5,Jun 2004
LTU,2004-07,81.8,Jul 2004
LTU,2004-08,81.1,Aug 2004
LTU,2004-09,80.5,Sep 2004
LTU,2004-10,80.8,Oct 2004
LTU,2004-11,81,Nov 2004
LTU,2004-12,81.3,Dec 2004
LTU,2005-01,81.6,Jan 2005
LTU,2005-02,81.9,Feb 2005
LTU,2005-03,82.5,Mar 2005
LTU,2005-04,82.9,Apr 2005
LTU,2005-05,83,May 2005
LTU,2005-06,83,Jun 2005
LTU,2005-07,83.5,Jul 2005
LTU,2005-08,83.2,Aug 2005
LTU,2005-09,83.3,Sep 2005
LTU,2005-10,83.6,Oct 2005
LTU,2005-11,83.3,Nov 2005
LTU,2005-12,83.4,Dec 2005
LTU,2006-01,84.3,Jan 2006
LTU,2006-02,84.1,Feb 2006
