location,time,ppi_tot_manufact,date
HUN,1998-05,60.7629,May 1998
HUN,1998-06,60.97811,Jun 1998
HUN,1998-07,61.12159,Jul 1998
HUN,1998-08,61.6955,Aug 1998
HUN,1998-09,62.26941,Sep 1998
HUN,1998-10,62.55637,Oct 1998
HUN,1998-11,62.12593,Nov 1998
HUN,1998-12,61.6955,Dec 1998
HUN,1999-01,62.48463,Jan 1999
HUN,1999-02,62.55637,Feb 1999
HUN,1999-03,62.91507,Mar 1999
HUN,1999-04,62.26941,Apr 1999
HUN,1999-05,62.62811,May 1999
HUN,1999-06,63.3455,Jun 1999
HUN,1999-07,63.84767,Jul 1999
HUN,1999-08,64.34985,Aug 1999
HUN,1999-09,65.21071,Sep 1999
HUN,1999-10,65.85636,Oct 1999
HUN,1999-11,66.64549,Nov 1999
HUN,1999-12,67.00419,Dec 1999
HUN,2000-01,67.72157,Jan 2000
HUN,2000-02,68.51087,Feb 2000
HUN,2000-03,69.3791,Mar 2000
HUN,2000-04,69.77374,Apr 2000
HUN,2000-05,70.7209,May 2000
HUN,2000-06,70.95769,Jun 2000
HUN,2000-07,71.66805,Jul 2000
HUN,2000-08,72.45735,Aug 2000
HUN,2000-09,73.4045,Sep 2000
HUN,2000-10,74.03594,Oct 2000
HUN,2000-11,74.90417,Nov 2000
HUN,2000-12,74.66737,Dec 2000
HUN,2001-01,75.14095,Jan 2001
HUN,2001-02,75.69346,Feb 2001
HUN,2001-03,76.24597,Mar 2001
HUN,2001-04,76.48276,Apr 2001
HUN,2001-05,75.93025,May 2001
HUN,2001-06,74.66737,Jun 2001
HUN,2001-07,74.58845,Jul 2001
HUN,2001-08,74.58845,Aug 2001
HUN,2001-09,75.21989,Sep 2001
HUN,2001-10,74.98309,Oct 2001
HUN,2001-11,74.27273,Nov 2001
HUN,2001-12,73.72022,Dec 2001
HUN,2002-01,73.79915,Jan 2002
HUN,2002-02,73.95701,Feb 2002
HUN,2002-03,74.27273,Mar 2002
HUN,2002-04,74.50952,Apr 2002
HUN,2002-05,74.58845,May 2002
HUN,2002-06,74.11487,Jun 2002
HUN,2002-07,74.27273,Jul 2002
HUN,2002-08,74.27273,Aug 2002
HUN,2002-09,74.27273,Sep 2002
HUN,2002-10,74.11487,Oct 2002
HUN,2002-11,73.00986,Nov 2002
HUN,2002-12,72.77306,Dec 2002
HUN,2003-01,73.4045,Jan 2003
HUN,2003-02,73.95701,Feb 2003
HUN,2003-03,74.35166,Mar 2003
HUN,2003-04,73.79915,Apr 2003
HUN,2003-05,73.24664,May 2003
HUN,2003-06,75.06203,Jun 2003
HUN,2003-07,75.69346,Jul 2003
HUN,2003-08,76.08811,Aug 2003
HUN,2003-09,75.77239,Sep 2003
HUN,2003-10,75.77239,Oct 2003
HUN,2003-11,76.56168,Nov 2003
HUN,2003-12,76.48276,Dec 2003
HUN,2004-01,77.27206,Jan 2004
HUN,2004-02,76.8774,Feb 2004
HUN,2004-03,76.24597,Mar 2004
HUN,2004-04,76.64062,Apr 2004
HUN,2004-05,77.03526,May 2004
HUN,2004-06,77.35098,Jun 2004
HUN,2004-07,77.35098,Jul 2004
HUN,2004-08,77.58777,Aug 2004
HUN,2004-09,77.90349,Sep 2004
HUN,2004-10,78.14028,Oct 2004
HUN,2004-11,77.90349,Nov 2004
HUN,2004-12,77.42991,Dec 2004
HUN,2005-01,77.74563,Jan 2005
HUN,2005-02,77.42991,Feb 2005
HUN,2005-03,77.98242,Mar 2005
HUN,2005-04,78.69279,Apr 2005
HUN,2005-05,79.16636,May 2005
HUN,2005-06,79.08743,Jun 2005
HUN,2005-07,78.85065,Jul 2005
HUN,2005-08,78.77171,Aug 2005
HUN,2005-09,79.40315,Sep 2005
HUN,2005-10,80.03459,Oct 2005
HUN,2005-11,80.11352,Nov 2005
HUN,2005-12,79.95566,Dec 2005
HUN,2006-01,80.19244,Jan 2006
HUN,2006-02,80.19244,Feb 2006
HUN,2006-03,81.69211,Mar 2006
HUN,2006-04,82.63927,Apr 2006
HUN,2006-05,82.79713,May 2006
HUN,2006-06,84.84929,Jun 2006
HUN,2006-07,85.95431,Jul 2006
HUN,2006-08,85.32287,Aug 2006
HUN,2006-09,85.16501,Sep 2006
HUN,2006-10,84.13892,Oct 2006
HUN,2006-11,83.03391,Nov 2006
HUN,2006-12,82.24461,Dec 2006
HUN,2007-01,82.08675,Jan 2007
HUN,2007-02,81.84997,Feb 2007
HUN,2007-03,81.29746,Mar 2007
HUN,2007-04,80.5871,Apr 2007
HUN,2007-05,80.98174,May 2007
HUN,2007-06,80.90282,Jun 2007
HUN,2007-07,81.1396,Jul 2007
HUN,2007-08,82.08675,Aug 2007
HUN,2007-09,82.00783,Sep 2007
HUN,2007-10,82.24461,Oct 2007
HUN,2007-11,82.95498,Nov 2007
HUN,2007-12,83.2707,Dec 2007
HUN,2008-01,83.74428,Jan 2008
HUN,2008-02,84.29678,Feb 2008
HUN,2008-03,84.45464,Mar 2008
HUN,2008-04,84.21786,Apr 2008
HUN,2008-05,83.11284,May 2008
HUN,2008-06,82.56033,Jun 2008
HUN,2008-07,81.69211,Jul 2008
HUN,2008-08,82.32355,Aug 2008
HUN,2008-09,83.42856,Sep 2008
HUN,2008-10,86.19109,Oct 2008
HUN,2008-11,86.11217,Nov 2008
HUN,2008-12,85.24394,Dec 2008
HUN,2009-01,87.69076,Jan 2009
HUN,2009-02,90.76901,Feb 2009
HUN,2009-03,91.95296,Mar 2009
HUN,2009-04,90.05865,Apr 2009
HUN,2009-05,88.00648,May 2009
HUN,2009-06,87.92754,Jun 2009
HUN,2009-07,86.66467,Jul 2009
HUN,2009-08,86.19109,Aug 2009
HUN,2009-09,86.27003,Sep 2009
HUN,2009-10,86.27003,Oct 2009
HUN,2009-11,86.66467,Nov 2009
HUN,2009-12,86.90146,Dec 2009
HUN,2010-01,87.61182,Jan 2010
HUN,2010-02,88.33965,Feb 2010
HUN,2010-03,87.88476,Mar 2010
HUN,2010-04,88.43063,Apr 2010
HUN,2010-05,91.34193,May 2010
HUN,2010-06,92.79758,Jun 2010
HUN,2010-07,93.07051,Jul 2010
HUN,2010-08,92.79758,Aug 2010
HUN,2010-09,92.25171,Sep 2010
HUN,2010-10,91.43291,Oct 2010
HUN,2010-11,92.61562,Nov 2010
HUN,2010-12,93.25246,Dec 2010
HUN,2011-01,93.25246,Jan 2011
HUN,2011-02,93.43442,Feb 2011
HUN,2011-03,93.61638,Mar 2011
HUN,2011-04,93.34344,Apr 2011
HUN,2011-05,93.34344,May 2011
HUN,2011-06,92.52464,Jun 2011
HUN,2011-07,92.7066,Jul 2011
HUN,2011-08,93.43442,Aug 2011
HUN,2011-09,96.52767,Sep 2011
HUN,2011-10,98.34723,Oct 2011
HUN,2011-11,100.9856,Nov 2011
HUN,2011-12,100.2578,Dec 2011
HUN,2012-01,100.6217,Jan 2012
HUN,2012-02,98.71114,Feb 2012
HUN,2012-03,99.43897,Mar 2012
HUN,2012-04,99.80288,Apr 2012
HUN,2012-05,100.2578,May 2012
HUN,2012-06,98.62017,Jun 2012
HUN,2012-07,97.52843,Jul 2012
HUN,2012-08,97.43745,Aug 2012
HUN,2012-09,98.62017,Sep 2012
HUN,2012-10,98.0743,Oct 2012
HUN,2012-11,97.43745,Nov 2012
HUN,2012-12,98.16528,Dec 2012
HUN,2013-01,99.80288,Jan 2013
HUN,2013-02,100.0758,Feb 2013
HUN,2013-03,101.9864,Mar 2013
HUN,2013-04,100.8036,Apr 2013
HUN,2013-05,99.43897,May 2013
HUN,2013-06,99.80288,Jun 2013
HUN,2013-07,99.71191,Jul 2013
HUN,2013-08,100.6217,Aug 2013
HUN,2013-09,100.7127,Sep 2013
HUN,2013-10,98.71114,Oct 2013
HUN,2013-11,98.8931,Nov 2013
HUN,2013-12,99.34799,Dec 2013
HUN,2014-01,100.6217,Jan 2014
HUN,2014-02,101.4405,Feb 2014
HUN,2014-03,101.0766,Mar 2014
HUN,2014-04,100.1668,Apr 2014
HUN,2014-05,99.52995,May 2014
HUN,2014-06,100.4397,Jun 2014
HUN,2014-07,101.0766,Jul 2014
HUN,2014-08,101.9864,Aug 2014
HUN,2014-09,101.9864,Sep 2014
HUN,2014-10,100.7127,Oct 2014
HUN,2014-11,100.2578,Nov 2014
HUN,2014-12,100.1668,Dec 2014
HUN,2015-01,99.80288,Jan 2015
HUN,2015-02,98.16528,Feb 2015
HUN,2015-03,98.52919,Mar 2015
HUN,2015-04,98.8931,Apr 2015
HUN,2015-05,100.9856,May 2015
HUN,2015-06,102.4412,Jun 2015
HUN,2015-07,101.6224,Jul 2015
HUN,2015-08,101.0766,Aug 2015
HUN,2015-09,100.2578,Sep 2015
HUN,2015-10,99.43897,Oct 2015
HUN,2015-11,99.71191,Nov 2015
HUN,2015-12,99.07506,Dec 2015
HUN,2016-01,98.52919,Jan 2016
HUN,2016-02,97.34647,Feb 2016
HUN,2016-03,97.80136,Mar 2016
HUN,2016-04,98.0743,Apr 2016
HUN,2016-05,99.34799,May 2016
HUN,2016-06,100.1668,Jun 2016
HUN,2016-07,99.71191,Jul 2016
HUN,2016-08,98.80212,Aug 2016
HUN,2016-09,98.52919,Sep 2016
HUN,2016-10,99.16604,Oct 2016
HUN,2016-11,99.89386,Nov 2016
HUN,2016-12,100.3487,Dec 2016
HUN,2017-01,101.1675,Jan 2017
HUN,2017-02,101.4405,Feb 2017
HUN,2017-03,102.0773,Mar 2017
HUN,2017-04,102.8961,Apr 2017
HUN,2017-05,102.2593,May 2017
HUN,2017-06,101.8954,Jun 2017
HUN,2017-07,101.2585,Jul 2017
HUN,2017-08,101.2585,Aug 2017
HUN,2017-09,102.7142,Sep 2017
HUN,2017-10,103.7149,Oct 2017
HUN,2017-11,104.5337,Nov 2017
HUN,2017-12,104.5337,Dec 2017
HUN,2018-01,104.7157,Jan 2018
HUN,2018-02,105.4435,Feb 2018
HUN,2018-03,105.5345,Mar 2018
HUN,2018-04,105.4435,Apr 2018
HUN,2018-05,107.1721,May 2018
HUN,2018-06,109.0826,Jun 2018
HUN,2018-07,109.4465,Jul 2018
HUN,2018-08,108.9917,Aug 2018
HUN,2018-09,108.655,Sep 2018
HUN,2018-10,109.2191,Oct 2018
HUN,2018-11,108.928,Nov 2018
HUN,2018-12,108.3457,Dec 2018
HUN,2019-01,107.3995,Jan 2019
HUN,2019-02,107.4814,Feb 2019
HUN,2019-03,107.9818,Mar 2019
HUN,2019-04,109.1827,Apr 2019
HUN,2019-05,109.9469,May 2019
HUN,2019-06,109.492,Jun 2019
HUN,2019-07,109.9287,Jul 2019
HUN,2019-08,110.6293,Aug 2019
HUN,2019-09,111.9848,Sep 2019
HUN,2019-10,111.9121,Oct 2019
HUN,2019-11,112.1577,Nov 2019
HUN,2019-12,111.9666,Dec 2019
HUN,2020-01,102.5504,Jan 2020
HUN,2020-02,102.9871,Feb 2020
HUN,2020-03,104.2972,Mar 2020
HUN,2020-04,104.9158,Apr 2020
HUN,2020-05,103.5694,May 2020
HUN,2020-06,104.4973,Jun 2020
HUN,2020-07,104.9977,Jul 2020
HUN,2020-08,105.4617,Aug 2020
HUN,2020-09,107.7999,Sep 2020
HUN,2020-10,108.5732,Oct 2020
HUN,2020-11,108.0728,Nov 2020
HUN,2020-12,108.8643,Dec 2020
HUN,2021-01,109.21,Jan 2021
HUN,2021-02,110.3654,Feb 2021
HUN,2021-03,112.9492,Mar 2021
HUN,2021-04,113.1767,Apr 2021
HUN,2021-05,112.467,May 2021
HUN,2021-06,112.8491,Jun 2021
HUN,2021-07,116.1425,Jul 2021
HUN,2021-08,115.7513,Aug 2021
HUN,2021-09,117.0341,Sep 2021
HUN,2021-10,120.837,Oct 2021
HUN,2021-11,123.0751,Nov 2021
HUN,2021-12,124.1213,Dec 2021
HUN,2022-01,123.9484,Jan 2022
HUN,2022-02,125.768,Feb 2022
HUN,2022-03,131.4541,Mar 2022
HUN,2022-04,135.7028,Apr 2022
HUN,2022-05,139.7604,May 2022
HUN,2022-06,144.1638,Jun 2022
HUN,2022-07,148.2396,Jul 2022
HUN,2022-08,148.8309,Aug 2022
HUN,2022-09,151.5421,Sep 2022
HUN,2022-10,155.6634,Oct 2022
HUN,2022-11,153.8074,Nov 2022
HUN,2022-12,152.7612,Dec 2022
IRL,1968-01,12.51109,Jan 1968
IRL,1968-02,12.57246,Feb 1968
IRL,1968-03,12.68644,Mar 1968
IRL,1968-04,12.83548,Apr 1968
IRL,1968-05,12.79165,May 1968
IRL,1968-06,12.76535,Jun 1968
IRL,1968-07,12.81794,Jul 1968
IRL,1968-08,12.73904,Aug 1968
IRL,1968-09,12.82672,Sep 1968
IRL,1968-10,12.83548,Oct 1968
IRL,1968-11,13.01083,Nov 1968
IRL,1968-12,13.12481,Dec 1968
IRL,1969-01,13.29139,Jan 1969
IRL,1969-02,13.4229,Feb 1969
IRL,1969-03,13.57195,Mar 1969
IRL,1969-04,13.68592,Apr 1969
IRL,1969-05,13.7999,May 1969
IRL,1969-06,13.78236,Jun 1969
IRL,1969-07,13.75606,Jul 1969
IRL,1969-08,13.72976,Aug 1969
IRL,1969-09,13.83497,Sep 1969
IRL,1969-10,13.85251,Oct 1969
IRL,1969-11,13.84373,Nov 1969
IRL,1969-12,13.94894,Dec 1969
IRL,1970-01,14.09799,Jan 1970
IRL,1970-02,14.2295,Feb 1970
IRL,1970-03,14.37855,Mar 1970
IRL,1970-04,14.47499,Apr 1970
IRL,1970-05,14.58896,May 1970
IRL,1970-06,14.51005,Jun 1970
IRL,1970-07,14.51005,Jul 1970
IRL,1970-08,14.45746,Aug 1970
IRL,1970-09,14.47499,Sep 1970
IRL,1970-10,14.47499,Oct 1970
IRL,1970-11,14.47499,Nov 1970
IRL,1970-12,14.56266,Dec 1970
IRL,1971-01,14.74678,Jan 1971
IRL,1971-02,14.96596,Feb 1971
IRL,1971-03,15.15008,Mar 1971
IRL,1971-04,15.24652,Apr 1971
IRL,1971-05,15.25528,May 1971
IRL,1971-06,15.24652,Jun 1971
IRL,1971-07,15.22898,Jul 1971
IRL,1971-08,15.22022,Aug 1971
IRL,1971-09,15.31666,Sep 1971
IRL,1971-10,15.31666,Oct 1971
IRL,1971-11,15.37803,Nov 1971
IRL,1971-12,15.55338,Dec 1971
IRL,1972-01,15.96544,Jan 1972
IRL,1972-02,16.15833,Feb 1972
IRL,1972-03,16.32491,Mar 1972
IRL,1972-04,16.36875,Apr 1972
IRL,1972-05,16.48272,May 1972
IRL,1972-06,16.64054,Jun 1972
IRL,1972-07,16.81589,Jul 1972
IRL,1972-08,16.96493,Aug 1972
IRL,1972-09,16.98247,Sep 1972
IRL,1972-10,17.03507,Oct 1972
IRL,1972-11,17.8066,Nov 1972
IRL,1972-12,18.06086,Dec 1972
IRL,1973-01,18.88499,Jan 1973
IRL,1973-02,18.81485,Feb 1973
IRL,1973-03,19.03404,Mar 1973
IRL,1973-04,19.52501,Apr 1973
IRL,1973-05,19.90201,May 1973
IRL,1973-06,20.05983,Jun 1973
IRL,1973-07,20.1212,Jul 1973
IRL,1973-08,20.11243,Aug 1973
IRL,1973-09,20.07736,Sep 1973
IRL,1973-10,20.06859,Oct 1973
IRL,1973-11,20.20887,Nov 1973
IRL,1973-12,20.33161,Dec 1973
IRL,1974-01,21.07684,Jan 1974
IRL,1974-02,21.23466,Feb 1974
IRL,1974-03,21.75194,Mar 1974
IRL,1974-04,22.286740000000002,Apr 1974
IRL,1974-05,22.46209,May 1974
IRL,1974-06,22.26921,Jun 1974
IRL,1974-07,22.47087,Jul 1974
IRL,1974-08,22.65498,Aug 1974
IRL,1974-09,22.62867,Sep 1974
IRL,1974-10,22.79526,Oct 1974
IRL,1974-11,23.48788,Nov 1974
IRL,1974-12,24.1016,Dec 1974
IRL,1975-01,25.518,Jan 1975
IRL,1975-02,26.16199,Feb 1975
IRL,1975-03,27.36947,Mar 1975
IRL,1975-04,27.85245,Apr 1975
IRL,1975-05,28.01346,May 1975
IRL,1975-06,27.93296,Jun 1975
IRL,1975-07,28.17445,Jul 1975
IRL,1975-08,28.01346,Aug 1975
IRL,1975-09,28.49644,Sep 1975
IRL,1975-10,28.81844,Oct 1975
IRL,1975-11,29.14043,Nov 1975
IRL,1975-12,29.46243,Dec 1975
IRL,1976-01,30.18691,Jan 1976
IRL,1976-02,30.7504,Feb 1976
IRL,1976-03,31.23339,Mar 1976
IRL,1976-04,31.63588,Apr 1976
IRL,1976-05,32.44087,May 1976
IRL,1976-06,32.92386,Jun 1976
IRL,1976-07,33.32635,Jul 1976
IRL,1976-08,33.56784,Aug 1976
IRL,1976-09,34.21183,Sep 1976
IRL,1976-10,35.01682,Oct 1976
IRL,1976-11,35.33881,Nov 1976
IRL,1976-12,35.74131,Dec 1976
IRL,1977-01,36.86829,Jan 1977
IRL,1977-02,37.35127,Feb 1977
IRL,1977-03,37.83426,Mar 1977
IRL,1977-04,38.23675,Apr 1977
IRL,1977-05,38.88074,May 1977
IRL,1977-06,39.20274,Jun 1977
IRL,1977-07,39.44423,Jul 1977
IRL,1977-08,39.60523,Aug 1977
IRL,1977-09,39.68572,Sep 1977
IRL,1977-10,39.76622,Oct 1977
IRL,1977-11,39.84673,Nov 1977
IRL,1977-12,40.00772,Dec 1977
IRL,1978-01,40.65171,Jan 1978
IRL,1978-02,40.8932,Feb 1978
IRL,1978-03,41.21519,Mar 1978
IRL,1978-04,41.69819,Apr 1978
IRL,1978-05,42.10068,May 1978
IRL,1978-06,42.42268,Jun 1978
IRL,1978-07,42.82516,Jul 1978
IRL,1978-08,43.06666,Aug 1978
IRL,1978-09,43.30816,Sep 1978
IRL,1978-10,43.30816,Oct 1978
IRL,1978-11,43.63015,Nov 1978
IRL,1978-12,43.87165,Dec 1978
IRL,1979-01,44.67662,Jan 1979
IRL,1979-02,45.88411,Feb 1979
IRL,1979-03,46.4476,Mar 1979
IRL,1979-04,46.68909,Apr 1979
IRL,1979-05,47.33308,May 1979
IRL,1979-06,47.81606,Jun 1979
IRL,1979-07,47.89657,Jul 1979
IRL,1979-08,48.05756,Aug 1979
IRL,1979-09,48.29906,Sep 1979
IRL,1979-10,48.62105,Oct 1979
IRL,1979-11,48.62105,Nov 1979
IRL,1979-12,48.94304,Dec 1979
IRL,1980-01,49.98953,Jan 1980
IRL,1980-02,50.47252,Feb 1980
IRL,1980-03,51.84099,Mar 1980
IRL,1980-04,52.24349,Apr 1980
IRL,1980-05,52.24349,May 1980
IRL,1980-06,52.32398,Jun 1980
IRL,1980-07,52.72647,Jul 1980
IRL,1980-08,53.20946,Aug 1980
IRL,1980-09,53.37046,Sep 1980
IRL,1980-10,53.85345,Oct 1980
IRL,1980-11,54.25595,Nov 1980
IRL,1980-12,54.81944,Dec 1980
IRL,1981-01,56.02691,Jan 1981
IRL,1981-02,57.63688,Feb 1981
IRL,1981-03,58.60286,Mar 1981
IRL,1981-04,59.97133,Apr 1981
IRL,1981-05,60.61532,May 1981
IRL,1981-06,61.01781,Jun 1981
IRL,1981-07,61.6618,Jul 1981
IRL,1981-08,62.46678,Aug 1981
IRL,1981-09,62.86927,Sep 1981
IRL,1981-10,63.19127,Oct 1981
IRL,1981-11,63.67426,Nov 1981
IRL,1981-12,64.23775,Dec 1981
IRL,1982-01,65.36473,Jan 1982
IRL,1982-02,65.76721,Feb 1982
IRL,1982-03,66.41121,Mar 1982
IRL,1982-04,67.45768,Apr 1982
IRL,1982-05,67.45768,May 1982
IRL,1982-06,68.34316,Jun 1982
IRL,1982-07,68.66516,Jul 1982
IRL,1982-08,69.38965,Aug 1982
IRL,1982-09,69.63114,Sep 1982
IRL,1982-10,69.79214,Oct 1982
IRL,1982-11,69.95314,Nov 1982
IRL,1982-12,70.19463,Dec 1982
IRL,1983-01,70.99962,Jan 1983
IRL,1983-02,70.75812,Feb 1983
IRL,1983-03,70.75812,Mar 1983
IRL,1983-04,71.4826,Apr 1983
IRL,1983-05,71.7241,May 1983
IRL,1983-06,72.60958,Jun 1983
IRL,1983-07,73.17307,Jul 1983
IRL,1983-08,73.89755,Aug 1983
IRL,1983-09,74.05856,Sep 1983
IRL,1983-10,74.30005,Oct 1983
IRL,1983-11,75.02454,Nov 1983
IRL,1983-12,75.34653,Dec 1983
IRL,1984-01,76.07102,Jan 1984
IRL,1984-02,76.4735,Feb 1984
IRL,1984-03,76.55401,Mar 1984
IRL,1984-04,77.03699,Apr 1984
IRL,1984-05,77.68098,May 1984
IRL,1984-06,77.68098,Jun 1984
IRL,1984-07,77.84198,Jul 1984
IRL,1984-08,78.32497,Aug 1984
IRL,1984-09,78.72746,Sep 1984
IRL,1984-10,78.96896,Oct 1984
IRL,1984-11,78.80797,Nov 1984
IRL,1984-12,79.21046,Dec 1984
IRL,1985-01,80.09594,Jan 1985
IRL,1985-02,80.41793,Feb 1985
IRL,1985-03,80.49844,Mar 1985
IRL,1985-04,80.41793,Apr 1985
IRL,1985-05,80.73992,May 1985
IRL,1985-06,80.82043,Jun 1985
IRL,1985-07,80.90092,Jul 1985
IRL,1985-08,80.41793,Aug 1985
IRL,1985-09,80.98142,Sep 1985
IRL,1985-10,80.41793,Oct 1985
IRL,1985-11,80.17643,Nov 1985
IRL,1985-12,80.01543,Dec 1985
IRL,1986-01,80.33744,Jan 1986
IRL,1986-02,80.09594,Feb 1986
IRL,1986-03,80.01543,Mar 1986
IRL,1986-04,79.85444,Apr 1986
IRL,1986-05,79.85444,May 1986
IRL,1986-06,79.45195,Jun 1986
IRL,1986-07,79.12996,Jul 1986
IRL,1986-08,79.61295,Aug 1986
IRL,1986-09,79.21046,Sep 1986
IRL,1986-10,78.64697,Oct 1986
IRL,1986-11,78.88846,Nov 1986
IRL,1986-12,78.88846,Dec 1986
IRL,1987-01,79.37145,Jan 1987
IRL,1987-02,79.77395,Feb 1987
IRL,1987-03,80.17643,Mar 1987
IRL,1987-04,80.25694,Apr 1987
IRL,1987-05,80.41793,May 1987
IRL,1987-06,80.73992,Jun 1987
IRL,1987-07,81.14242,Jul 1987
IRL,1987-08,81.46441,Aug 1987
IRL,1987-09,81.38391,Sep 1987
IRL,1987-10,81.7059,Oct 1987
IRL,1987-11,81.78641,Nov 1987
IRL,1987-12,81.86691,Dec 1987
IRL,1988-01,82.1084,Jan 1988
IRL,1988-02,82.43039,Feb 1988
IRL,1988-03,82.91339,Mar 1988
IRL,1988-04,83.47688,Apr 1988
IRL,1988-05,83.71837,May 1988
IRL,1988-06,84.04037,Jun 1988
IRL,1988-07,84.68435,Jul 1988
IRL,1988-08,85.00634,Aug 1988
IRL,1988-09,85.00634,Sep 1988
IRL,1988-10,85.32834,Oct 1988
IRL,1988-11,85.40884,Nov 1988
IRL,1988-12,85.73083,Dec 1988
IRL,1989-01,86.69681,Jan 1989
IRL,1989-02,87.2603,Feb 1989
IRL,1989-03,87.3408,Mar 1989
IRL,1989-04,87.66279,Apr 1989
IRL,1989-05,88.38728,May 1989
IRL,1989-06,88.78977,Jun 1989
IRL,1989-07,88.54827,Jul 1989
IRL,1989-08,88.87026,Aug 1989
IRL,1989-09,89.43375,Sep 1989
IRL,1989-10,88.78977,Oct 1989
IRL,1989-11,88.54827,Nov 1989
IRL,1989-12,87.58229,Dec 1989
IRL,1990-01,87.50179,Jan 1990
IRL,1990-02,87.2603,Feb 1990
IRL,1990-03,87.0993,Mar 1990
IRL,1990-04,86.45532,Apr 1990
IRL,1990-05,86.69681,May 1990
IRL,1990-06,87.50179,Jun 1990
IRL,1990-07,87.58229,Jul 1990
IRL,1990-08,86.69681,Aug 1990
IRL,1990-09,86.45532,Sep 1990
IRL,1990-10,86.21382,Oct 1990
IRL,1990-11,85.65033,Nov 1990
IRL,1990-12,85.81133,Dec 1990
IRL,1991-01,86.21382,Jan 1991
IRL,1991-02,86.13332,Feb 1991
IRL,1991-03,86.77731,Mar 1991
IRL,1991-04,87.58229,Apr 1991
IRL,1991-05,87.50179,May 1991
IRL,1991-06,87.74329,Jun 1991
IRL,1991-07,88.06528,Jul 1991
IRL,1991-08,87.82378,Aug 1991
IRL,1991-09,87.74329,Sep 1991
IRL,1991-10,88.06528,Oct 1991
IRL,1991-11,88.14577,Nov 1991
IRL,1991-12,88.14577,Dec 1991
IRL,1992-01,88.14577,Jan 1992
IRL,1992-02,88.78977,Feb 1992
IRL,1992-03,89.27276,Mar 1992
IRL,1992-04,89.67525,Apr 1992
IRL,1992-05,89.67525,May 1992
IRL,1992-06,89.35326,Jun 1992
IRL,1992-07,89.11176,Jul 1992
IRL,1992-08,89.03127,Aug 1992
IRL,1992-09,88.87026,Sep 1992
IRL,1992-10,88.14577,Oct 1992
IRL,1992-11,88.30678,Nov 1992
IRL,1992-12,88.70927,Dec 1992
IRL,1993-01,89.19226,Jan 1993
IRL,1993-02,91.20473,Feb 1993
IRL,1993-03,92.2512,Mar 1993
IRL,1993-04,92.41219,Apr 1993
IRL,1993-05,92.81469,May 1993
IRL,1993-06,93.05619,Jun 1993
IRL,1993-07,94.26366,Jul 1993
IRL,1993-08,94.66615,Aug 1993
IRL,1993-09,94.10266,Sep 1993
IRL,1993-10,93.78067,Oct 1993
IRL,1993-11,94.34416,Nov 1993
IRL,1993-12,94.18317,Dec 1993
IRL,1994-01,93.86117,Jan 1994
IRL,1994-02,94.18317,Feb 1994
IRL,1994-03,94.42465,Mar 1994
IRL,1994-04,94.42465,Apr 1994
IRL,1994-05,94.18317,May 1994
IRL,1994-06,94.18317,Jun 1994
IRL,1994-07,93.86117,Jul 1994
IRL,1994-08,93.86117,Aug 1994
IRL,1994-09,93.78067,Sep 1994
IRL,1994-10,93.78067,Oct 1994
IRL,1994-11,93.94167,Nov 1994
IRL,1994-12,94.26366,Dec 1994
IRL,1995-01,94.66615,Jan 1995
IRL,1995-02,94.94617,Feb 1995
IRL,1995-03,95.90211,Mar 1995
IRL,1995-04,95.04273,Apr 1995
IRL,1995-05,95.23585,May 1995
IRL,1995-06,95.33241,Jun 1995
IRL,1995-07,95.23585,Jul 1995
IRL,1995-08,95.62209,Aug 1995
IRL,1995-09,95.80555,Sep 1995
IRL,1995-10,95.99866,Oct 1995
IRL,1995-11,96.28834,Nov 1995
IRL,1995-12,96.09522,Dec 1995
IRL,1996-01,95.70898,Jan 1996
IRL,1996-02,95.70898,Feb 1996
IRL,1996-03,95.90211,Mar 1996
IRL,1996-04,95.70898,Apr 1996
IRL,1996-05,95.70898,May 1996
IRL,1996-06,95.23585,Jun 1996
IRL,1996-07,94.84962,Jul 1996
IRL,1996-08,94.5696,Aug 1996
IRL,1996-09,94.37648,Sep 1996
IRL,1996-10,94.47304,Oct 1996
IRL,1996-11,94.0868,Nov 1996
IRL,1996-12,93.90334,Dec 1996
IRL,1997-01,93.71022,Jan 1997
IRL,1997-02,93.61366,Feb 1997
IRL,1997-03,93.80678,Mar 1997
IRL,1997-04,94.5696,Apr 1997
IRL,1997-05,95.23585,May 1997
IRL,1997-06,95.52553,Jun 1997
IRL,1997-07,96.09522,Jul 1997
IRL,1997-08,96.28834,Aug 1997
IRL,1997-09,94.94617,Sep 1997
IRL,1997-10,96.48146,Oct 1997
IRL,1997-11,96.48146,Nov 1997
IRL,1997-12,97.05116,Dec 1997
IRL,1998-01,99.25269,Jan 1998
IRL,1998-02,99.25269,Feb 1998
IRL,1998-03,99.43616,Mar 1998
IRL,1998-04,98.96301,Apr 1998
IRL,1998-05,98.2002,May 1998
IRL,1998-06,98.7699,Jun 1998
IRL,1998-07,98.57678,Jul 1998
IRL,1998-08,98.2002,Aug 1998
IRL,1998-09,96.48146,Sep 1998
IRL,1998-10,95.42897,Oct 1998
IRL,1998-11,96.09522,Nov 1998
IRL,1998-12,95.99866,Dec 1998
IRL,1999-01,96.19178,Jan 1999
IRL,1999-02,97.14771,Feb 1999
IRL,1999-03,98.00709,Mar 1999
