location,time,ppi_tot_int,date
LVA,2004-11,68.2,Nov 2004
LVA,2004-12,68.6,Dec 2004
LVA,2005-01,69.7,Jan 2005
LVA,2005-02,70.3,Feb 2005
LVA,2005-03,70.6,Mar 2005
LVA,2005-04,70.2,Apr 2005
LVA,2005-05,70.2,May 2005
LVA,2005-06,70.5,Jun 2005
LVA,2005-07,69.8,Jul 2005
LVA,2005-08,70.3,Aug 2005
LVA,2005-09,70.3,Sep 2005
LVA,2005-10,71.3,Oct 2005
LVA,2005-11,72,Nov 2005
LVA,2005-12,72.6,Dec 2005
LVA,2006-01,73.8,Jan 2006
LVA,2006-02,74.2,Feb 2006
LVA,2006-03,74.9,Mar 2006
LVA,2006-04,75.5,Apr 2006
LVA,2006-05,76.5,May 2006
LVA,2006-06,76.8,Jun 2006
LVA,2006-07,78,Jul 2006
LVA,2006-08,79.1,Aug 2006
LVA,2006-09,80.5,Sep 2006
LVA,2006-10,82.9,Oct 2006
LVA,2006-11,84.9,Nov 2006
LVA,2006-12,85.5,Dec 2006
LVA,2007-01,87.6,Jan 2007
LVA,2007-02,88.5,Feb 2007
LVA,2007-03,90.8,Mar 2007
LVA,2007-04,93.8,Apr 2007
LVA,2007-05,95.4,May 2007
LVA,2007-06,95.5,Jun 2007
LVA,2007-07,95.6,Jul 2007
LVA,2007-08,95.8,Aug 2007
LVA,2007-09,93.9,Sep 2007
LVA,2007-10,95.6,Oct 2007
LVA,2007-11,94.7,Nov 2007
LVA,2007-12,92.9,Dec 2007
LVA,2008-01,94.4,Jan 2008
LVA,2008-02,95.3,Feb 2008
LVA,2008-03,96.6,Mar 2008
LVA,2008-04,97.1,Apr 2008
LVA,2008-05,98.9,May 2008
LVA,2008-06,100.9,Jun 2008
LVA,2008-07,101.1,Jul 2008
LVA,2008-08,102.9,Aug 2008
LVA,2008-09,100.8,Sep 2008
LVA,2008-10,95.5,Oct 2008
LVA,2008-11,92.3,Nov 2008
LVA,2008-12,91.2,Dec 2008
LVA,2009-01,89,Jan 2009
LVA,2009-02,86.2,Feb 2009
LVA,2009-03,83.7,Mar 2009
LVA,2009-04,82.5,Apr 2009
LVA,2009-05,83.1,May 2009
LVA,2009-06,82.3,Jun 2009
LVA,2009-07,82.2,Jul 2009
LVA,2009-08,82,Aug 2009
LVA,2009-09,82.7,Sep 2009
LVA,2009-10,84.2,Oct 2009
LVA,2009-11,82,Nov 2009
LVA,2009-12,82.2,Dec 2009
LVA,2010-01,83.4,Jan 2010
LVA,2010-02,83.5,Feb 2010
LVA,2010-03,84.6,Mar 2010
LVA,2010-04,86,Apr 2010
LVA,2010-05,88.8,May 2010
LVA,2010-06,89.3,Jun 2010
LVA,2010-07,89.3,Jul 2010
LVA,2010-08,90.1,Aug 2010
LVA,2010-09,91.8,Sep 2010
LVA,2010-10,91.9,Oct 2010
LVA,2010-11,91.4,Nov 2010
LVA,2010-12,91.9,Dec 2010
LVA,2011-01,92.8,Jan 2011
LVA,2011-02,94.5,Feb 2011
LVA,2011-03,96.5,Mar 2011
LVA,2011-04,97.6,Apr 2011
LVA,2011-05,97.4,May 2011
LVA,2011-06,97,Jun 2011
LVA,2011-07,98.2,Jul 2011
LVA,2011-08,97.9,Aug 2011
LVA,2011-09,97.3,Sep 2011
LVA,2011-10,97.5,Oct 2011
LVA,2011-11,97,Nov 2011
LVA,2011-12,96.7,Dec 2011
LVA,2012-01,97.6,Jan 2012
LVA,2012-02,97.4,Feb 2012
LVA,2012-03,96.2,Mar 2012
LVA,2012-04,98.5,Apr 2012
LVA,2012-05,98.1,May 2012
LVA,2012-06,97.8,Jun 2012
LVA,2012-07,97.4,Jul 2012
LVA,2012-08,97.5,Aug 2012
LVA,2012-09,97.8,Sep 2012
LVA,2012-10,98.3,Oct 2012
LVA,2012-11,97.7,Nov 2012
LVA,2012-12,97.9,Dec 2012
LVA,2013-01,98.3,Jan 2013
LVA,2013-02,98.8,Feb 2013
LVA,2013-03,99,Mar 2013
LVA,2013-04,99.2,Apr 2013
LVA,2013-05,100.3,May 2013
LVA,2013-06,99.8,Jun 2013
LVA,2013-07,99.8,Jul 2013
LVA,2013-08,99.8,Aug 2013
LVA,2013-09,100.1,Sep 2013
LVA,2013-10,100.2,Oct 2013
LVA,2013-11,99.9,Nov 2013
LVA,2013-12,100.3,Dec 2013
LVA,2014-01,100.4,Jan 2014
LVA,2014-02,100.5,Feb 2014
LVA,2014-03,100.7,Mar 2014
LVA,2014-04,100.7,Apr 2014
LVA,2014-05,100.8,May 2014
LVA,2014-06,101,Jun 2014
LVA,2014-07,101,Jul 2014
LVA,2014-08,100.4,Aug 2014
LVA,2014-09,100.9,Sep 2014
LVA,2014-10,100.5,Oct 2014
LVA,2014-11,100.6,Nov 2014
LVA,2014-12,100.3,Dec 2014
LVA,2015-01,100.8,Jan 2015
LVA,2015-02,100.4,Feb 2015
LVA,2015-03,100.9,Mar 2015
LVA,2015-04,100.3,Apr 2015
LVA,2015-05,100.1,May 2015
LVA,2015-06,100.2,Jun 2015
LVA,2015-07,100.3,Jul 2015
LVA,2015-08,99.8,Aug 2015
LVA,2015-09,99.5,Sep 2015
LVA,2015-10,99,Oct 2015
LVA,2015-11,99.4,Nov 2015
LVA,2015-12,99.3,Dec 2015
LVA,2016-01,99.2,Jan 2016
LVA,2016-02,98.9,Feb 2016
LVA,2016-03,98.7,Mar 2016
LVA,2016-04,98.6,Apr 2016
LVA,2016-05,98.4,May 2016
LVA,2016-06,98.7,Jun 2016
LVA,2016-07,98.6,Jul 2016
LVA,2016-08,98.4,Aug 2016
LVA,2016-09,98.9,Sep 2016
LVA,2016-10,98.7,Oct 2016
LVA,2016-11,98.9,Nov 2016
LVA,2016-12,98.9,Dec 2016
LVA,2017-01,99.5,Jan 2017
LVA,2017-02,99.7,Feb 2017
LVA,2017-03,99.8,Mar 2017
LVA,2017-04,99.9,Apr 2017
LVA,2017-05,100.6,May 2017
LVA,2017-06,100.6,Jun 2017
LVA,2017-07,101.3,Jul 2017
LVA,2017-08,101.1,Aug 2017
LVA,2017-09,101.7,Sep 2017
LVA,2017-10,102,Oct 2017
LVA,2017-11,102.2,Nov 2017
LVA,2017-12,102.6,Dec 2017
LVA,2018-01,104.1,Jan 2018
LVA,2018-02,104.7,Feb 2018
LVA,2018-03,104.9,Mar 2018
LVA,2018-04,105.8,Apr 2018
LVA,2018-05,106.1,May 2018
LVA,2018-06,106.6,Jun 2018
LVA,2018-07,107.3,Jul 2018
LVA,2018-08,107.7,Aug 2018
LVA,2018-09,108.2,Sep 2018
LVA,2018-10,108.2,Oct 2018
LVA,2018-11,108.5,Nov 2018
LVA,2018-12,108.8,Dec 2018
LVA,2019-01,108.7,Jan 2019
LVA,2019-02,108.5,Feb 2019
LVA,2019-03,108.6,Mar 2019
LVA,2019-04,108.5,Apr 2019
LVA,2019-05,107.3,May 2019
LVA,2019-06,106.4,Jun 2019
LVA,2019-07,105.9,Jul 2019
LVA,2019-08,105.4,Aug 2019
LVA,2019-09,105.3,Sep 2019
LVA,2019-10,104.6,Oct 2019
LVA,2019-11,104.7,Nov 2019
LVA,2019-12,103.7,Dec 2019
LVA,2020-01,104.4,Jan 2020
LVA,2020-02,103.6,Feb 2020
LVA,2020-03,103.3,Mar 2020
LVA,2020-04,103.2,Apr 2020
LVA,2020-05,102.9,May 2020
LVA,2020-06,103,Jun 2020
LVA,2020-07,102.6,Jul 2020
LVA,2020-08,103.1,Aug 2020
LVA,2020-09,103.6,Sep 2020
LVA,2020-10,104.8,Oct 2020
LVA,2020-11,105.7,Nov 2020
LVA,2020-12,106.2,Dec 2020
LVA,2021-01,107.7,Jan 2021
LVA,2021-02,109.7,Feb 2021
LVA,2021-03,112.3,Mar 2021
LVA,2021-04,115.8,Apr 2021
LVA,2021-05,120.2,May 2021
LVA,2021-06,127.1,Jun 2021
LVA,2021-07,132,Jul 2021
LVA,2021-08,135.4,Aug 2021
LVA,2021-09,137.7,Sep 2021
LVA,2021-10,137.2,Oct 2021
LVA,2021-11,136.4,Nov 2021
LVA,2021-12,135.6,Dec 2021
LVA,2022-01,137.7,Jan 2022
LVA,2022-02,138.1,Feb 2022
LVA,2022-03,141,Mar 2022
LVA,2022-04,149.1,Apr 2022
LVA,2022-05,154.5,May 2022
LVA,2022-06,154.7,Jun 2022
LVA,2022-07,155,Jul 2022
LVA,2022-08,155.3,Aug 2022
LVA,2022-09,154.3,Sep 2022
LVA,2022-10,157.3,Oct 2022
LVA,2022-11,157.8,Nov 2022
LVA,2022-12,156.3,Dec 2022
LTU,1998-01,89.1,Jan 1998
LTU,1998-02,89.3,Feb 1998
LTU,1998-03,89.5,Mar 1998
LTU,1998-04,87.8,Apr 1998
LTU,1998-05,88,May 1998
LTU,1998-06,87.4,Jun 1998
LTU,1998-07,86.6,Jul 1998
LTU,1998-08,86.4,Aug 1998
LTU,1998-09,86.1,Sep 1998
LTU,1998-10,86.2,Oct 1998
LTU,1998-11,85.4,Nov 1998
LTU,1998-12,83.9,Dec 1998
LTU,1999-01,83.5,Jan 1999
LTU,1999-02,84,Feb 1999
LTU,1999-03,83.3,Mar 1999
LTU,1999-04,81.1,Apr 1999
LTU,1999-05,80.6,May 1999
LTU,1999-06,80.1,Jun 1999
LTU,1999-07,80.3,Jul 1999
LTU,1999-08,80.1,Aug 1999
LTU,1999-09,80,Sep 1999
LTU,1999-10,80,Oct 1999
LTU,1999-11,78.8,Nov 1999
LTU,1999-12,78.5,Dec 1999
LTU,2000-01,78.4,Jan 2000
LTU,2000-02,78.9,Feb 2000
LTU,2000-03,78.8,Mar 2000
LTU,2000-04,78.6,Apr 2000
LTU,2000-05,78.5,May 2000
LTU,2000-06,78.1,Jun 2000
LTU,2000-07,78.6,Jul 2000
LTU,2000-08,79.2,Aug 2000
LTU,2000-09,79.9,Sep 2000
LTU,2000-10,79.8,Oct 2000
LTU,2000-11,79.7,Nov 2000
LTU,2000-12,80,Dec 2000
LTU,2001-01,80.4,Jan 2001
LTU,2001-02,80.6,Feb 2001
LTU,2001-03,80.3,Mar 2001
LTU,2001-04,79.7,Apr 2001
LTU,2001-05,78,May 2001
LTU,2001-06,76.4,Jun 2001
LTU,2001-07,76.8,Jul 2001
LTU,2001-08,77.3,Aug 2001
LTU,2001-09,77.3,Sep 2001
LTU,2001-10,76.7,Oct 2001
LTU,2001-11,76,Nov 2001
LTU,2001-12,75.4,Dec 2001
LTU,2002-01,75.7,Jan 2002
LTU,2002-02,74.9,Feb 2002
LTU,2002-03,75,Mar 2002
LTU,2002-04,74.5,Apr 2002
LTU,2002-05,73.8,May 2002
LTU,2002-06,73.4,Jun 2002
LTU,2002-07,72.6,Jul 2002
LTU,2002-08,72.1,Aug 2002
LTU,2002-09,72.6,Sep 2002
LTU,2002-10,71.9,Oct 2002
LTU,2002-11,70.8,Nov 2002
LTU,2002-12,71,Dec 2002
LTU,2003-01,69.8,Jan 2003
LTU,2003-02,70.1,Feb 2003
LTU,2003-03,70.4,Mar 2003
LTU,2003-04,70.8,Apr 2003
LTU,2003-05,69.7,May 2003
LTU,2003-06,69.4,Jun 2003
LTU,2003-07,69.6,Jul 2003
LTU,2003-08,69.7,Aug 2003
LTU,2003-09,70.5,Sep 2003
LTU,2003-10,71.1,Oct 2003
LTU,2003-11,71.5,Nov 2003
LTU,2003-12,71.6,Dec 2003
LTU,2004-01,71.6,Jan 2004
LTU,2004-02,72,Feb 2004
LTU,2004-03,73.2,Mar 2004
LTU,2004-04,72.8,Apr 2004
LTU,2004-05,72.6,May 2004
LTU,2004-06,72.3,Jun 2004
LTU,2004-07,73.8,Jul 2004
LTU,2004-08,74.4,Aug 2004
LTU,2004-09,74.5,Sep 2004
LTU,2004-10,75.1,Oct 2004
LTU,2004-11,75.1,Nov 2004
LTU,2004-12,75.2,Dec 2004
LTU,2005-01,74.6,Jan 2005
LTU,2005-02,75,Feb 2005
LTU,2005-03,74.3,Mar 2005
LTU,2005-04,74.3,Apr 2005
LTU,2005-05,74.3,May 2005
LTU,2005-06,73.7,Jun 2005
LTU,2005-07,74.6,Jul 2005
LTU,2005-08,74.8,Aug 2005
LTU,2005-09,75.6,Sep 2005
LTU,2005-10,76.8,Oct 2005
LTU,2005-11,77,Nov 2005
LTU,2005-12,76.8,Dec 2005
LTU,2006-01,77.3,Jan 2006
LTU,2006-02,78,Feb 2006
LTU,2006-03,77.9,Mar 2006
LTU,2006-04,78,Apr 2006
LTU,2006-05,77.9,May 2006
LTU,2006-06,78.2,Jun 2006
LTU,2006-07,78.4,Jul 2006
LTU,2006-08,79.2,Aug 2006
LTU,2006-09,80.1,Sep 2006
LTU,2006-10,81,Oct 2006
LTU,2006-11,81.4,Nov 2006
LTU,2006-12,81.3,Dec 2006
LTU,2007-01,83.3,Jan 2007
LTU,2007-02,84.4,Feb 2007
LTU,2007-03,85.7,Mar 2007
LTU,2007-04,89.4,Apr 2007
LTU,2007-05,88.2,May 2007
LTU,2007-06,89.2,Jun 2007
LTU,2007-07,90.2,Jul 2007
LTU,2007-08,91.4,Aug 2007
LTU,2007-09,93,Sep 2007
LTU,2007-10,94.6,Oct 2007
LTU,2007-11,95.5,Nov 2007
LTU,2007-12,97.6,Dec 2007
LTU,2008-01,101.4,Jan 2008
LTU,2008-02,103,Feb 2008
LTU,2008-03,105.1,Mar 2008
LTU,2008-04,107.4,Apr 2008
LTU,2008-05,110.1,May 2008
LTU,2008-06,111.8,Jun 2008
LTU,2008-07,116.2,Jul 2008
LTU,2008-08,119.5,Aug 2008
LTU,2008-09,121.2,Sep 2008
LTU,2008-10,117.3,Oct 2008
LTU,2008-11,113,Nov 2008
LTU,2008-12,102,Dec 2008
LTU,2009-01,95.9,Jan 2009
LTU,2009-02,94.3,Feb 2009
LTU,2009-03,94,Mar 2009
LTU,2009-04,92,Apr 2009
LTU,2009-05,90.2,May 2009
LTU,2009-06,89.4,Jun 2009
LTU,2009-07,87.7,Jul 2009
LTU,2009-08,86.9,Aug 2009
LTU,2009-09,87.2,Sep 2009
LTU,2009-10,86.9,Oct 2009
LTU,2009-11,86.4,Nov 2009
LTU,2009-12,86.3,Dec 2009
LTU,2010-01,86.7,Jan 2010
LTU,2010-02,89.4,Feb 2010
LTU,2010-03,92.2,Mar 2010
LTU,2010-04,92.8,Apr 2010
LTU,2010-05,93.5,May 2010
LTU,2010-06,93,Jun 2010
LTU,2010-07,93.2,Jul 2010
LTU,2010-08,94.2,Aug 2010
LTU,2010-09,94.5,Sep 2010
LTU,2010-10,97,Oct 2010
LTU,2010-11,99.4,Nov 2010
LTU,2010-12,101.4,Dec 2010
LTU,2011-01,102.1,Jan 2011
LTU,2011-02,106.1,Feb 2011
LTU,2011-03,106.6,Mar 2011
LTU,2011-04,108.3,Apr 2011
LTU,2011-05,108.6,May 2011
LTU,2011-06,108,Jun 2011
LTU,2011-07,108,Jul 2011
LTU,2011-08,107.2,Aug 2011
LTU,2011-09,108.1,Sep 2011
LTU,2011-10,108.4,Oct 2011
LTU,2011-11,108.1,Nov 2011
LTU,2011-12,105.1,Dec 2011
LTU,2012-01,103.6,Jan 2012
LTU,2012-02,105.1,Feb 2012
LTU,2012-03,106.3,Mar 2012
LTU,2012-04,106.5,Apr 2012
LTU,2012-05,106.4,May 2012
LTU,2012-06,106,Jun 2012
LTU,2012-07,105.3,Jul 2012
LTU,2012-08,106.2,Aug 2012
LTU,2012-09,106,Sep 2012
LTU,2012-10,106.3,Oct 2012
LTU,2012-11,105.7,Nov 2012
LTU,2012-12,106.1,Dec 2012
LTU,2013-01,106.6,Jan 2013
LTU,2013-02,106.3,Feb 2013
LTU,2013-03,107.2,Mar 2013
LTU,2013-04,106,Apr 2013
LTU,2013-05,105.2,May 2013
LTU,2013-06,104.5,Jun 2013
LTU,2013-07,104,Jul 2013
LTU,2013-08,103.1,Aug 2013
LTU,2013-09,102.7,Sep 2013
LTU,2013-10,102.2,Oct 2013
LTU,2013-11,101.2,Nov 2013
LTU,2013-12,100.4,Dec 2013
LTU,2014-01,99.6,Jan 2014
LTU,2014-02,99.6,Feb 2014
LTU,2014-03,100.6,Mar 2014
LTU,2014-04,99.7,Apr 2014
LTU,2014-05,99.2,May 2014
LTU,2014-06,98.4,Jun 2014
LTU,2014-07,98.4,Jul 2014
LTU,2014-08,98.6,Aug 2014
LTU,2014-09,99.4,Sep 2014
LTU,2014-10,99.8,Oct 2014
LTU,2014-11,99.8,Nov 2014
LTU,2014-12,99.8,Dec 2014
LTU,2015-01,99.6,Jan 2015
LTU,2015-02,99.5,Feb 2015
LTU,2015-03,99.4,Mar 2015
LTU,2015-04,100.9,Apr 2015
LTU,2015-05,101.4,May 2015
LTU,2015-06,102.2,Jun 2015
LTU,2015-07,101.3,Jul 2015
LTU,2015-08,100.2,Aug 2015
LTU,2015-09,99.7,Sep 2015
LTU,2015-10,98.9,Oct 2015
LTU,2015-11,98.5,Nov 2015
LTU,2015-12,98.5,Dec 2015
LTU,2016-01,97.8,Jan 2016
LTU,2016-02,96.9,Feb 2016
LTU,2016-03,96,Mar 2016
LTU,2016-04,95,Apr 2016
LTU,2016-05,94,May 2016
LTU,2016-06,94,Jun 2016
LTU,2016-07,93.3,Jul 2016
LTU,2016-08,93.1,Aug 2016
LTU,2016-09,92.7,Sep 2016
LTU,2016-10,93.1,Oct 2016
LTU,2016-11,93.3,Nov 2016
LTU,2016-12,93.8,Dec 2016
LTU,2017-01,95,Jan 2017
LTU,2017-02,96.1,Feb 2017
LTU,2017-03,98.3,Mar 2017
LTU,2017-04,98.1,Apr 2017
LTU,2017-05,96.4,May 2017
LTU,2017-06,96.4,Jun 2017
LTU,2017-07,95.7,Jul 2017
LTU,2017-08,95.5,Aug 2017
LTU,2017-09,95.4,Sep 2017
LTU,2017-10,95.6,Oct 2017
LTU,2017-11,96.7,Nov 2017
LTU,2017-12,97.7,Dec 2017
LTU,2018-01,98.3,Jan 2018
LTU,2018-02,98,Feb 2018
LTU,2018-03,98.6,Mar 2018
LTU,2018-04,98.4,Apr 2018
LTU,2018-05,98.8,May 2018
LTU,2018-06,99.7,Jun 2018
LTU,2018-07,101.3,Jul 2018
LTU,2018-08,101.9,Aug 2018
LTU,2018-09,101.8,Sep 2018
LTU,2018-10,102.7,Oct 2018
LTU,2018-11,103.5,Nov 2018
LTU,2018-12,102.8,Dec 2018
LTU,2019-01,102.4,Jan 2019
LTU,2019-02,102.2,Feb 2019
LTU,2019-03,100.9,Mar 2019
LTU,2019-04,100.7,Apr 2019
LTU,2019-05,101.5,May 2019
LTU,2019-06,100.7,Jun 2019
LTU,2019-07,100.1,Jul 2019
LTU,2019-08,100.6,Aug 2019
LTU,2019-09,99.9,Sep 2019
LTU,2019-10,99,Oct 2019
LTU,2019-11,98.2,Nov 2019
LTU,2019-12,98.4,Dec 2019
LTU,2020-01,98,Jan 2020
LTU,2020-02,97.9,Feb 2020
LTU,2020-03,97.4,Mar 2020
LTU,2020-04,94.4,Apr 2020
LTU,2020-05,93.5,May 2020
LTU,2020-06,93.5,Jun 2020
LTU,2020-07,93.8,Jul 2020
LTU,2020-08,94.4,Aug 2020
LTU,2020-09,94.8,Sep 2020
LTU,2020-10,95.1,Oct 2020
LTU,2020-11,95.4,Nov 2020
LTU,2020-12,96.1,Dec 2020
LTU,2021-01,96.7,Jan 2021
LTU,2021-02,98,Feb 2021
LTU,2021-03,99.4,Mar 2021
LTU,2021-04,100.5,Apr 2021
LTU,2021-05,101.8,May 2021
LTU,2021-06,102.6,Jun 2021
LTU,2021-07,104.2,Jul 2021
LTU,2021-08,105,Aug 2021
LTU,2021-09,106.5,Sep 2021
LTU,2021-10,107.9,Oct 2021
LTU,2021-11,110.7,Nov 2021
LTU,2021-12,110.6,Dec 2021
LTU,2022-01,112.3,Jan 2022
LTU,2022-02,112.6,Feb 2022
LTU,2022-03,115.7,Mar 2022
LTU,2022-04,122.8,Apr 2022
LTU,2022-05,124.3,May 2022
LTU,2022-06,125.9,Jun 2022
LTU,2022-07,126.1,Jul 2022
LTU,2022-08,126.1,Aug 2022
LTU,2022-09,125.8,Sep 2022
LTU,2022-10,125,Oct 2022
LTU,2022-11,123.8,Nov 2022
LTU,2022-12,123,Dec 2022
PRT,2005-01,88.3,Jan 2005
PRT,2005-02,87.7,Feb 2005
PRT,2005-03,87.1,Mar 2005
PRT,2005-04,86,Apr 2005
PRT,2005-05,85.9,May 2005
PRT,2005-06,87,Jun 2005
PRT,2005-07,88.9,Jul 2005
PRT,2005-08,90.5,Aug 2005
PRT,2005-09,90.6,Sep 2005
PRT,2005-10,90.2,Oct 2005
PRT,2005-11,89.8,Nov 2005
PRT,2005-12,89.6,Dec 2005
PRT,2006-01,89.7,Jan 2006
PRT,2006-02,89.5,Feb 2006
PRT,2006-03,89.3,Mar 2006
PRT,2006-04,88.1,Apr 2006
PRT,2006-05,88.7,May 2006
PRT,2006-06,90.5,Jun 2006
PRT,2006-07,93.3,Jul 2006
PRT,2006-08,94.8,Aug 2006
PRT,2006-09,95.1,Sep 2006
PRT,2006-10,94.1,Oct 2006
PRT,2006-11,93.6,Nov 2006
PRT,2006-12,93.2,Dec 2006
PRT,2007-01,93.4,Jan 2007
PRT,2007-02,93.3,Feb 2007
PRT,2007-03,92.7,Mar 2007
PRT,2007-04,91.6,Apr 2007
PRT,2007-05,91.6,May 2007
PRT,2007-06,92.9,Jun 2007
PRT,2007-07,95.6,Jul 2007
PRT,2007-08,96.8,Aug 2007
PRT,2007-09,97.1,Sep 2007
PRT,2007-10,96.3,Oct 2007
PRT,2007-11,96,Nov 2007
PRT,2007-12,95.9,Dec 2007
PRT,2008-01,96.8,Jan 2008
PRT,2008-02,97.1,Feb 2008
PRT,2008-03,96.5,Mar 2008
PRT,2008-04,95,Apr 2008
PRT,2008-05,95.2,May 2008
PRT,2008-06,97.1,Jun 2008
PRT,2008-07,100.4,Jul 2008
PRT,2008-08,101.9,Aug 2008
PRT,2008-09,101.4,Sep 2008
PRT,2008-10,99.2,Oct 2008
PRT,2008-11,97,Nov 2008
PRT,2008-12,95.5,Dec 2008
PRT,2009-01,94.7,Jan 2009
PRT,2009-02,93.1,Feb 2009
PRT,2009-03,91.7,Mar 2009
PRT,2009-04,89.3,Apr 2009
PRT,2009-05,88.7,May 2009
PRT,2009-06,89.5,Jun 2009
PRT,2009-07,91.6,Jul 2009
PRT,2009-08,92.9,Aug 2009
PRT,2009-09,93.3,Sep 2009
PRT,2009-10,93.1,Oct 2009
PRT,2009-11,93.1,Nov 2009
PRT,2009-12,93,Dec 2009
PRT,2010-01,93.3,Jan 2010
PRT,2010-02,93.6,Feb 2010
PRT,2010-03,93.3,Mar 2010
PRT,2010-04,92.7,Apr 2010
PRT,2010-05,93.2,May 2010
PRT,2010-06,95.2,Jun 2010
PRT,2010-07,97.7,Jul 2010
PRT,2010-08,98.9,Aug 2010
PRT,2010-09,99.3,Sep 2010
PRT,2010-10,98.5,Oct 2010
PRT,2010-11,98.5,Nov 2010
PRT,2010-12,99,Dec 2010
PRT,2011-01,100.6,Jan 2011
PRT,2011-02,101,Feb 2011
PRT,2011-03,100.2,Mar 2011
PRT,2011-04,98.6,Apr 2011
PRT,2011-05,98.4,May 2011
PRT,2011-06,99.5,Jun 2011
PRT,2011-07,102.1,Jul 2011
PRT,2011-08,102.8,Aug 2011
PRT,2011-09,102.4,Sep 2011
PRT,2011-10,100.7,Oct 2011
PRT,2011-11,99.5,Nov 2011
PRT,2011-12,99.4,Dec 2011
PRT,2012-01,100,Jan 2012
PRT,2012-02,100.5,Feb 2012
PRT,2012-03,99.9,Mar 2012
PRT,2012-04,98.5,Apr 2012
PRT,2012-05,98.4,May 2012
PRT,2012-06,100.1,Jun 2012
PRT,2012-07,102.2,Jul 2012
PRT,2012-08,104,Aug 2012
PRT,2012-09,103.8,Sep 2012
PRT,2012-10,102.4,Oct 2012
PRT,2012-11,101.6,Nov 2012
PRT,2012-12,101.6,Dec 2012
PRT,2013-01,102.3,Jan 2013
PRT,2013-02,102,Feb 2013
PRT,2013-03,101.1,Mar 2013
PRT,2013-04,99.2,Apr 2013
PRT,2013-05,99.1,May 2013
PRT,2013-06,99.9,Jun 2013
PRT,2013-07,102.3,Jul 2013
PRT,2013-08,102.9,Aug 2013
PRT,2013-09,102.6,Sep 2013
PRT,2013-10,101.2,Oct 2013
PRT,2013-11,99.8,Nov 2013
PRT,2013-12,99.5,Dec 2013
PRT,2014-01,99.9,Jan 2014
PRT,2014-02,99.7,Feb 2014
PRT,2014-03,98.4,Mar 2014
PRT,2014-04,97.2,Apr 2014
PRT,2014-05,97,May 2014
PRT,2014-06,98,Jun 2014
PRT,2014-07,100.2,Jul 2014
PRT,2014-08,101.4,Aug 2014
PRT,2014-09,101.3,Sep 2014
PRT,2014-10,99.9,Oct 2014
PRT,2014-11,99.2,Nov 2014
PRT,2014-12,98.5,Dec 2014
PRT,2015-01,99.8,Jan 2015
PRT,2015-02,99.4,Feb 2015
PRT,2015-03,100.1,Mar 2015
PRT,2015-04,100.4,Apr 2015
PRT,2015-05,100.7,May 2015
PRT,2015-06,100.6,Jun 2015
PRT,2015-07,101.1,Jul 2015
PRT,2015-08,100.6,Aug 2015
PRT,2015-09,100,Sep 2015
PRT,2015-10,99.4,Oct 2015
PRT,2015-11,99.2,Nov 2015
PRT,2015-12,99,Dec 2015
PRT,2016-01,99,Jan 2016
PRT,2016-02,98.1,Feb 2016
PRT,2016-03,98.2,Mar 2016
PRT,2016-04,98.4,Apr 2016
PRT,2016-05,99.1,May 2016
PRT,2016-06,99,Jun 2016
PRT,2016-07,99.1,Jul 2016
PRT,2016-08,99,Aug 2016
PRT,2016-09,98.8,Sep 2016
PRT,2016-10,98.5,Oct 2016
PRT,2016-11,98.7,Nov 2016
PRT,2016-12,99.2,Dec 2016
PRT,2017-01,99.6,Jan 2017
PRT,2017-02,99.9,Feb 2017
PRT,2017-03,100.4,Mar 2017
PRT,2017-04,100.8,Apr 2017
PRT,2017-05,100.5,May 2017
PRT,2017-06,100.3,Jun 2017
PRT,2017-07,100.6,Jul 2017
PRT,2017-08,100.8,Aug 2017
PRT,2017-09,101.2,Sep 2017
PRT,2017-10,102,Oct 2017
PRT,2017-11,102.6,Nov 2017
PRT,2017-12,102.7,Dec 2017
PRT,2018-01,102.9,Jan 2018
PRT,2018-02,103.4,Feb 2018
PRT,2018-03,103.1,Mar 2018
PRT,2018-04,103.2,Apr 2018
PRT,2018-05,103.3,May 2018
PRT,2018-06,103.9,Jun 2018
PRT,2018-07,104.3,Jul 2018
PRT,2018-08,104.3,Aug 2018
PRT,2018-09,104.4,Sep 2018
PRT,2018-10,104.7,Oct 2018
PRT,2018-11,105.2,Nov 2018
PRT,2018-12,105,Dec 2018
PRT,2019-01,104.9,Jan 2019
PRT,2019-02,104.4,Feb 2019
PRT,2019-03,104.5,Mar 2019
PRT,2019-04,104.4,Apr 2019
PRT,2019-05,104.5,May 2019
PRT,2019-06,104.3,Jun 2019
PRT,2019-07,103.8,Jul 2019
PRT,2019-08,103.5,Aug 2019
PRT,2019-09,102.9,Sep 2019
PRT,2019-10,102.7,Oct 2019
PRT,2019-11,102.2,Nov 2019
PRT,2019-12,102.1,Dec 2019
PRT,2020-01,102.3,Jan 2020
PRT,2020-02,102.2,Feb 2020
PRT,2020-03,102.1,Mar 2020
PRT,2020-04,101.4,Apr 2020
PRT,2020-05,100.5,May 2020
PRT,2020-06,100.2,Jun 2020
PRT,2020-07,100,Jul 2020
PRT,2020-08,100.2,Aug 2020
PRT,2020-09,100.1,Sep 2020
PRT,2020-10,100.3,Oct 2020
PRT,2020-11,100.6,Nov 2020
PRT,2020-12,100.4,Dec 2020
PRT,2021-01,102,Jan 2021
PRT,2021-02,103.4,Feb 2021
PRT,2021-03,104.6,Mar 2021
