location,time,ppi_dom_manufact,date
IRL,1983-02,52.51607,Feb 1983
IRL,1983-03,52.51607,Mar 1983
IRL,1983-04,53.05378,Apr 1983
IRL,1983-05,53.23302,May 1983
IRL,1983-06,53.89021,Jun 1983
IRL,1983-07,54.30843,Jul 1983
IRL,1983-08,54.84614,Aug 1983
IRL,1983-09,54.96563,Sep 1983
IRL,1983-10,55.14486,Oct 1983
IRL,1983-11,55.68257,Nov 1983
IRL,1983-12,55.92156,Dec 1983
IRL,1984-01,56.45926,Jan 1984
IRL,1984-02,56.75798,Feb 1984
IRL,1984-03,56.81773,Mar 1984
IRL,1984-04,57.1762,Apr 1984
IRL,1984-05,57.65417,May 1984
IRL,1984-06,57.65417,Jun 1984
IRL,1984-07,57.77365,Jul 1984
IRL,1984-08,58.13213,Aug 1984
IRL,1984-09,58.43085,Sep 1984
IRL,1984-10,58.61009,Oct 1984
IRL,1984-11,58.4906,Nov 1984
IRL,1984-12,58.78933,Dec 1984
IRL,1985-01,59.44653,Jan 1985
IRL,1985-02,59.6855,Feb 1985
IRL,1985-03,59.74525,Mar 1985
IRL,1985-04,59.6855,Apr 1985
IRL,1985-05,59.92448,May 1985
IRL,1985-06,59.98423,Jun 1985
IRL,1985-07,60.04398,Jul 1985
IRL,1985-08,59.6855,Aug 1985
IRL,1985-09,60.10372,Sep 1985
IRL,1985-10,59.6855,Oct 1985
IRL,1985-11,59.50627,Nov 1985
IRL,1985-12,59.38678,Dec 1985
IRL,1986-01,59.62576,Jan 1986
IRL,1986-02,59.44653,Feb 1986
IRL,1986-03,59.38678,Mar 1986
IRL,1986-04,59.26729,Apr 1986
IRL,1986-05,59.26729,May 1986
IRL,1986-06,58.96856,Jun 1986
IRL,1986-07,58.72958,Jul 1986
IRL,1986-08,59.08805,Aug 1986
IRL,1986-09,58.78933,Sep 1986
IRL,1986-10,58.37111,Oct 1986
IRL,1986-11,58.55034,Nov 1986
IRL,1986-12,58.55034,Dec 1986
IRL,1987-01,58.90882,Jan 1987
IRL,1987-02,59.20755,Feb 1987
IRL,1987-03,59.50627,Mar 1987
IRL,1987-04,59.56601,Apr 1987
IRL,1987-05,59.6855,May 1987
IRL,1987-06,59.92448,Jun 1987
IRL,1987-07,60.22321,Jul 1987
IRL,1987-08,60.46219,Aug 1987
IRL,1987-09,60.40245,Sep 1987
IRL,1987-10,60.64143,Oct 1987
IRL,1987-11,60.70118,Nov 1987
IRL,1987-12,60.76092,Dec 1987
IRL,1988-01,60.94016,Jan 1988
IRL,1988-02,61.17913,Feb 1988
IRL,1988-03,61.53761,Mar 1988
IRL,1988-04,61.95583,Apr 1988
IRL,1988-05,62.13506,May 1988
IRL,1988-06,62.37404,Jun 1988
IRL,1988-07,62.852,Jul 1988
IRL,1988-08,63.09098,Aug 1988
IRL,1988-09,63.09098,Sep 1988
IRL,1988-10,63.32997,Oct 1988
IRL,1988-11,63.38971,Nov 1988
IRL,1988-12,63.62869,Dec 1988
IRL,1989-01,64.34563,Jan 1989
IRL,1989-02,64.76385,Feb 1989
IRL,1989-03,64.8236,Mar 1989
IRL,1989-04,65.06258,Apr 1989
IRL,1989-05,65.60028,May 1989
IRL,1989-06,65.89901,Jun 1989
IRL,1989-07,65.71977,Jul 1989
IRL,1989-08,65.95876,Aug 1989
IRL,1989-09,66.37697,Sep 1989
IRL,1989-10,65.89901,Oct 1989
IRL,1989-11,65.71977,Nov 1989
IRL,1989-12,65.00283,Dec 1989
IRL,1990-01,64.94308,Jan 1990
IRL,1990-02,64.76385,Feb 1990
IRL,1990-03,64.64436,Mar 1990
IRL,1990-04,64.1664,Apr 1990
IRL,1990-05,64.34563,May 1990
IRL,1990-06,64.94308,Jun 1990
IRL,1990-07,65.00283,Jul 1990
IRL,1990-08,64.34563,Aug 1990
IRL,1990-09,64.1664,Sep 1990
IRL,1990-10,63.98716,Oct 1990
IRL,1990-11,63.56895,Nov 1990
IRL,1990-12,63.68843,Dec 1990
IRL,1991-01,63.98716,Jan 1991
IRL,1991-02,63.92742,Feb 1991
IRL,1991-03,64.40538,Mar 1991
IRL,1991-04,65.00283,Apr 1991
IRL,1991-05,64.94308,May 1991
IRL,1991-06,65.12233,Jun 1991
IRL,1991-07,65.36131,Jul 1991
IRL,1991-08,65.18207,Aug 1991
IRL,1991-09,65.12233,Sep 1991
IRL,1991-10,65.36131,Oct 1991
IRL,1991-11,65.42104,Nov 1991
IRL,1991-12,65.42104,Dec 1991
IRL,1992-01,65.42104,Jan 1992
IRL,1992-02,65.89901,Feb 1992
IRL,1992-03,66.25748,Mar 1992
IRL,1992-04,66.55621,Apr 1992
IRL,1992-05,66.55621,May 1992
IRL,1992-06,66.31723,Jun 1992
IRL,1992-07,66.13799,Jul 1992
IRL,1992-08,66.07825,Aug 1992
IRL,1992-09,65.95876,Sep 1992
IRL,1992-10,65.42104,Oct 1992
IRL,1992-11,65.54053,Nov 1992
IRL,1992-12,65.83926,Dec 1992
IRL,1993-01,66.19774,Jan 1993
IRL,1993-02,67.69137,Feb 1993
IRL,1993-03,68.46806,Mar 1993
IRL,1993-04,68.58755,Apr 1993
IRL,1993-05,68.88627,May 1993
IRL,1993-06,69.06551,Jun 1993
IRL,1993-07,69.96169,Jul 1993
IRL,1993-08,70.26041,Aug 1993
IRL,1993-09,69.84219,Sep 1993
IRL,1993-10,69.60322,Oct 1993
IRL,1993-11,70.02143,Nov 1993
IRL,1993-12,69.90195,Dec 1993
IRL,1994-01,69.66296,Jan 1994
IRL,1994-02,69.90195,Feb 1994
IRL,1994-03,70.08118,Mar 1994
IRL,1994-04,70.08118,Apr 1994
IRL,1994-05,69.90195,May 1994
IRL,1994-06,69.90195,Jun 1994
IRL,1994-07,69.66296,Jul 1994
IRL,1994-08,69.66296,Aug 1994
IRL,1994-09,69.60322,Sep 1994
IRL,1994-10,69.60322,Oct 1994
IRL,1994-11,69.72271,Nov 1994
IRL,1994-12,69.96169,Dec 1994
IRL,1995-01,70.26041,Jan 1995
IRL,1995-02,70.5461,Feb 1995
IRL,1995-03,70.84043,Mar 1995
IRL,1995-04,71.4118,Apr 1995
IRL,1995-05,71.69748,May 1995
IRL,1995-06,71.9139,Jun 1995
IRL,1995-07,71.9139,Jul 1995
IRL,1995-08,71.9139,Aug 1995
IRL,1995-09,71.9139,Sep 1995
IRL,1995-10,71.98316,Oct 1995
IRL,1995-11,72.05241,Nov 1995
IRL,1995-12,72.26884,Dec 1995
IRL,1996-01,72.26884,Jan 1996
IRL,1996-02,72.48527,Feb 1996
IRL,1996-03,72.40736,Mar 1996
IRL,1996-04,72.55453,Apr 1996
IRL,1996-05,72.90946,May 1996
IRL,1996-06,73.12589,Jun 1996
IRL,1996-07,72.97872,Jul 1996
IRL,1996-08,72.55453,Aug 1996
IRL,1996-09,72.48527,Sep 1996
IRL,1996-10,72.48527,Oct 1996
IRL,1996-11,72.84021,Nov 1996
IRL,1996-12,73.19514,Dec 1996
IRL,1997-01,73.05663,Jan 1997
IRL,1997-02,73.05663,Feb 1997
IRL,1997-03,73.05663,Mar 1997
IRL,1997-04,73.12589,Apr 1997
IRL,1997-05,73.12589,May 1997
IRL,1997-06,73.41157,Jun 1997
IRL,1997-07,73.34232,Jul 1997
IRL,1997-08,73.41157,Aug 1997
IRL,1997-09,73.12589,Sep 1997
IRL,1997-10,73.27306,Oct 1997
IRL,1997-11,73.48083,Nov 1997
IRL,1997-12,73.628,Dec 1997
IRL,1998-01,73.69725,Jan 1998
IRL,1998-02,73.34232,Feb 1998
IRL,1998-03,73.48083,Mar 1998
IRL,1998-04,73.628,Apr 1998
IRL,1998-05,73.84442,May 1998
IRL,1998-06,74.05219,Jun 1998
IRL,1998-07,73.98293,Jul 1998
IRL,1998-08,73.91368,Aug 1998
IRL,1998-09,73.41157,Sep 1998
IRL,1998-10,73.19514,Oct 1998
IRL,1998-11,73.12589,Nov 1998
IRL,1998-12,73.19514,Dec 1998
IRL,1999-01,73.19514,Jan 1999
IRL,1999-02,73.12589,Feb 1999
IRL,1999-03,73.19514,Mar 1999
IRL,1999-04,73.98293,Apr 1999
IRL,1999-05,74.19936,May 1999
IRL,1999-06,74.48504,Jun 1999
IRL,1999-07,74.70147,Jul 1999
IRL,1999-08,75.0564,Aug 1999
IRL,1999-09,75.48926,Sep 1999
IRL,1999-10,75.48926,Oct 1999
IRL,1999-11,75.84419,Nov 1999
IRL,1999-12,77.48903,Dec 1999
IRL,2000-01,77.94785,Jan 2000
IRL,2000-02,78.10368,Feb 2000
IRL,2000-03,78.51056,Mar 2000
IRL,2000-04,79.15118,Apr 2000
IRL,2000-05,79.95628,May 2000
IRL,2000-06,80.27659,Jun 2000
IRL,2000-07,80.91721,Jul 2000
IRL,2000-08,80.99512,Aug 2000
IRL,2000-09,81.47992,Sep 2000
IRL,2000-10,82.28502,Oct 2000
IRL,2000-11,81.87814,Nov 2000
IRL,2000-12,81.87814,Dec 2000
IRL,2001-01,81.0817,Jan 2001
IRL,2001-02,81.0817,Feb 2001
IRL,2001-03,81.72231,Mar 2001
IRL,2001-04,81.96471,Apr 2001
IRL,2001-05,82.76115,May 2001
IRL,2001-06,83.00356,Jun 2001
IRL,2001-07,82.92564,Jul 2001
IRL,2001-08,82.51876,Aug 2001
IRL,2001-09,82.60533,Sep 2001
IRL,2001-10,82.51876,Oct 2001
IRL,2001-11,82.04263,Nov 2001
IRL,2001-12,82.12054,Dec 2001
IRL,2002-01,82.44085,Jan 2002
IRL,2002-02,82.68324,Feb 2002
IRL,2002-03,83.56626,Mar 2002
IRL,2002-04,84.20688,Apr 2002
IRL,2002-05,84.52719,May 2002
IRL,2002-06,84.52719,Jun 2002
IRL,2002-07,84.12897,Jul 2002
IRL,2002-08,83.88657,Aug 2002
IRL,2002-09,84.05106,Sep 2002
IRL,2002-10,84.37136,Oct 2002
IRL,2002-11,84.12897,Nov 2002
IRL,2002-12,84.76958,Dec 2002
IRL,2003-01,84.69167,Jan 2003
IRL,2003-02,84.8475,Feb 2003
IRL,2003-03,85.33229,Mar 2003
IRL,2003-04,85.41021,Apr 2003
IRL,2003-05,84.61376,May 2003
IRL,2003-06,84.20688,Jun 2003
IRL,2003-07,84.20688,Jul 2003
IRL,2003-08,84.37136,Aug 2003
IRL,2003-09,84.61376,Sep 2003
IRL,2003-10,84.61376,Oct 2003
IRL,2003-11,84.52719,Nov 2003
IRL,2003-12,84.12897,Dec 2003
IRL,2004-01,84.20688,Jan 2004
IRL,2004-02,84.05106,Feb 2004
IRL,2004-03,84.44928,Mar 2004
IRL,2004-04,84.8475,Apr 2004
IRL,2004-05,85.33229,May 2004
IRL,2004-06,85.895,Jun 2004
IRL,2004-07,85.25438,Jul 2004
IRL,2004-08,85.16781,Aug 2004
IRL,2004-09,85.25438,Sep 2004
IRL,2004-10,85.33229,Oct 2004
IRL,2004-11,85.25438,Nov 2004
IRL,2004-12,84.93407,Dec 2004
IRL,2005-01,83.8,Jan 2005
IRL,2005-02,84.4,Feb 2005
IRL,2005-03,85,Mar 2005
IRL,2005-04,85.8,Apr 2005
IRL,2005-05,86.3,May 2005
IRL,2005-06,86,Jun 2005
IRL,2005-07,87.1,Jul 2005
IRL,2005-08,87.4,Aug 2005
IRL,2005-09,88,Sep 2005
IRL,2005-10,88.9,Oct 2005
IRL,2005-11,88.3,Nov 2005
IRL,2005-12,88.3,Dec 2005
IRL,2006-01,87.8,Jan 2006
IRL,2006-02,88.6,Feb 2006
IRL,2006-03,88.6,Mar 2006
IRL,2006-04,89.4,Apr 2006
IRL,2006-05,90.4,May 2006
IRL,2006-06,90.6,Jun 2006
IRL,2006-07,90.4,Jul 2006
IRL,2006-08,91.2,Aug 2006
IRL,2006-09,91.3,Sep 2006
IRL,2006-10,89.2,Oct 2006
IRL,2006-11,88.7,Nov 2006
IRL,2006-12,89.1,Dec 2006
IRL,2007-01,89.7,Jan 2007
IRL,2007-02,88.9,Feb 2007
IRL,2007-03,89,Mar 2007
IRL,2007-04,90.2,Apr 2007
IRL,2007-05,91,May 2007
IRL,2007-06,92,Jun 2007
IRL,2007-07,92.1,Jul 2007
IRL,2007-08,92.9,Aug 2007
IRL,2007-09,92.2,Sep 2007
IRL,2007-10,93.2,Oct 2007
IRL,2007-11,93.3,Nov 2007
IRL,2007-12,94.6,Dec 2007
IRL,2008-01,94.1,Jan 2008
IRL,2008-02,95.2,Feb 2008
IRL,2008-03,95.7,Mar 2008
IRL,2008-04,97.5,Apr 2008
IRL,2008-05,98.1,May 2008
IRL,2008-06,98.6,Jun 2008
IRL,2008-07,99,Jul 2008
IRL,2008-08,100.4,Aug 2008
IRL,2008-09,98.4,Sep 2008
IRL,2008-10,98.2,Oct 2008
IRL,2008-11,96,Nov 2008
IRL,2008-12,93.1,Dec 2008
IRL,2009-01,92.6,Jan 2009
IRL,2009-02,93.3,Feb 2009
IRL,2009-03,92.8,Mar 2009
IRL,2009-04,93.1,Apr 2009
IRL,2009-05,93.3,May 2009
IRL,2009-06,93.9,Jun 2009
IRL,2009-07,94.9,Jul 2009
IRL,2009-08,93.6,Aug 2009
IRL,2009-09,94.1,Sep 2009
IRL,2009-10,93.5,Oct 2009
IRL,2009-11,93.5,Nov 2009
IRL,2009-12,93.5,Dec 2009
IRL,2010-01,92.2,Jan 2010
IRL,2010-02,93.4,Feb 2010
IRL,2010-03,92.9,Mar 2010
IRL,2010-04,95,Apr 2010
IRL,2010-05,96.4,May 2010
IRL,2010-06,94.7,Jun 2010
IRL,2010-07,95,Jul 2010
IRL,2010-08,95.4,Aug 2010
IRL,2010-09,95.9,Sep 2010
IRL,2010-10,95.3,Oct 2010
IRL,2010-11,96.9,Nov 2010
IRL,2010-12,96.4,Dec 2010
IRL,2011-01,97.6,Jan 2011
IRL,2011-02,98.7,Feb 2011
IRL,2011-03,99.9,Mar 2011
IRL,2011-04,101.5,Apr 2011
IRL,2011-05,103.1,May 2011
IRL,2011-06,101.2,Jun 2011
IRL,2011-07,101.3,Jul 2011
IRL,2011-08,101.5,Aug 2011
IRL,2011-09,101.6,Sep 2011
IRL,2011-10,100.7,Oct 2011
IRL,2011-11,101.4,Nov 2011
IRL,2011-12,101.6,Dec 2011
IRL,2012-01,102.8,Jan 2012
IRL,2012-02,103.2,Feb 2012
IRL,2012-03,103.5,Mar 2012
IRL,2012-04,104.7,Apr 2012
IRL,2012-05,104.9,May 2012
IRL,2012-06,103.6,Jun 2012
IRL,2012-07,102.3,Jul 2012
IRL,2012-08,103.8,Aug 2012
IRL,2012-09,103.8,Sep 2012
IRL,2012-10,103.6,Oct 2012
IRL,2012-11,104.4,Nov 2012
IRL,2012-12,103.8,Dec 2012
IRL,2013-01,103.1,Jan 2013
IRL,2013-02,104.1,Feb 2013
IRL,2013-03,105.8,Mar 2013
IRL,2013-04,105.3,Apr 2013
IRL,2013-05,104.8,May 2013
IRL,2013-06,104.9,Jun 2013
IRL,2013-07,105.1,Jul 2013
IRL,2013-08,106.5,Aug 2013
IRL,2013-09,105.9,Sep 2013
IRL,2013-10,105.3,Oct 2013
IRL,2013-11,105.2,Nov 2013
IRL,2013-12,105,Dec 2013
IRL,2014-01,105,Jan 2014
IRL,2014-02,104.8,Feb 2014
IRL,2014-03,104.6,Mar 2014
IRL,2014-04,104.6,Apr 2014
IRL,2014-05,105.1,May 2014
IRL,2014-06,105.2,Jun 2014
IRL,2014-07,105.3,Jul 2014
IRL,2014-08,105,Aug 2014
IRL,2014-09,104.9,Sep 2014
IRL,2014-10,104.8,Oct 2014
IRL,2014-11,103.2,Nov 2014
IRL,2014-12,102.1,Dec 2014
IRL,2015-01,100.2,Jan 2015
IRL,2015-02,99.6,Feb 2015
IRL,2015-03,99.9,Mar 2015
IRL,2015-04,99.8,Apr 2015
IRL,2015-05,100,May 2015
IRL,2015-06,99.9,Jun 2015
IRL,2015-07,100,Jul 2015
IRL,2015-08,100.3,Aug 2015
IRL,2015-09,100.2,Sep 2015
IRL,2015-10,100,Oct 2015
IRL,2015-11,100,Nov 2015
IRL,2015-12,100,Dec 2015
IRL,2016-01,100,Jan 2016
IRL,2016-02,99.1,Feb 2016
IRL,2016-03,99.5,Mar 2016
IRL,2016-04,100.8,Apr 2016
IRL,2016-05,100.9,May 2016
IRL,2016-06,101,Jun 2016
IRL,2016-07,101,Jul 2016
IRL,2016-08,100.1,Aug 2016
IRL,2016-09,100,Sep 2016
IRL,2016-10,100,Oct 2016
IRL,2016-11,100.1,Nov 2016
IRL,2016-12,100.1,Dec 2016
IRL,2017-01,100.4,Jan 2017
IRL,2017-02,99.2,Feb 2017
IRL,2017-03,99.5,Mar 2017
IRL,2017-04,99.5,Apr 2017
IRL,2017-05,99.4,May 2017
IRL,2017-06,99.5,Jun 2017
IRL,2017-07,99.6,Jul 2017
IRL,2017-08,99.5,Aug 2017
IRL,2017-09,99.8,Sep 2017
IRL,2017-10,99.7,Oct 2017
IRL,2017-11,97.7,Nov 2017
IRL,2017-12,97.7,Dec 2017
IRL,2018-01,98,Jan 2018
IRL,2018-02,98.1,Feb 2018
IRL,2018-03,98.4,Mar 2018
IRL,2018-04,98.8,Apr 2018
IRL,2018-05,98.6,May 2018
IRL,2018-06,98.9,Jun 2018
IRL,2018-07,99,Jul 2018
IRL,2018-08,99,Aug 2018
IRL,2018-09,99.4,Sep 2018
IRL,2018-10,99.4,Oct 2018
IRL,2018-11,99.4,Nov 2018
IRL,2018-12,99.7,Dec 2018
IRL,2019-01,100.6,Jan 2019
IRL,2019-02,101.3,Feb 2019
IRL,2019-03,101.2,Mar 2019
IRL,2019-04,101.1,Apr 2019
IRL,2019-05,101.1,May 2019
IRL,2019-06,101.1,Jun 2019
IRL,2019-07,101.3,Jul 2019
IRL,2019-08,101.4,Aug 2019
IRL,2019-09,101.3,Sep 2019
IRL,2019-10,101.1,Oct 2019
IRL,2019-11,101.3,Nov 2019
IRL,2019-12,101,Dec 2019
IRL,2020-01,99.7,Jan 2020
IRL,2020-02,100,Feb 2020
IRL,2020-03,100.1,Mar 2020
IRL,2020-04,99.7,Apr 2020
IRL,2020-05,99.6,May 2020
IRL,2020-06,99.7,Jun 2020
IRL,2020-07,99.7,Jul 2020
IRL,2020-08,99.6,Aug 2020
IRL,2020-09,99.9,Sep 2020
IRL,2020-10,99.9,Oct 2020
IRL,2020-11,99.5,Nov 2020
IRL,2020-12,99.6,Dec 2020
IRL,2021-01,100,Jan 2021
IRL,2021-02,99.5,Feb 2021
IRL,2021-03,99.8,Mar 2021
IRL,2021-04,100.2,Apr 2021
IRL,2021-05,100.9,May 2021
IRL,2021-06,101.5,Jun 2021
IRL,2021-07,102.5,Jul 2021
IRL,2021-08,102.4,Aug 2021
IRL,2021-09,102.8,Sep 2021
IRL,2021-10,103.9,Oct 2021
IRL,2021-11,104.5,Nov 2021
IRL,2021-12,105.5,Dec 2021
IRL,2022-01,107.9,Jan 2022
IRL,2022-02,105.7,Feb 2022
IRL,2022-03,106.1,Mar 2022
IRL,2022-04,107.3,Apr 2022
IRL,2022-05,108.9,May 2022
IRL,2022-06,109.6,Jun 2022
IRL,2022-07,112.2,Jul 2022
IRL,2022-08,113.2,Aug 2022
IRL,2022-09,113.5,Sep 2022
IRL,2022-10,114.6,Oct 2022
IRL,2022-11,114.8,Nov 2022
IRL,2022-12,114.9,Dec 2022
ITA,1991-01,61.60459,Jan 1991
ITA,1991-02,61.68367,Feb 1991
ITA,1991-03,61.60459,Mar 1991
ITA,1991-04,61.60459,Apr 1991
ITA,1991-05,61.84184,May 1991
ITA,1991-06,61.84184,Jun 1991
ITA,1991-07,61.84184,Jul 1991
ITA,1991-08,61.92092,Aug 1991
ITA,1991-09,62.07908,Sep 1991
ITA,1991-10,62.07908,Oct 1991
ITA,1991-11,62.23724,Nov 1991
ITA,1991-12,62.07908,Dec 1991
ITA,1992-01,62.39541,Jan 1992
ITA,1992-02,62.63265,Feb 1992
ITA,1992-03,62.79082,Mar 1992
ITA,1992-04,62.94898,Apr 1992
ITA,1992-05,63.02806,May 1992
ITA,1992-06,63.10714,Jun 1992
ITA,1992-07,63.10714,Jul 1992
ITA,1992-08,63.10714,Aug 1992
ITA,1992-09,63.18623,Sep 1992
ITA,1992-10,63.42347,Oct 1992
ITA,1992-11,63.66071,Nov 1992
ITA,1992-12,63.7398,Dec 1992
ITA,1993-01,64.29337,Jan 1993
ITA,1993-02,64.53061,Feb 1993
ITA,1993-03,64.84694,Mar 1993
ITA,1993-04,65.16327,Apr 1993
ITA,1993-05,65.32143,May 1993
ITA,1993-06,65.55867,Jun 1993
ITA,1993-07,65.63776,Jul 1993
ITA,1993-08,65.71684,Aug 1993
ITA,1993-09,65.875,Sep 1993
ITA,1993-10,65.95408,Oct 1993
ITA,1993-11,66.03316,Nov 1993
ITA,1993-12,66.11224,Dec 1993
ITA,1994-01,66.50765,Jan 1994
ITA,1994-02,66.7449,Feb 1994
ITA,1994-03,66.90306,Mar 1994
ITA,1994-04,67.1403,Apr 1994
ITA,1994-05,67.45663,May 1994
ITA,1994-06,67.6148,Jun 1994
ITA,1994-07,67.77296,Jul 1994
ITA,1994-08,68.08929,Aug 1994
ITA,1994-09,68.40561,Sep 1994
ITA,1994-10,68.8801,Oct 1994
ITA,1994-11,69.35459,Nov 1994
ITA,1994-12,69.82908,Dec 1994
ITA,1995-01,70.46173,Jan 1995
ITA,1995-02,71.17347,Feb 1995
ITA,1995-03,72.20153,Mar 1995
ITA,1995-04,73.07143,Apr 1995
ITA,1995-05,73.78316,May 1995
ITA,1995-06,74.09949,Jun 1995
ITA,1995-07,74.33673,Jul 1995
ITA,1995-08,74.4949,Aug 1995
ITA,1995-09,74.65306,Sep 1995
ITA,1995-10,74.4949,Oct 1995
ITA,1995-11,74.4949,Nov 1995
ITA,1995-12,74.4949,Dec 1995
ITA,1996-01,74.73214,Jan 1996
ITA,1996-02,74.73214,Feb 1996
ITA,1996-03,74.8903,Mar 1996
ITA,1996-04,75.04847,Apr 1996
ITA,1996-05,74.8903,May 1996
ITA,1996-06,74.65306,Jun 1996
ITA,1996-07,74.73214,Jul 1996
ITA,1996-08,74.73214,Aug 1996
ITA,1996-09,74.8903,Sep 1996
ITA,1996-10,74.8903,Oct 1996
ITA,1996-11,74.81123,Nov 1996
ITA,1996-12,74.81123,Dec 1996
ITA,1997-01,74.8903,Jan 1997
ITA,1997-02,74.8903,Feb 1997
ITA,1997-03,75.04847,Mar 1997
ITA,1997-04,75.20663,Apr 1997
ITA,1997-05,75.3648,May 1997
ITA,1997-06,75.3648,Jun 1997
ITA,1997-07,75.44388,Jul 1997
ITA,1997-08,75.60204,Aug 1997
ITA,1997-09,75.7602,Sep 1997
ITA,1997-10,75.83929,Oct 1997
ITA,1997-11,75.91837,Nov 1997
ITA,1997-12,75.83929,Dec 1997
ITA,1998-01,75.99745,Jan 1998
ITA,1998-02,76.07653,Feb 1998
ITA,1998-03,76.07653,Mar 1998
ITA,1998-04,76.15561,Apr 1998
ITA,1998-05,76.07653,May 1998
ITA,1998-06,75.99745,Jun 1998
ITA,1998-07,75.99745,Jul 1998
ITA,1998-08,75.83929,Aug 1998
ITA,1998-09,75.7602,Sep 1998
ITA,1998-10,75.60204,Oct 1998
ITA,1998-11,75.52296,Nov 1998
ITA,1998-12,75.44388,Dec 1998
ITA,1999-01,75.52296,Jan 1999
ITA,1999-02,75.44388,Feb 1999
ITA,1999-03,75.44388,Mar 1999
ITA,1999-04,75.52296,Apr 1999
ITA,1999-05,75.52296,May 1999
ITA,1999-06,75.60204,Jun 1999
ITA,1999-07,75.99745,Jul 1999
ITA,1999-08,76.2347,Aug 1999
ITA,1999-09,76.47194,Sep 1999
ITA,1999-10,76.78827,Oct 1999
ITA,1999-11,76.86735,Nov 1999
ITA,1999-12,77.10459,Dec 1999
ITA,2000-01,77.5,Jan 2000
ITA,2000-02,77.8,Feb 2000
ITA,2000-03,78.2,Mar 2000
ITA,2000-04,78.2,Apr 2000
ITA,2000-05,78.6,May 2000
ITA,2000-06,78.9,Jun 2000
ITA,2000-07,79,Jul 2000
ITA,2000-08,79.1,Aug 2000
ITA,2000-09,79.7,Sep 2000
ITA,2000-10,79.9,Oct 2000
ITA,2000-11,79.8,Nov 2000
ITA,2000-12,79.6,Dec 2000
ITA,2001-01,79.7,Jan 2001
ITA,2001-02,79.7,Feb 2001
ITA,2001-03,79.6,Mar 2001
ITA,2001-04,80,Apr 2001
ITA,2001-05,80.1,May 2001
ITA,2001-06,80.2,Jun 2001
ITA,2001-07,79.9,Jul 2001
ITA,2001-08,79.9,Aug 2001
ITA,2001-09,79.9,Sep 2001
ITA,2001-10,79.6,Oct 2001
ITA,2001-11,79.4,Nov 2001
ITA,2001-12,79.2,Dec 2001
ITA,2002-01,79.6,Jan 2002
ITA,2002-02,79.6,Feb 2002
ITA,2002-03,79.9,Mar 2002
ITA,2002-04,80.2,Apr 2002
ITA,2002-05,80.3,May 2002
ITA,2002-06,80.2,Jun 2002
ITA,2002-07,80.5,Jul 2002
ITA,2002-08,80.7,Aug 2002
ITA,2002-09,80.9,Sep 2002
ITA,2002-10,81,Oct 2002
ITA,2002-11,80.8,Nov 2002
ITA,2002-12,81,Dec 2002
ITA,2003-01,81.5,Jan 2003
ITA,2003-02,81.8,Feb 2003
ITA,2003-03,81.9,Mar 2003
ITA,2003-04,81.5,Apr 2003
ITA,2003-05,81.2,May 2003
ITA,2003-06,81.2,Jun 2003
ITA,2003-07,81.4,Jul 2003
ITA,2003-08,81.5,Aug 2003
ITA,2003-09,81.5,Sep 2003
ITA,2003-10,81.7,Oct 2003
ITA,2003-11,81.7,Nov 2003
ITA,2003-12,81.6,Dec 2003
ITA,2004-01,82,Jan 2004
ITA,2004-02,82.2,Feb 2004
ITA,2004-03,82.9,Mar 2004
ITA,2004-04,83.5,Apr 2004
ITA,2004-05,84.2,May 2004
ITA,2004-06,84.4,Jun 2004
ITA,2004-07,84.6,Jul 2004
ITA,2004-08,85,Aug 2004
ITA,2004-09,85.2,Sep 2004
ITA,2004-10,85.7,Oct 2004
ITA,2004-11,85.5,Nov 2004
ITA,2004-12,85.3,Dec 2004
ITA,2005-01,85.6,Jan 2005
ITA,2005-02,85.8,Feb 2005
ITA,2005-03,86.3,Mar 2005
ITA,2005-04,86.5,Apr 2005
ITA,2005-05,86.2,May 2005
ITA,2005-06,86.8,Jun 2005
ITA,2005-07,87,Jul 2005
ITA,2005-08,87.4,Aug 2005
ITA,2005-09,87.6,Sep 2005
ITA,2005-10,87.8,Oct 2005
ITA,2005-11,87.5,Nov 2005
ITA,2005-12,87.6,Dec 2005
ITA,2006-01,88.9,Jan 2006
ITA,2006-02,89.5,Feb 2006
ITA,2006-03,90,Mar 2006
ITA,2006-04,90.4,Apr 2006
ITA,2006-05,90.8,May 2006
ITA,2006-06,90.9,Jun 2006
ITA,2006-07,91.4,Jul 2006
ITA,2006-08,91.4,Aug 2006
ITA,2006-09,90.5,Sep 2006
ITA,2006-10,90.2,Oct 2006
ITA,2006-11,90.1,Nov 2006
ITA,2006-12,90.1,Dec 2006
ITA,2007-01,90.6,Jan 2007
ITA,2007-02,91.1,Feb 2007
ITA,2007-03,91.5,Mar 2007
ITA,2007-04,92.5,Apr 2007
ITA,2007-05,92.9,May 2007
ITA,2007-06,93.3,Jun 2007
ITA,2007-07,93.7,Jul 2007
ITA,2007-08,93.8,Aug 2007
ITA,2007-09,94.5,Sep 2007
ITA,2007-10,94.9,Oct 2007
ITA,2007-11,95.9,Nov 2007
ITA,2007-12,95.9,Dec 2007
ITA,2008-01,96.2,Jan 2008
ITA,2008-02,96.8,Feb 2008
ITA,2008-03,97.5,Mar 2008
ITA,2008-04,98,Apr 2008
ITA,2008-05,99.4,May 2008
ITA,2008-06,100.3,Jun 2008
ITA,2008-07,101.2,Jul 2008
