location,time,ppi_tot_manufact_food,date
FRA,2008-05,99.8,May 2008
FRA,2008-06,100,Jun 2008
FRA,2008-07,100.4,Jul 2008
FRA,2008-08,100.5,Aug 2008
FRA,2008-09,100,Sep 2008
FRA,2008-10,99.7,Oct 2008
FRA,2008-11,99.1,Nov 2008
FRA,2008-12,98.4,Dec 2008
FRA,2009-01,93,Jan 2009
FRA,2009-02,92.6,Feb 2009
FRA,2009-03,92.1,Mar 2009
FRA,2009-04,91.8,Apr 2009
FRA,2009-05,91.7,May 2009
FRA,2009-06,91.6,Jun 2009
FRA,2009-07,91.6,Jul 2009
FRA,2009-08,91.1,Aug 2009
FRA,2009-09,90.8,Sep 2009
FRA,2009-10,89.8,Oct 2009
FRA,2009-11,89.7,Nov 2009
FRA,2009-12,90.1,Dec 2009
FRA,2010-01,90.5,Jan 2010
FRA,2010-02,90.7,Feb 2010
FRA,2010-03,90.5,Mar 2010
FRA,2010-04,90.4,Apr 2010
FRA,2010-05,90.8,May 2010
FRA,2010-06,90.9,Jun 2010
FRA,2010-07,91.5,Jul 2010
FRA,2010-08,91.3,Aug 2010
FRA,2010-09,91.9,Sep 2010
FRA,2010-10,92.4,Oct 2010
FRA,2010-11,92.6,Nov 2010
FRA,2010-12,93.2,Dec 2010
FRA,2011-01,94.1,Jan 2011
FRA,2011-02,95,Feb 2011
FRA,2011-03,95.6,Mar 2011
FRA,2011-04,96.6,Apr 2011
FRA,2011-05,96.8,May 2011
FRA,2011-06,97.1,Jun 2011
FRA,2011-07,97.2,Jul 2011
FRA,2011-08,97.3,Aug 2011
FRA,2011-09,97.2,Sep 2011
FRA,2011-10,97.5,Oct 2011
FRA,2011-11,97.7,Nov 2011
FRA,2011-12,97.6,Dec 2011
FRA,2012-01,97.5,Jan 2012
FRA,2012-02,98.1,Feb 2012
FRA,2012-03,98.3,Mar 2012
FRA,2012-04,98.5,Apr 2012
FRA,2012-05,98.7,May 2012
FRA,2012-06,98.9,Jun 2012
FRA,2012-07,99.2,Jul 2012
FRA,2012-08,99.8,Aug 2012
FRA,2012-09,100.3,Sep 2012
FRA,2012-10,100.7,Oct 2012
FRA,2012-11,101.1,Nov 2012
FRA,2012-12,101.2,Dec 2012
FRA,2013-01,101.5,Jan 2013
FRA,2013-02,101.5,Feb 2013
FRA,2013-03,102,Mar 2013
FRA,2013-04,101.8,Apr 2013
FRA,2013-05,101.9,May 2013
FRA,2013-06,102.2,Jun 2013
FRA,2013-07,102.6,Jul 2013
FRA,2013-08,102.7,Aug 2013
FRA,2013-09,102.5,Sep 2013
FRA,2013-10,101.7,Oct 2013
FRA,2013-11,101.4,Nov 2013
FRA,2013-12,101.4,Dec 2013
FRA,2014-01,101.4,Jan 2014
FRA,2014-02,101.5,Feb 2014
FRA,2014-03,101.6,Mar 2014
FRA,2014-04,102,Apr 2014
FRA,2014-05,101.9,May 2014
FRA,2014-06,101.9,Jun 2014
FRA,2014-07,101.9,Jul 2014
FRA,2014-08,101.6,Aug 2014
FRA,2014-09,101.1,Sep 2014
FRA,2014-10,100.2,Oct 2014
FRA,2014-11,99.9,Nov 2014
FRA,2014-12,99.8,Dec 2014
FRA,2015-01,99.6,Jan 2015
FRA,2015-02,99.7,Feb 2015
FRA,2015-03,99.9,Mar 2015
FRA,2015-04,100,Apr 2015
FRA,2015-05,99.9,May 2015
FRA,2015-06,100,Jun 2015
FRA,2015-07,100.3,Jul 2015
FRA,2015-08,100.4,Aug 2015
FRA,2015-09,100.3,Sep 2015
FRA,2015-10,100.2,Oct 2015
FRA,2015-11,100,Nov 2015
FRA,2015-12,99.8,Dec 2015
FRA,2016-01,99.4,Jan 2016
FRA,2016-02,99.2,Feb 2016
FRA,2016-03,98.8,Mar 2016
FRA,2016-04,98.5,Apr 2016
FRA,2016-05,98.3,May 2016
FRA,2016-06,98.4,Jun 2016
FRA,2016-07,98.8,Jul 2016
FRA,2016-08,98.7,Aug 2016
FRA,2016-09,98.8,Sep 2016
FRA,2016-10,99.2,Oct 2016
FRA,2016-11,99.3,Nov 2016
FRA,2016-12,99.4,Dec 2016
FRA,2017-01,99.6,Jan 2017
FRA,2017-02,99.9,Feb 2017
FRA,2017-03,100.1,Mar 2017
FRA,2017-04,100.4,Apr 2017
FRA,2017-05,100.3,May 2017
FRA,2017-06,100.5,Jun 2017
FRA,2017-07,100.5,Jul 2017
FRA,2017-08,100.6,Aug 2017
FRA,2017-09,100.5,Sep 2017
FRA,2017-10,100.4,Oct 2017
FRA,2017-11,100.3,Nov 2017
FRA,2017-12,100.3,Dec 2017
FRA,2018-01,99.8,Jan 2018
FRA,2018-02,99.9,Feb 2018
FRA,2018-03,100.2,Mar 2018
FRA,2018-04,100,Apr 2018
FRA,2018-05,100.1,May 2018
FRA,2018-06,100.1,Jun 2018
FRA,2018-07,100.3,Jul 2018
FRA,2018-08,100.5,Aug 2018
FRA,2018-09,100.6,Sep 2018
FRA,2018-10,100.6,Oct 2018
FRA,2018-11,101,Nov 2018
FRA,2018-12,101.2,Dec 2018
FRA,2019-01,101.1,Jan 2019
FRA,2019-02,101.1,Feb 2019
FRA,2019-03,100.9,Mar 2019
FRA,2019-04,101.1,Apr 2019
FRA,2019-05,101.2,May 2019
FRA,2019-06,101.4,Jun 2019
FRA,2019-07,101.4,Jul 2019
FRA,2019-08,101.6,Aug 2019
FRA,2019-09,101.6,Sep 2019
FRA,2019-10,101.9,Oct 2019
FRA,2019-11,102.2,Nov 2019
FRA,2019-12,102.6,Dec 2019
FRA,2020-01,102.4,Jan 2020
FRA,2020-02,102.5,Feb 2020
FRA,2020-03,102.6,Mar 2020
FRA,2020-04,102.3,Apr 2020
FRA,2020-05,101.9,May 2020
FRA,2020-06,101.6,Jun 2020
FRA,2020-07,101.7,Jul 2020
FRA,2020-08,101.4,Aug 2020
FRA,2020-09,101.3,Sep 2020
FRA,2020-10,101.7,Oct 2020
FRA,2020-11,101.7,Nov 2020
FRA,2020-12,102.1,Dec 2020
FRA,2021-01,102,Jan 2021
FRA,2021-02,102.2,Feb 2021
FRA,2021-03,102.9,Mar 2021
FRA,2021-04,103.4,Apr 2021
FRA,2021-05,103.9,May 2021
FRA,2021-06,103.9,Jun 2021
FRA,2021-07,104.4,Jul 2021
FRA,2021-08,104.5,Aug 2021
FRA,2021-09,104.7,Sep 2021
FRA,2021-10,105.2,Oct 2021
FRA,2021-11,106,Nov 2021
FRA,2021-12,107.1,Dec 2021
FRA,2022-01,109.1,Jan 2022
FRA,2022-02,110.1,Feb 2022
FRA,2022-03,113.9,Mar 2022
FRA,2022-04,117.7,Apr 2022
FRA,2022-05,120.1,May 2022
FRA,2022-06,121.5,Jun 2022
FRA,2022-07,124,Jul 2022
FRA,2022-08,125.2,Aug 2022
FRA,2022-09,125.6,Sep 2022
FRA,2022-10,127,Oct 2022
FRA,2022-11,127.8,Nov 2022
FRA,2022-12,127.9,Dec 2022
DEU,1995-01,76.9288,Jan 1995
DEU,1995-02,77.07632,Feb 1995
DEU,1995-03,76.99868,Mar 1995
DEU,1995-04,76.85116,Apr 1995
DEU,1995-05,76.77352,May 1995
DEU,1995-06,76.69588,Jun 1995
DEU,1995-07,76.69588,Jul 1995
DEU,1995-08,76.69588,Aug 1995
DEU,1995-09,76.9288,Sep 1995
DEU,1995-10,77.15397,Oct 1995
DEU,1995-11,77.15397,Nov 1995
DEU,1995-12,77.15397,Dec 1995
DEU,1996-01,77.15397,Jan 1996
DEU,1996-02,77.07632,Feb 1996
DEU,1996-03,77.15397,Mar 1996
DEU,1996-04,77.23161,Apr 1996
DEU,1996-05,77.61983,May 1996
DEU,1996-06,77.92264,Jun 1996
DEU,1996-07,77.84499,Jul 1996
DEU,1996-08,77.84499,Aug 1996
DEU,1996-09,78.00028,Sep 1996
DEU,1996-10,77.77512,Oct 1996
DEU,1996-11,77.77512,Nov 1996
DEU,1996-12,77.84499,Dec 1996
DEU,1997-01,77.84499,Jan 1997
DEU,1997-02,78.07792,Feb 1997
DEU,1997-03,78.31085,Mar 1997
DEU,1997-04,78.92423,Apr 1997
DEU,1997-05,79.39009,May 1997
DEU,1997-06,79.39009,Jun 1997
DEU,1997-07,79.45997,Jul 1997
DEU,1997-08,79.6929,Aug 1997
DEU,1997-09,79.92583,Sep 1997
DEU,1997-10,79.92583,Oct 1997
DEU,1997-11,80.00347,Nov 1997
DEU,1997-12,80.00347,Dec 1997
DEU,1998-01,79.92583,Jan 1998
DEU,1998-02,79.84818,Feb 1998
DEU,1998-03,79.6929,Mar 1998
DEU,1998-04,79.61526,Apr 1998
DEU,1998-05,79.39009,May 1998
DEU,1998-06,79.31245,Jun 1998
DEU,1998-07,79.15716,Jul 1998
DEU,1998-08,78.84659,Aug 1998
DEU,1998-09,78.54378,Sep 1998
DEU,1998-10,77.92264,Oct 1998
DEU,1998-11,77.61983,Nov 1998
DEU,1998-12,77.54218,Dec 1998
DEU,1999-01,77.23161,Jan 1999
DEU,1999-02,76.9288,Feb 1999
DEU,1999-03,76.85116,Mar 1999
DEU,1999-04,76.69588,Apr 1999
DEU,1999-05,76.54059,May 1999
DEU,1999-06,76.69588,Jun 1999
DEU,1999-07,76.69588,Jul 1999
DEU,1999-08,76.61823,Aug 1999
DEU,1999-09,76.61823,Sep 1999
DEU,1999-10,76.61823,Oct 1999
DEU,1999-11,76.46294,Nov 1999
DEU,1999-12,76.3853,Dec 1999
DEU,2000-01,76.09026,Jan 2000
DEU,2000-02,76.40083,Feb 2000
DEU,2000-03,76.55611,Mar 2000
DEU,2000-04,76.7114,Apr 2000
DEU,2000-05,77.17726,May 2000
DEU,2000-06,77.41019,Jun 2000
DEU,2000-07,77.72076,Jul 2000
DEU,2000-08,78.10898,Aug 2000
DEU,2000-09,78.34191,Sep 2000
DEU,2000-10,78.65248,Oct 2000
DEU,2000-11,79.0407,Nov 2000
DEU,2000-12,79.42891,Dec 2000
DEU,2001-01,79.73949,Jan 2001
DEU,2001-02,80.05006,Feb 2001
DEU,2001-03,81.13706,Mar 2001
DEU,2001-04,81.21471,Apr 2001
DEU,2001-05,81.68056,May 2001
DEU,2001-06,81.68056,Jun 2001
DEU,2001-07,81.83585,Jul 2001
DEU,2001-08,81.83585,Aug 2001
DEU,2001-09,81.68056,Sep 2001
DEU,2001-10,81.36999,Oct 2001
DEU,2001-11,81.21471,Nov 2001
DEU,2001-12,81.13706,Dec 2001
DEU,2002-01,81.21471,Jan 2002
DEU,2002-02,80.98177,Feb 2002
DEU,2002-03,80.90413,Mar 2002
DEU,2002-04,81.05942,Apr 2002
DEU,2002-05,80.98177,May 2002
DEU,2002-06,80.74885,Jun 2002
DEU,2002-07,80.90413,Jul 2002
DEU,2002-08,80.90413,Aug 2002
DEU,2002-09,80.90413,Sep 2002
DEU,2002-10,80.98177,Oct 2002
DEU,2002-11,81.13706,Nov 2002
DEU,2002-12,81.05942,Dec 2002
DEU,2003-01,80.98177,Jan 2003
DEU,2003-02,81.05942,Feb 2003
DEU,2003-03,80.74885,Mar 2003
DEU,2003-04,80.6712,Apr 2003
DEU,2003-05,80.6712,May 2003
DEU,2003-06,80.74885,Jun 2003
DEU,2003-07,80.74885,Jul 2003
DEU,2003-08,80.90413,Aug 2003
DEU,2003-09,81.44763,Sep 2003
DEU,2003-10,81.36999,Oct 2003
DEU,2003-11,81.52528,Nov 2003
DEU,2003-12,81.21471,Dec 2003
DEU,2004-01,81.29235,Jan 2004
DEU,2004-02,81.52528,Feb 2004
DEU,2004-03,81.91349,Mar 2004
DEU,2004-04,81.99113,Apr 2004
DEU,2004-05,81.83585,May 2004
DEU,2004-06,81.99113,Jun 2004
DEU,2004-07,82.06878,Jul 2004
DEU,2004-08,81.83585,Aug 2004
DEU,2004-09,81.99113,Sep 2004
DEU,2004-10,81.68056,Oct 2004
DEU,2004-11,81.52528,Nov 2004
DEU,2004-12,81.60292,Dec 2004
DEU,2005-01,81.36999,Jan 2005
DEU,2005-02,81.53355,Feb 2005
DEU,2005-03,81.61533,Mar 2005
DEU,2005-04,81.36999,Apr 2005
DEU,2005-05,81.45177,May 2005
DEU,2005-06,81.53355,Jun 2005
DEU,2005-07,81.45177,Jul 2005
DEU,2005-08,81.53355,Aug 2005
DEU,2005-09,82.106,Sep 2005
DEU,2005-10,82.35133,Oct 2005
DEU,2005-11,82.43311,Nov 2005
DEU,2005-12,82.51489,Dec 2005
DEU,2006-01,82.35133,Jan 2006
DEU,2006-02,82.43311,Feb 2006
DEU,2006-03,82.67845,Mar 2006
DEU,2006-04,82.84201,Apr 2006
DEU,2006-05,82.84201,May 2006
DEU,2006-06,83.25091,Jun 2006
DEU,2006-07,83.41446,Jul 2006
DEU,2006-08,83.74158,Aug 2006
DEU,2006-09,83.82336,Sep 2006
DEU,2006-10,84.23225,Oct 2006
DEU,2006-11,84.0687,Nov 2006
DEU,2006-12,84.31403,Dec 2006
DEU,2007-01,84.0687,Jan 2007
DEU,2007-02,84.31403,Feb 2007
DEU,2007-03,84.39581,Mar 2007
DEU,2007-04,84.47758,Apr 2007
DEU,2007-05,84.8047,May 2007
DEU,2007-06,85.45893,Jun 2007
DEU,2007-07,86.19495,Jul 2007
DEU,2007-08,87.17629,Aug 2007
DEU,2007-09,88.15764,Sep 2007
DEU,2007-10,89.54788,Oct 2007
DEU,2007-11,89.79321,Nov 2007
DEU,2007-12,90.28389,Dec 2007
DEU,2008-01,90.85634,Jan 2008
DEU,2008-02,91.51057,Feb 2008
DEU,2008-03,91.91946,Mar 2008
DEU,2008-04,91.75591,Apr 2008
DEU,2008-05,91.83768,May 2008
DEU,2008-06,92.24658,Jun 2008
DEU,2008-07,92.65548,Jul 2008
DEU,2008-08,92.73726,Aug 2008
DEU,2008-09,92.32836,Sep 2008
DEU,2008-10,91.83768,Oct 2008
DEU,2008-11,90.69278,Nov 2008
DEU,2008-12,89.87499,Dec 2008
DEU,2009-01,89.22076,Jan 2009
DEU,2009-02,89.05721,Feb 2009
DEU,2009-03,88.64831,Mar 2009
DEU,2009-04,88.81187,Apr 2009
DEU,2009-05,88.64831,May 2009
DEU,2009-06,88.73009,Jun 2009
DEU,2009-07,88.64831,Jul 2009
DEU,2009-08,88.64831,Aug 2009
DEU,2009-09,88.3212,Sep 2009
DEU,2009-10,87.9123,Oct 2009
DEU,2009-11,88.15764,Nov 2009
DEU,2009-12,88.23942,Dec 2009
DEU,2010-01,88.3212,Jan 2010
DEU,2010-02,88.41151,Feb 2010
DEU,2010-03,88.3212,Mar 2010
DEU,2010-04,88.50181,Apr 2010
DEU,2010-05,89.22427,May 2010
DEU,2010-06,90.30797,Jun 2010
DEU,2010-07,90.48859,Jul 2010
DEU,2010-08,91.12074,Aug 2010
DEU,2010-09,91.57228,Sep 2010
DEU,2010-10,91.84321,Oct 2010
DEU,2010-11,92.38506,Nov 2010
DEU,2010-12,93.19782,Dec 2010
DEU,2011-01,93.73968,Jan 2011
DEU,2011-02,94.37183,Feb 2011
DEU,2011-03,94.82337,Mar 2011
DEU,2011-04,95.54583,Apr 2011
DEU,2011-05,96.08768,May 2011
DEU,2011-06,96.3586,Jun 2011
DEU,2011-07,96.53922,Jul 2011
DEU,2011-08,96.62953,Aug 2011
DEU,2011-09,96.71983,Sep 2011
DEU,2011-10,97.08107,Oct 2011
DEU,2011-11,97.4423,Nov 2011
DEU,2011-12,97.53261,Dec 2011
DEU,2012-01,97.71323,Jan 2012
DEU,2012-02,98.25507,Feb 2012
DEU,2012-03,98.52599,Mar 2012
DEU,2012-04,98.88723,Apr 2012
DEU,2012-05,98.52599,May 2012
DEU,2012-06,98.6163,Jun 2012
DEU,2012-07,98.79692,Jul 2012
DEU,2012-08,99.7,Aug 2012
DEU,2012-09,100.6031,Sep 2012
DEU,2012-10,100.9643,Oct 2012
DEU,2012-11,101.2352,Nov 2012
DEU,2012-12,101.3255,Dec 2012
DEU,2013-01,101.3255,Jan 2013
DEU,2013-02,101.3255,Feb 2013
DEU,2013-03,101.4158,Mar 2013
DEU,2013-04,101.4158,Apr 2013
DEU,2013-05,101.6868,May 2013
DEU,2013-06,102.1383,Jun 2013
DEU,2013-07,102.4092,Jul 2013
DEU,2013-08,102.4092,Aug 2013
DEU,2013-09,102.4995,Sep 2013
DEU,2013-10,102.2286,Oct 2013
DEU,2013-11,102.1383,Nov 2013
DEU,2013-12,102.2286,Dec 2013
DEU,2014-01,102.1383,Jan 2014
DEU,2014-02,102.2286,Feb 2014
DEU,2014-03,102.2286,Mar 2014
DEU,2014-04,102.4995,Apr 2014
DEU,2014-05,102.3189,May 2014
DEU,2014-06,102.4995,Jun 2014
DEU,2014-07,102.4995,Jul 2014
DEU,2014-08,102.2286,Aug 2014
DEU,2014-09,101.5062,Sep 2014
DEU,2014-10,100.6934,Oct 2014
DEU,2014-11,100.1515,Nov 2014
DEU,2014-12,99.79031,Dec 2014
DEU,2015-01,99.7,Jan 2015
DEU,2015-02,100.1,Feb 2015
DEU,2015-03,100.6,Mar 2015
DEU,2015-04,100.7,Apr 2015
DEU,2015-05,100.3,May 2015
DEU,2015-06,100.2,Jun 2015
DEU,2015-07,100,Jul 2015
DEU,2015-08,99.7,Aug 2015
DEU,2015-09,99.8,Sep 2015
DEU,2015-10,99.8,Oct 2015
DEU,2015-11,99.6,Nov 2015
DEU,2015-12,99.4,Dec 2015
DEU,2016-01,99.3,Jan 2016
DEU,2016-02,99,Feb 2016
DEU,2016-03,98.7,Mar 2016
DEU,2016-04,98.6,Apr 2016
DEU,2016-05,99,May 2016
DEU,2016-06,99.5,Jun 2016
DEU,2016-07,100.1,Jul 2016
DEU,2016-08,100.5,Aug 2016
DEU,2016-09,100.9,Sep 2016
DEU,2016-10,101.3,Oct 2016
DEU,2016-11,101.7,Nov 2016
DEU,2016-12,102.3,Dec 2016
DEU,2017-01,102.4,Jan 2017
DEU,2017-02,102.5,Feb 2017
DEU,2017-03,102.7,Mar 2017
DEU,2017-04,103.3,Apr 2017
DEU,2017-05,103.8,May 2017
DEU,2017-06,104.4,Jun 2017
DEU,2017-07,104.6,Jul 2017
DEU,2017-08,104.7,Aug 2017
DEU,2017-09,104.9,Sep 2017
DEU,2017-10,104.3,Oct 2017
DEU,2017-11,103.7,Nov 2017
DEU,2017-12,103.5,Dec 2017
DEU,2018-01,103.1,Jan 2018
DEU,2018-02,103,Feb 2018
DEU,2018-03,103.5,Mar 2018
DEU,2018-04,103.6,Apr 2018
DEU,2018-05,103.9,May 2018
DEU,2018-06,104.1,Jun 2018
DEU,2018-07,104.2,Jul 2018
DEU,2018-08,104.5,Aug 2018
DEU,2018-09,104.7,Sep 2018
DEU,2018-10,104.4,Oct 2018
DEU,2018-11,104.3,Nov 2018
DEU,2018-12,104.2,Dec 2018
DEU,2019-01,104.2,Jan 2019
DEU,2019-02,104.4,Feb 2019
DEU,2019-03,104.5,Mar 2019
DEU,2019-04,105.7,Apr 2019
DEU,2019-05,106.1,May 2019
DEU,2019-06,106.5,Jun 2019
DEU,2019-07,106.3,Jul 2019
DEU,2019-08,106.4,Aug 2019
DEU,2019-09,106.7,Sep 2019
DEU,2019-10,107,Oct 2019
DEU,2019-11,107.4,Nov 2019
DEU,2019-12,108.4,Dec 2019
DEU,2020-01,108.4,Jan 2020
DEU,2020-02,108.8,Feb 2020
DEU,2020-03,108.8,Mar 2020
DEU,2020-04,108.4,Apr 2020
DEU,2020-05,107,May 2020
DEU,2020-06,106.7,Jun 2020
DEU,2020-07,106.4,Jul 2020
DEU,2020-08,106.2,Aug 2020
DEU,2020-09,106.1,Sep 2020
DEU,2020-10,106,Oct 2020
DEU,2020-11,106.1,Nov 2020
DEU,2020-12,105.9,Dec 2020
DEU,2021-01,106,Jan 2021
DEU,2021-02,106.3,Feb 2021
DEU,2021-03,107.6,Mar 2021
DEU,2021-04,108.3,Apr 2021
DEU,2021-05,108.8,May 2021
DEU,2021-06,109.6,Jun 2021
DEU,2021-07,109.6,Jul 2021
DEU,2021-08,109.8,Aug 2021
DEU,2021-09,110.1,Sep 2021
DEU,2021-10,111.1,Oct 2021
DEU,2021-11,112.3,Nov 2021
DEU,2021-12,113.6,Dec 2021
DEU,2022-01,116.2,Jan 2022
DEU,2022-02,117.5,Feb 2022
DEU,2022-03,122.9,Mar 2022
DEU,2022-04,128,Apr 2022
DEU,2022-05,129.6,May 2022
DEU,2022-06,130.4,Jun 2022
DEU,2022-07,131.9,Jul 2022
DEU,2022-08,133,Aug 2022
DEU,2022-09,134.6,Sep 2022
DEU,2022-10,136.1,Oct 2022
DEU,2022-11,136.5,Nov 2022
DEU,2022-12,136.6,Dec 2022
GRC,1995-01,55.97084,Jan 1995
GRC,1995-02,55.97084,Feb 1995
GRC,1995-03,56.31402,Mar 1995
GRC,1995-04,56.66557,Apr 1995
GRC,1995-05,56.94178,May 1995
GRC,1995-06,56.87482,Jun 1995
GRC,1995-07,57.08407,Jul 1995
GRC,1995-08,57.28495,Aug 1995
GRC,1995-09,58.67439,Sep 1995
GRC,1995-10,58.9506,Oct 1995
GRC,1995-11,59.36911,Nov 1995
GRC,1995-12,59.5114,Dec 1995
GRC,1996-01,62.47441,Jan 1996
GRC,1996-02,63.11054,Feb 1996
GRC,1996-03,63.22772,Mar 1996
GRC,1996-04,63.85548,Apr 1996
GRC,1996-05,63.5709,May 1996
GRC,1996-06,63.91407,Jun 1996
GRC,1996-07,64.08984,Jul 1996
GRC,1996-08,64.19865,Aug 1996
GRC,1996-09,64.7176,Sep 1996
GRC,1996-10,64.83478,Oct 1996
GRC,1996-11,64.77619,Nov 1996
GRC,1996-12,64.60042,Dec 1996
GRC,1997-01,64.43301,Jan 1997
GRC,1997-02,64.56693,Feb 1997
GRC,1997-03,64.36605,Mar 1997
GRC,1997-04,64.85152,Apr 1997
GRC,1997-05,64.77619,May 1997
GRC,1997-06,64.70923,Jun 1997
GRC,1997-07,64.85152,Jul 1997
GRC,1997-08,65.12773,Aug 1997
GRC,1997-09,65.12773,Sep 1997
GRC,1997-10,65.12773,Oct 1997
GRC,1997-11,64.56693,Nov 1997
GRC,1997-12,64.77619,Dec 1997
GRC,1998-01,64.70923,Jan 1998
GRC,1998-02,64.70923,Feb 1998
GRC,1998-03,65.53786,Mar 1998
GRC,1998-04,66.99426,Apr 1998
GRC,1998-05,67.55506,May 1998
GRC,1998-06,67.55506,Jun 1998
GRC,1998-07,67.55506,Jul 1998
GRC,1998-08,67.68898,Aug 1998
GRC,1998-09,68.04053,Sep 1998
GRC,1998-10,67.41277,Oct 1998
GRC,1998-11,67.13656,Nov 1998
GRC,1998-12,67.27885,Dec 1998
GRC,1999-01,67.13656,Jan 1999
GRC,1999-02,67.41277,Feb 1999
GRC,1999-03,67.76431,Mar 1999
GRC,1999-04,68.24978,Apr 1999
GRC,1999-05,68.24978,May 1999
GRC,1999-06,68.24978,Jun 1999
GRC,1999-07,68.86916,Jul 1999
GRC,1999-08,68.80221,Aug 1999
GRC,1999-09,68.59296,Sep 1999
GRC,1999-10,68.45066,Oct 1999
GRC,1999-11,68.31674,Nov 1999
GRC,1999-12,68.31674,Dec 1999
GRC,2000-01,68.3,Jan 2000
GRC,2000-02,68.8,Feb 2000
GRC,2000-03,68.8,Mar 2000
GRC,2000-04,69.2,Apr 2000
GRC,2000-05,69.3,May 2000
GRC,2000-06,68.9,Jun 2000
GRC,2000-07,69,Jul 2000
GRC,2000-08,69.1,Aug 2000
GRC,2000-09,69.4,Sep 2000
GRC,2000-10,69.8,Oct 2000
GRC,2000-11,70.2,Nov 2000
GRC,2000-12,71.1,Dec 2000
GRC,2001-01,70.4,Jan 2001
GRC,2001-02,70.8,Feb 2001
GRC,2001-03,71.1,Mar 2001
GRC,2001-04,71.7,Apr 2001
GRC,2001-05,71.8,May 2001
GRC,2001-06,71.9,Jun 2001
GRC,2001-07,72.1,Jul 2001
GRC,2001-08,72.4,Aug 2001
GRC,2001-09,72.9,Sep 2001
GRC,2001-10,73,Oct 2001
GRC,2001-11,73.3,Nov 2001
GRC,2001-12,73.6,Dec 2001
GRC,2002-01,74.3,Jan 2002
GRC,2002-02,74.4,Feb 2002
GRC,2002-03,75.4,Mar 2002
GRC,2002-04,75.5,Apr 2002
GRC,2002-05,75.5,May 2002
GRC,2002-06,75,Jun 2002
GRC,2002-07,75,Jul 2002
GRC,2002-08,75,Aug 2002
GRC,2002-09,75.1,Sep 2002
GRC,2002-10,75.1,Oct 2002
GRC,2002-11,75.2,Nov 2002
GRC,2002-12,75,Dec 2002
GRC,2003-01,75.3,Jan 2003
GRC,2003-02,75.5,Feb 2003
GRC,2003-03,75.7,Mar 2003
GRC,2003-04,75.9,Apr 2003
GRC,2003-05,76,May 2003
GRC,2003-06,75.9,Jun 2003
GRC,2003-07,76.3,Jul 2003
GRC,2003-08,76.9,Aug 2003
GRC,2003-09,77.7,Sep 2003
GRC,2003-10,78.4,Oct 2003
GRC,2003-11,79,Nov 2003
GRC,2003-12,79,Dec 2003
GRC,2004-01,82.2,Jan 2004
GRC,2004-02,82.3,Feb 2004
GRC,2004-03,82.7,Mar 2004
GRC,2004-04,83.3,Apr 2004
GRC,2004-05,83.2,May 2004
GRC,2004-06,82.9,Jun 2004
GRC,2004-07,82.8,Jul 2004
GRC,2004-08,82.6,Aug 2004
GRC,2004-09,82.4,Sep 2004
GRC,2004-10,82.1,Oct 2004
GRC,2004-11,81.8,Nov 2004
GRC,2004-12,81,Dec 2004
GRC,2005-01,81.3,Jan 2005
GRC,2005-02,81.7,Feb 2005
GRC,2005-03,82.1,Mar 2005
GRC,2005-04,82.7,Apr 2005
GRC,2005-05,82.9,May 2005
GRC,2005-06,83.3,Jun 2005
GRC,2005-07,83.2,Jul 2005
GRC,2005-08,83.7,Aug 2005
GRC,2005-09,84.2,Sep 2005
GRC,2005-10,85.8,Oct 2005
GRC,2005-11,85.8,Nov 2005
GRC,2005-12,86.8,Dec 2005
GRC,2006-01,89.3,Jan 2006
GRC,2006-02,89.5,Feb 2006
GRC,2006-03,89.7,Mar 2006
GRC,2006-04,90.4,Apr 2006
GRC,2006-05,89.7,May 2006
GRC,2006-06,89.1,Jun 2006
GRC,2006-07,89.3,Jul 2006
GRC,2006-08,89.9,Aug 2006
GRC,2006-09,89.6,Sep 2006
GRC,2006-10,88.8,Oct 2006
GRC,2006-11,88.2,Nov 2006
GRC,2006-12,88.1,Dec 2006
GRC,2007-01,88,Jan 2007
GRC,2007-02,87.8,Feb 2007
GRC,2007-03,88.3,Mar 2007
GRC,2007-04,88.7,Apr 2007
GRC,2007-05,88.3,May 2007
GRC,2007-06,88.3,Jun 2007
GRC,2007-07,88.4,Jul 2007
GRC,2007-08,89.4,Aug 2007
GRC,2007-09,91.1,Sep 2007
GRC,2007-10,91.9,Oct 2007
GRC,2007-11,92.9,Nov 2007
GRC,2007-12,93.4,Dec 2007
GRC,2008-01,93.7,Jan 2008
GRC,2008-02,94.5,Feb 2008
GRC,2008-03,94.9,Mar 2008
GRC,2008-04,95.2,Apr 2008
GRC,2008-05,95.1,May 2008
GRC,2008-06,95.3,Jun 2008
GRC,2008-07,95.4,Jul 2008
GRC,2008-08,95.4,Aug 2008
GRC,2008-09,95.6,Sep 2008
GRC,2008-10,95.5,Oct 2008
GRC,2008-11,95.1,Nov 2008
GRC,2008-12,94.9,Dec 2008
GRC,2009-01,94.7,Jan 2009
GRC,2009-02,94.7,Feb 2009
GRC,2009-03,94.5,Mar 2009
GRC,2009-04,94.4,Apr 2009
GRC,2009-05,94.2,May 2009
GRC,2009-06,94.4,Jun 2009
GRC,2009-07,94.7,Jul 2009
GRC,2009-08,95,Aug 2009
GRC,2009-09,95.3,Sep 2009
GRC,2009-10,94.9,Oct 2009
GRC,2009-11,94.5,Nov 2009
GRC,2009-12,94.5,Dec 2009
GRC,2010-01,94.5,Jan 2010
