location,time,ppi_tot_con,date
HUN,2015-08,100.2735,Aug 2015
HUN,2015-09,100.5469,Sep 2015
HUN,2015-10,100.1823,Oct 2015
HUN,2015-11,100.1823,Nov 2015
HUN,2015-12,100.5469,Dec 2015
HUN,2016-01,99.63537,Jan 2016
HUN,2016-02,98.54147,Feb 2016
HUN,2016-03,98.26801,Mar 2016
HUN,2016-04,98.81495,Apr 2016
HUN,2016-05,99.45306,May 2016
HUN,2016-06,99.08842,Jun 2016
HUN,2016-07,99.54421,Jul 2016
HUN,2016-08,99.27074,Aug 2016
HUN,2016-09,99.08842,Sep 2016
HUN,2016-10,98.81495,Oct 2016
HUN,2016-11,99.63537,Nov 2016
HUN,2016-12,99.54421,Dec 2016
HUN,2017-01,100.0912,Jan 2017
HUN,2017-02,100.2735,Feb 2017
HUN,2017-03,101.1851,Mar 2017
HUN,2017-04,101.9143,Apr 2017
HUN,2017-05,101.8232,May 2017
HUN,2017-06,101.3674,Jun 2017
HUN,2017-07,101.2762,Jul 2017
HUN,2017-08,100.8204,Aug 2017
HUN,2017-09,101.0939,Sep 2017
HUN,2017-10,100.9116,Oct 2017
HUN,2017-11,101.6408,Nov 2017
HUN,2017-12,101.6408,Dec 2017
HUN,2018-01,101.0027,Jan 2018
HUN,2018-02,101.4585,Feb 2018
HUN,2018-03,101.6408,Mar 2018
HUN,2018-04,101.3674,Apr 2018
HUN,2018-05,102.0966,May 2018
HUN,2018-06,103.464,Jun 2018
HUN,2018-07,103.5552,Jul 2018
HUN,2018-08,103.5552,Aug 2018
HUN,2018-09,103.6737,Sep 2018
HUN,2018-10,104.093,Oct 2018
HUN,2018-11,104.2662,Nov 2018
HUN,2018-12,104.5214,Dec 2018
HUN,2019-01,104.4212,Jan 2019
HUN,2019-02,104.4576,Feb 2019
HUN,2019-03,104.2935,Mar 2019
HUN,2019-04,105.7065,Apr 2019
HUN,2019-05,106.4904,May 2019
HUN,2019-06,106.536,Jun 2019
HUN,2019-07,106.9736,Jul 2019
HUN,2019-08,107.7119,Aug 2019
HUN,2019-09,108.4594,Sep 2019
HUN,2019-10,108.9152,Oct 2019
HUN,2019-11,109.5442,Nov 2019
HUN,2019-12,109.5533,Dec 2019
HUN,2020-01,100.5925,Jan 2020
HUN,2020-02,100.8842,Feb 2020
HUN,2020-03,101.4403,Mar 2020
HUN,2020-04,102.8168,Apr 2020
HUN,2020-05,101.5041,May 2020
HUN,2020-06,101.6044,Jun 2020
HUN,2020-07,101.7958,Jul 2020
HUN,2020-08,101.6591,Aug 2020
HUN,2020-09,102.9991,Sep 2020
HUN,2020-10,103.1449,Oct 2020
HUN,2020-11,103.0082,Nov 2020
HUN,2020-12,102.8532,Dec 2020
HUN,2021-01,103.4913,Jan 2021
HUN,2021-02,103.8469,Feb 2021
HUN,2021-03,105.7338,Mar 2021
HUN,2021-04,105.8432,Apr 2021
HUN,2021-05,105.2507,May 2021
HUN,2021-06,105.5971,Jun 2021
HUN,2021-07,107.1376,Jul 2021
HUN,2021-08,107.0009,Aug 2021
HUN,2021-09,107.2015,Sep 2021
HUN,2021-10,109.6171,Oct 2021
HUN,2021-11,111.1212,Nov 2021
HUN,2021-12,112.2334,Dec 2021
HUN,2022-01,114.1294,Jan 2022
HUN,2022-02,115.3418,Feb 2022
HUN,2022-03,119.3437,Mar 2022
HUN,2022-04,123.7375,Apr 2022
HUN,2022-05,127.1923,May 2022
HUN,2022-06,128.5688,Jun 2022
HUN,2022-07,133.8924,Jul 2022
HUN,2022-08,135.2142,Aug 2022
HUN,2022-09,137.5843,Sep 2022
HUN,2022-10,141.8049,Oct 2022
HUN,2022-11,141.3491,Nov 2022
HUN,2022-12,141.2215,Dec 2022
ITA,2000-01,81.2,Jan 2000
ITA,2000-02,81.3,Feb 2000
ITA,2000-03,81.4,Mar 2000
ITA,2000-04,81.5,Apr 2000
ITA,2000-05,81.6,May 2000
ITA,2000-06,81.6,Jun 2000
ITA,2000-07,81.7,Jul 2000
ITA,2000-08,81.8,Aug 2000
ITA,2000-09,82,Sep 2000
ITA,2000-10,82.1,Oct 2000
ITA,2000-11,82.1,Nov 2000
ITA,2000-12,82.3,Dec 2000
ITA,2001-01,82.8,Jan 2001
ITA,2001-02,83.1,Feb 2001
ITA,2001-03,83.3,Mar 2001
ITA,2001-04,83.8,Apr 2001
ITA,2001-05,83.9,May 2001
ITA,2001-06,83.9,Jun 2001
ITA,2001-07,84.2,Jul 2001
ITA,2001-08,84.2,Aug 2001
ITA,2001-09,84.3,Sep 2001
ITA,2001-10,84.2,Oct 2001
ITA,2001-11,84.3,Nov 2001
ITA,2001-12,84.2,Dec 2001
ITA,2002-01,84.7,Jan 2002
ITA,2002-02,84.7,Feb 2002
ITA,2002-03,84.9,Mar 2002
ITA,2002-04,84.9,Apr 2002
ITA,2002-05,84.9,May 2002
ITA,2002-06,84.9,Jun 2002
ITA,2002-07,85.1,Jul 2002
ITA,2002-08,85.3,Aug 2002
ITA,2002-09,85.4,Sep 2002
ITA,2002-10,85.5,Oct 2002
ITA,2002-11,85.6,Nov 2002
ITA,2002-12,85.7,Dec 2002
ITA,2003-01,85.9,Jan 2003
ITA,2003-02,85.9,Feb 2003
ITA,2003-03,85.9,Mar 2003
ITA,2003-04,86,Apr 2003
ITA,2003-05,86,May 2003
ITA,2003-06,86,Jun 2003
ITA,2003-07,86.1,Jul 2003
ITA,2003-08,86.4,Aug 2003
ITA,2003-09,86.7,Sep 2003
ITA,2003-10,86.7,Oct 2003
ITA,2003-11,86.6,Nov 2003
ITA,2003-12,86.5,Dec 2003
ITA,2004-01,86.5,Jan 2004
ITA,2004-02,86.4,Feb 2004
ITA,2004-03,86.6,Mar 2004
ITA,2004-04,86.7,Apr 2004
ITA,2004-05,86.8,May 2004
ITA,2004-06,86.9,Jun 2004
ITA,2004-07,87,Jul 2004
ITA,2004-08,87,Aug 2004
ITA,2004-09,87.1,Sep 2004
ITA,2004-10,87,Oct 2004
ITA,2004-11,86.8,Nov 2004
ITA,2004-12,86.8,Dec 2004
ITA,2005-01,87.2,Jan 2005
ITA,2005-02,87.2,Feb 2005
ITA,2005-03,87.2,Mar 2005
ITA,2005-04,87.2,Apr 2005
ITA,2005-05,87.2,May 2005
ITA,2005-06,87.2,Jun 2005
ITA,2005-07,87.3,Jul 2005
ITA,2005-08,87.4,Aug 2005
ITA,2005-09,87.4,Sep 2005
ITA,2005-10,87.3,Oct 2005
ITA,2005-11,87.4,Nov 2005
ITA,2005-12,87.4,Dec 2005
ITA,2006-01,88,Jan 2006
ITA,2006-02,88.1,Feb 2006
ITA,2006-03,88.3,Mar 2006
ITA,2006-04,88.3,Apr 2006
ITA,2006-05,88.3,May 2006
ITA,2006-06,88.6,Jun 2006
ITA,2006-07,88.8,Jul 2006
ITA,2006-08,88.8,Aug 2006
ITA,2006-09,88.8,Sep 2006
ITA,2006-10,88.7,Oct 2006
ITA,2006-11,88.7,Nov 2006
ITA,2006-12,88.8,Dec 2006
ITA,2007-01,89.3,Jan 2007
ITA,2007-02,89.3,Feb 2007
ITA,2007-03,89.2,Mar 2007
ITA,2007-04,89.5,Apr 2007
ITA,2007-05,89.6,May 2007
ITA,2007-06,89.9,Jun 2007
ITA,2007-07,90.2,Jul 2007
ITA,2007-08,90.6,Aug 2007
ITA,2007-09,91.1,Sep 2007
ITA,2007-10,91.6,Oct 2007
ITA,2007-11,91.9,Nov 2007
ITA,2007-12,92.2,Dec 2007
ITA,2008-01,92.6,Jan 2008
ITA,2008-02,92.8,Feb 2008
ITA,2008-03,93.2,Mar 2008
ITA,2008-04,93.3,Apr 2008
ITA,2008-05,93.3,May 2008
ITA,2008-06,93.9,Jun 2008
ITA,2008-07,93.9,Jul 2008
ITA,2008-08,93.9,Aug 2008
ITA,2008-09,94.3,Sep 2008
ITA,2008-10,94.4,Oct 2008
ITA,2008-11,93.8,Nov 2008
ITA,2008-12,93.6,Dec 2008
ITA,2009-01,93.4,Jan 2009
ITA,2009-02,93.3,Feb 2009
ITA,2009-03,93.3,Mar 2009
ITA,2009-04,93,Apr 2009
ITA,2009-05,93,May 2009
ITA,2009-06,93,Jun 2009
ITA,2009-07,92.9,Jul 2009
ITA,2009-08,93.2,Aug 2009
ITA,2009-09,93,Sep 2009
ITA,2009-10,92.9,Oct 2009
ITA,2009-11,92.9,Nov 2009
ITA,2009-12,93,Dec 2009
ITA,2010-01,93.5,Jan 2010
ITA,2010-02,93.3,Feb 2010
ITA,2010-03,93.3,Mar 2010
ITA,2010-04,93.3,Apr 2010
ITA,2010-05,93.5,May 2010
ITA,2010-06,93.5,Jun 2010
ITA,2010-07,93.6,Jul 2010
ITA,2010-08,93.9,Aug 2010
ITA,2010-09,93.9,Sep 2010
ITA,2010-10,93.9,Oct 2010
ITA,2010-11,94.1,Nov 2010
ITA,2010-12,94.1,Dec 2010
ITA,2011-01,94.6,Jan 2011
ITA,2011-02,95,Feb 2011
ITA,2011-03,95.4,Mar 2011
ITA,2011-04,95.8,Apr 2011
ITA,2011-05,95.8,May 2011
ITA,2011-06,95.9,Jun 2011
ITA,2011-07,96.1,Jul 2011
ITA,2011-08,96.4,Aug 2011
ITA,2011-09,96.6,Sep 2011
ITA,2011-10,96.8,Oct 2011
ITA,2011-11,97.1,Nov 2011
ITA,2011-12,97.2,Dec 2011
ITA,2012-01,97.6,Jan 2012
ITA,2012-02,97.6,Feb 2012
ITA,2012-03,97.8,Mar 2012
ITA,2012-04,97.8,Apr 2012
ITA,2012-05,97.8,May 2012
ITA,2012-06,97.9,Jun 2012
ITA,2012-07,98.1,Jul 2012
ITA,2012-08,98.5,Aug 2012
ITA,2012-09,98.6,Sep 2012
ITA,2012-10,98.8,Oct 2012
ITA,2012-11,98.9,Nov 2012
ITA,2012-12,98.9,Dec 2012
ITA,2013-01,99,Jan 2013
ITA,2013-02,99.1,Feb 2013
ITA,2013-03,99.1,Mar 2013
ITA,2013-04,99,Apr 2013
ITA,2013-05,99,May 2013
ITA,2013-06,99.2,Jun 2013
ITA,2013-07,99.2,Jul 2013
ITA,2013-08,99.3,Aug 2013
ITA,2013-09,99.4,Sep 2013
ITA,2013-10,99.3,Oct 2013
ITA,2013-11,99.3,Nov 2013
ITA,2013-12,99.4,Dec 2013
ITA,2014-01,99.6,Jan 2014
ITA,2014-02,99.5,Feb 2014
ITA,2014-03,99.4,Mar 2014
ITA,2014-04,99.5,Apr 2014
ITA,2014-05,99.5,May 2014
ITA,2014-06,99.6,Jun 2014
ITA,2014-07,99.7,Jul 2014
ITA,2014-08,99.6,Aug 2014
ITA,2014-09,99.4,Sep 2014
ITA,2014-10,99.5,Oct 2014
ITA,2014-11,99.7,Nov 2014
ITA,2014-12,99.8,Dec 2014
ITA,2015-01,99.8,Jan 2015
ITA,2015-02,100,Feb 2015
ITA,2015-03,100.2,Mar 2015
ITA,2015-04,99.9,Apr 2015
ITA,2015-05,100,May 2015
ITA,2015-06,99.9,Jun 2015
ITA,2015-07,99.9,Jul 2015
ITA,2015-08,100,Aug 2015
ITA,2015-09,100.1,Sep 2015
ITA,2015-10,100.2,Oct 2015
ITA,2015-11,100,Nov 2015
ITA,2015-12,99.9,Dec 2015
ITA,2016-01,100.1,Jan 2016
ITA,2016-02,99.8,Feb 2016
ITA,2016-03,99.7,Mar 2016
ITA,2016-04,99.6,Apr 2016
ITA,2016-05,99.7,May 2016
ITA,2016-06,99.8,Jun 2016
ITA,2016-07,99.9,Jul 2016
ITA,2016-08,100,Aug 2016
ITA,2016-09,100.1,Sep 2016
ITA,2016-10,100.3,Oct 2016
ITA,2016-11,100.2,Nov 2016
ITA,2016-12,100.2,Dec 2016
ITA,2017-01,100.4,Jan 2017
ITA,2017-02,100.5,Feb 2017
ITA,2017-03,100.5,Mar 2017
ITA,2017-04,100.8,Apr 2017
ITA,2017-05,100.8,May 2017
ITA,2017-06,100.7,Jun 2017
ITA,2017-07,100.9,Jul 2017
ITA,2017-08,101.1,Aug 2017
ITA,2017-09,101.2,Sep 2017
ITA,2017-10,101.2,Oct 2017
ITA,2017-11,101.2,Nov 2017
ITA,2017-12,101.3,Dec 2017
ITA,2018-01,101.3,Jan 2018
ITA,2018-02,101.3,Feb 2018
ITA,2018-03,101.3,Mar 2018
ITA,2018-04,101.3,Apr 2018
ITA,2018-05,101.1,May 2018
ITA,2018-06,101.2,Jun 2018
ITA,2018-07,101.3,Jul 2018
ITA,2018-08,101.4,Aug 2018
ITA,2018-09,101.5,Sep 2018
ITA,2018-10,101.5,Oct 2018
ITA,2018-11,101.6,Nov 2018
ITA,2018-12,101.7,Dec 2018
ITA,2019-01,101.7,Jan 2019
ITA,2019-02,101.6,Feb 2019
ITA,2019-03,101.6,Mar 2019
ITA,2019-04,101.7,Apr 2019
ITA,2019-05,101.8,May 2019
ITA,2019-06,101.9,Jun 2019
ITA,2019-07,102,Jul 2019
ITA,2019-08,102.3,Aug 2019
ITA,2019-09,102.5,Sep 2019
ITA,2019-10,102.7,Oct 2019
ITA,2019-11,102.7,Nov 2019
ITA,2019-12,102.9,Dec 2019
ITA,2020-01,103.2,Jan 2020
ITA,2020-02,103.2,Feb 2020
ITA,2020-03,103.1,Mar 2020
ITA,2020-04,102.9,Apr 2020
ITA,2020-05,102.6,May 2020
ITA,2020-06,102.7,Jun 2020
ITA,2020-07,102.4,Jul 2020
ITA,2020-08,102.8,Aug 2020
ITA,2020-09,103,Sep 2020
ITA,2020-10,102.9,Oct 2020
ITA,2020-11,103,Nov 2020
ITA,2020-12,103,Dec 2020
ITA,2021-01,103.2,Jan 2021
ITA,2021-02,103.4,Feb 2021
ITA,2021-03,103.9,Mar 2021
ITA,2021-04,104.1,Apr 2021
ITA,2021-05,104.4,May 2021
ITA,2021-06,104.7,Jun 2021
ITA,2021-07,105.1,Jul 2021
ITA,2021-08,105.3,Aug 2021
ITA,2021-09,105.8,Sep 2021
ITA,2021-10,106,Oct 2021
ITA,2021-11,106.5,Nov 2021
ITA,2021-12,107.2,Dec 2021
ITA,2022-01,108.6,Jan 2022
ITA,2022-02,109.3,Feb 2022
ITA,2022-03,110.7,Mar 2022
ITA,2022-04,112.2,Apr 2022
ITA,2022-05,113,May 2022
ITA,2022-06,113.7,Jun 2022
ITA,2022-07,114.5,Jul 2022
ITA,2022-08,115.3,Aug 2022
ITA,2022-09,116.3,Sep 2022
ITA,2022-10,117.5,Oct 2022
ITA,2022-11,118.4,Nov 2022
ITA,2022-12,118.7,Dec 2022
JPN,1960-01,53.7655,Jan 1960
JPN,1960-02,53.66685,Feb 1960
JPN,1960-03,53.5682,Mar 1960
JPN,1960-04,53.46954,Apr 1960
JPN,1960-05,53.46954,May 1960
JPN,1960-06,53.46954,Jun 1960
JPN,1960-07,53.5682,Jul 1960
JPN,1960-08,53.86415,Aug 1960
JPN,1960-09,53.86415,Sep 1960
JPN,1960-10,53.7655,Oct 1960
JPN,1960-11,53.66685,Nov 1960
JPN,1960-12,53.7655,Dec 1960
JPN,1961-01,53.66685,Jan 1961
JPN,1961-02,53.66685,Feb 1961
JPN,1961-03,53.66685,Mar 1961
JPN,1961-04,53.66685,Apr 1961
JPN,1961-05,53.66685,May 1961
JPN,1961-06,53.7655,Jun 1961
JPN,1961-07,53.86415,Jul 1961
JPN,1961-08,53.9628,Aug 1961
JPN,1961-09,54.16011,Sep 1961
JPN,1961-10,54.25876,Oct 1961
JPN,1961-11,54.45607,Nov 1961
JPN,1961-12,54.25876,Dec 1961
JPN,1962-01,54.25876,Jan 1962
JPN,1962-02,54.16011,Feb 1962
JPN,1962-03,53.9628,Mar 1962
JPN,1962-04,53.5682,Apr 1962
JPN,1962-05,53.46954,May 1962
JPN,1962-06,53.46954,Jun 1962
JPN,1962-07,53.7655,Jul 1962
JPN,1962-08,53.86415,Aug 1962
JPN,1962-09,53.86415,Sep 1962
JPN,1962-10,53.9628,Oct 1962
JPN,1962-11,53.9628,Nov 1962
JPN,1962-12,55.34394,Dec 1962
JPN,1963-01,55.34394,Jan 1963
JPN,1963-02,55.34394,Feb 1963
JPN,1963-03,55.34394,Mar 1963
JPN,1963-04,55.34394,Apr 1963
JPN,1963-05,55.44259,May 1963
JPN,1963-06,55.63989,Jun 1963
JPN,1963-07,55.73854,Jul 1963
JPN,1963-08,56.13315,Aug 1963
JPN,1963-09,56.52776,Sep 1963
JPN,1963-10,56.82372,Oct 1963
JPN,1963-11,56.82372,Nov 1963
JPN,1963-12,56.82372,Dec 1963
JPN,1964-01,56.52776,Jan 1964
JPN,1964-02,56.13315,Feb 1964
JPN,1964-03,55.93585,Mar 1964
JPN,1964-04,55.93585,Apr 1964
JPN,1964-05,55.73854,May 1964
JPN,1964-06,55.54124,Jun 1964
JPN,1964-07,55.63989,Jul 1964
JPN,1964-08,55.73854,Aug 1964
JPN,1964-09,56.0345,Sep 1964
JPN,1964-10,55.93585,Oct 1964
JPN,1964-11,56.0345,Nov 1964
JPN,1964-12,56.0345,Dec 1964
JPN,1965-01,57.21833,Jan 1965
JPN,1965-02,57.51429,Feb 1965
JPN,1965-03,57.71159,Mar 1965
JPN,1965-04,57.61294,Apr 1965
JPN,1965-05,57.61294,May 1965
JPN,1965-06,57.61294,Jun 1965
JPN,1965-07,57.71159,Jul 1965
JPN,1965-08,57.90889,Aug 1965
JPN,1965-09,58.40216,Sep 1965
JPN,1965-10,58.40216,Oct 1965
JPN,1965-11,58.59946,Nov 1965
JPN,1965-12,58.89542,Dec 1965
JPN,1966-01,59.19138,Jan 1966
JPN,1966-02,59.29003,Feb 1966
JPN,1966-03,58.89542,Mar 1966
JPN,1966-04,58.99407,Apr 1966
JPN,1966-05,58.59946,May 1966
JPN,1966-06,58.89542,Jun 1966
JPN,1966-07,58.59946,Jul 1966
JPN,1966-08,58.89542,Aug 1966
JPN,1966-09,59.29003,Sep 1966
JPN,1966-10,59.38868,Oct 1966
JPN,1966-11,59.38868,Nov 1966
JPN,1966-12,59.38868,Dec 1966
JPN,1967-01,59.38868,Jan 1967
JPN,1967-02,59.38868,Feb 1967
JPN,1967-03,59.48733,Mar 1967
JPN,1967-04,59.38868,Apr 1967
JPN,1967-05,59.38868,May 1967
JPN,1967-06,59.38868,Jun 1967
JPN,1967-07,59.58598,Jul 1967
JPN,1967-08,60.27655,Aug 1967
JPN,1967-09,60.67116,Sep 1967
JPN,1967-10,61.55903,Oct 1967
JPN,1967-11,61.55903,Nov 1967
JPN,1967-12,61.75633,Dec 1967
JPN,1968-01,61.65768,Jan 1968
JPN,1968-02,61.85499,Feb 1968
JPN,1968-03,61.75633,Mar 1968
JPN,1968-04,61.46038,Apr 1968
JPN,1968-05,62.6442,May 1968
JPN,1968-06,62.74286,Jun 1968
JPN,1968-07,62.84151,Jul 1968
JPN,1968-08,62.94016,Aug 1968
JPN,1968-09,63.43342,Sep 1968
JPN,1968-10,63.72938,Oct 1968
JPN,1968-11,64.12399,Nov 1968
JPN,1968-12,64.12399,Dec 1968
JPN,1969-01,63.92669,Jan 1969
JPN,1969-02,63.92669,Feb 1969
JPN,1969-03,64.12399,Mar 1969
JPN,1969-04,64.12399,Apr 1969
JPN,1969-05,64.12399,May 1969
JPN,1969-06,64.7159,Jun 1969
JPN,1969-07,64.7159,Jul 1969
JPN,1969-08,64.81455,Aug 1969
JPN,1969-09,65.11051,Sep 1969
JPN,1969-10,65.20917,Oct 1969
JPN,1969-11,65.20917,Nov 1969
JPN,1969-12,65.50512,Dec 1969
JPN,1970-01,65.70242,Jan 1970
JPN,1970-02,65.89973,Feb 1970
JPN,1970-03,65.89973,Mar 1970
JPN,1970-04,65.89973,Apr 1970
JPN,1970-05,65.70242,May 1970
JPN,1970-06,65.99838,Jun 1970
JPN,1970-07,65.99838,Jul 1970
JPN,1970-08,66.39299,Aug 1970
JPN,1970-09,66.98491,Sep 1970
JPN,1970-10,67.08356,Oct 1970
JPN,1970-11,67.28086,Nov 1970
JPN,1970-12,67.77412,Dec 1970
JPN,1971-01,67.28086,Jan 1971
JPN,1971-02,67.28086,Feb 1971
JPN,1971-03,67.37952,Mar 1971
JPN,1971-04,67.47816,Apr 1971
JPN,1971-05,67.77412,May 1971
JPN,1971-06,67.77412,Jun 1971
JPN,1971-07,68.07008,Jul 1971
JPN,1971-08,68.26739,Aug 1971
JPN,1971-09,68.46469,Sep 1971
JPN,1971-10,68.36604,Oct 1971
JPN,1971-11,68.46469,Nov 1971
JPN,1971-12,68.66199,Dec 1971
JPN,1972-01,68.16873,Jan 1972
JPN,1972-02,68.36604,Feb 1972
JPN,1972-03,68.66199,Mar 1972
JPN,1972-04,68.66199,Apr 1972
JPN,1972-05,68.66199,May 1972
JPN,1972-06,68.66199,Jun 1972
JPN,1972-07,68.66199,Jul 1972
JPN,1972-08,69.25391,Aug 1972
JPN,1972-09,69.45121,Sep 1972
JPN,1972-10,69.84583,Oct 1972
JPN,1972-11,70.24043,Nov 1972
JPN,1972-12,70.63504,Dec 1972
JPN,1973-01,70.83234,Jan 1973
JPN,1973-02,72.01617,Feb 1973
JPN,1973-03,74.18652,Mar 1973
JPN,1973-04,74.08787,Apr 1973
JPN,1973-05,74.38383,May 1973
JPN,1973-06,74.97574,Jun 1973
JPN,1973-07,75.76496,Jul 1973
JPN,1973-08,76.65283,Aug 1973
JPN,1973-09,77.63935,Sep 1973
JPN,1973-10,78.13261,Oct 1973
JPN,1973-11,79.8097,Nov 1973
JPN,1973-12,82.67062,Dec 1973
JPN,1974-01,86.61671,Jan 1974
JPN,1974-02,89.57628,Feb 1974
JPN,1974-03,89.77358,Mar 1974
JPN,1974-04,90.06954,Apr 1974
JPN,1974-05,90.06954,May 1974
JPN,1974-06,90.76011,Jun 1974
JPN,1974-07,92.23989,Jul 1974
JPN,1974-08,92.73315,Aug 1974
JPN,1974-09,93.71967,Sep 1974
JPN,1974-10,95.19946,Oct 1974
JPN,1974-11,96.38329,Nov 1974
JPN,1974-12,96.87655,Dec 1974
JPN,1975-01,96.87655,Jan 1975
JPN,1975-02,96.87655,Feb 1975
JPN,1975-03,97.56712,Mar 1975
JPN,1975-04,97.56712,Apr 1975
JPN,1975-05,97.56712,May 1975
JPN,1975-06,97.56712,Jun 1975
JPN,1975-07,98.06038,Jul 1975
JPN,1975-08,98.45499,Aug 1975
JPN,1975-09,99.0469,Sep 1975
JPN,1975-10,99.44151,Oct 1975
JPN,1975-11,99.54016,Nov 1975
JPN,1975-12,100.5267,Dec 1975
JPN,1976-01,101.5132,Jan 1976
JPN,1976-02,102.4011,Feb 1976
JPN,1976-03,102.5984,Mar 1976
JPN,1976-04,102.8943,Apr 1976
JPN,1976-05,102.993,May 1976
JPN,1976-06,103.1903,Jun 1976
JPN,1976-07,103.5849,Jul 1976
JPN,1976-08,103.9795,Aug 1976
JPN,1976-09,104.7687,Sep 1976
JPN,1976-10,105.0647,Oct 1976
JPN,1976-11,105.3606,Nov 1976
JPN,1976-12,106.1499,Dec 1976
JPN,1977-01,106.1499,Jan 1977
JPN,1977-02,106.5445,Feb 1977
JPN,1977-03,106.7418,Mar 1977
JPN,1977-04,106.7418,Apr 1977
JPN,1977-05,107.235,May 1977
JPN,1977-06,107.3337,Jun 1977
JPN,1977-07,107.235,Jul 1977
JPN,1977-08,107.531,Aug 1977
JPN,1977-09,108.2216,Sep 1977
JPN,1977-10,108.1229,Oct 1977
JPN,1977-11,108.2216,Nov 1977
JPN,1977-12,108.2216,Dec 1977
JPN,1978-01,107.827,Jan 1978
JPN,1978-02,107.827,Feb 1978
JPN,1978-03,107.827,Mar 1978
JPN,1978-04,107.6296,Apr 1978
JPN,1978-05,107.9256,May 1978
JPN,1978-06,108.2216,Jun 1978
JPN,1978-07,108.2216,Jul 1978
JPN,1978-08,108.1229,Aug 1978
JPN,1978-09,108.6162,Sep 1978
JPN,1978-10,108.0243,Oct 1978
JPN,1978-11,107.827,Nov 1978
JPN,1978-12,107.9256,Dec 1978
JPN,1979-01,107.827,Jan 1979
JPN,1979-02,107.827,Feb 1979
JPN,1979-03,108.0243,Mar 1979
JPN,1979-04,108.7148,Apr 1979
JPN,1979-05,109.1094,May 1979
JPN,1979-06,109.8,Jun 1979
JPN,1979-07,110.2933,Jul 1979
JPN,1979-08,110.6879,Aug 1979
JPN,1979-09,111.2798,Sep 1979
JPN,1979-10,112.069,Oct 1979
JPN,1979-11,112.4636,Nov 1979
JPN,1979-12,112.9569,Dec 1979
JPN,1980-01,114.5353,Jan 1980
JPN,1980-02,115.5218,Feb 1980
JPN,1980-03,116.3111,Mar 1980
JPN,1980-04,117.4949,Apr 1980
JPN,1980-05,118.4814,May 1980
JPN,1980-06,119.0733,Jun 1980
JPN,1980-07,119.5666,Jul 1980
JPN,1980-08,119.8625,Aug 1980
JPN,1980-09,120.1585,Sep 1980
JPN,1980-10,120.4544,Oct 1980
JPN,1980-11,120.6517,Nov 1980
JPN,1980-12,121.0464,Dec 1980
JPN,1981-01,120.8491,Jan 1981
JPN,1981-02,120.8491,Feb 1981
JPN,1981-03,121.0464,Mar 1981
JPN,1981-04,120.8491,Apr 1981
JPN,1981-05,121.9342,May 1981
JPN,1981-06,121.2437,Jun 1981
JPN,1981-07,121.5396,Jul 1981
JPN,1981-08,122.0329,Aug 1981
JPN,1981-09,122.2302,Sep 1981
JPN,1981-10,122.2302,Oct 1981
JPN,1981-11,122.3288,Nov 1981
JPN,1981-12,122.6248,Dec 1981
JPN,1982-01,122.2302,Jan 1982
JPN,1982-02,122.3288,Feb 1982
JPN,1982-03,122.4275,Mar 1982
JPN,1982-04,122.6248,Apr 1982
JPN,1982-05,122.6248,May 1982
JPN,1982-06,122.7234,Jun 1982
JPN,1982-07,122.8221,Jul 1982
JPN,1982-08,123.5127,Aug 1982
JPN,1982-09,123.71,Sep 1982
JPN,1982-10,123.71,Oct 1982
JPN,1982-11,123.6113,Nov 1982
JPN,1982-12,123.5127,Dec 1982
JPN,1983-01,122.6248,Jan 1983
JPN,1983-02,122.7234,Feb 1983
JPN,1983-03,122.8221,Mar 1983
JPN,1983-04,122.2302,Apr 1983
JPN,1983-05,122.7234,May 1983
JPN,1983-06,123.3154,Jun 1983
JPN,1983-07,123.3154,Jul 1983
JPN,1983-08,123.3154,Aug 1983
JPN,1983-09,123.5127,Sep 1983
JPN,1983-10,123.5127,Oct 1983
JPN,1983-11,123.5127,Nov 1983
JPN,1983-12,123.71,Dec 1983
JPN,1984-01,123.6113,Jan 1984
JPN,1984-02,124.0059,Feb 1984
JPN,1984-03,123.6113,Mar 1984
JPN,1984-04,123.5127,Apr 1984
JPN,1984-05,123.8086,May 1984
JPN,1984-06,123.71,Jun 1984
JPN,1984-07,123.9073,Jul 1984
JPN,1984-08,124.1046,Aug 1984
JPN,1984-09,124.2032,Sep 1984
JPN,1984-10,124.0059,Oct 1984
JPN,1984-11,124.1046,Nov 1984
JPN,1984-12,124.2032,Dec 1984
JPN,1985-01,124.5978,Jan 1985
JPN,1985-02,124.7952,Feb 1985
JPN,1985-03,124.2032,Mar 1985
JPN,1985-04,124.2032,Apr 1985
JPN,1985-05,123.9073,May 1985
JPN,1985-06,123.8086,Jun 1985
JPN,1985-07,123.71,Jul 1985
JPN,1985-08,123.71,Aug 1985
JPN,1985-09,123.6113,Sep 1985
JPN,1985-10,123.3154,Oct 1985
JPN,1985-11,122.8221,Nov 1985
JPN,1985-12,123.2167,Dec 1985
JPN,1986-01,122.6248,Jan 1986
JPN,1986-02,122.5261,Feb 1986
JPN,1986-03,122.4275,Mar 1986
JPN,1986-04,121.8356,Apr 1986
JPN,1986-05,121.8356,May 1986
JPN,1986-06,121.7369,Jun 1986
JPN,1986-07,121.3423,Jul 1986
JPN,1986-08,120.5531,Aug 1986
JPN,1986-09,120.4544,Sep 1986
JPN,1986-10,119.9612,Oct 1986
JPN,1986-11,119.9612,Nov 1986
