location,time,cpi,date
GRC,1955-06,1.004634,Jun 1955
GRC,1955-07,0.9993854,Jul 1955
GRC,1955-08,1.001635,Aug 1955
GRC,1955-09,1.009132,Sep 1955
GRC,1955-10,1.01363,Oct 1955
GRC,1955-11,1.01438,Nov 1955
GRC,1955-12,1.020378,Dec 1955
GRC,1956-01,1.022627,Jan 1956
GRC,1956-02,1.028625,Feb 1956
GRC,1956-03,1.033123,Mar 1956
GRC,1956-04,1.037621,Apr 1956
GRC,1956-05,1.023377,May 1956
GRC,1956-06,1.031624,Jun 1956
GRC,1956-07,1.036872,Jul 1956
GRC,1956-08,1.033123,Aug 1956
GRC,1956-09,1.030124,Sep 1956
GRC,1956-10,1.027125,Oct 1956
GRC,1956-11,1.030124,Nov 1956
GRC,1956-12,1.033123,Dec 1956
GRC,1957-01,1.039871,Jan 1957
GRC,1957-02,1.035372,Feb 1957
GRC,1957-03,1.04287,Mar 1957
GRC,1957-04,1.049617,Apr 1957
GRC,1957-05,1.047368,May 1957
GRC,1957-06,1.054115,Jun 1957
GRC,1957-07,1.063112,Jul 1957
GRC,1957-08,1.057114,Aug 1957
GRC,1957-09,1.066111,Sep 1957
GRC,1957-10,1.063862,Oct 1957
GRC,1957-11,1.064612,Nov 1957
GRC,1957-12,1.063862,Dec 1957
GRC,1958-01,1.066861,Jan 1958
GRC,1958-02,1.059363,Feb 1958
GRC,1958-03,1.063112,Mar 1958
GRC,1958-04,1.060113,Apr 1958
GRC,1958-05,1.06911,May 1958
GRC,1958-06,1.073608,Jun 1958
GRC,1958-07,1.06986,Jul 1958
GRC,1958-08,1.072859,Aug 1958
GRC,1958-09,1.073608,Sep 1958
GRC,1958-10,1.06986,Oct 1958
GRC,1958-11,1.070609,Nov 1958
GRC,1958-12,1.075108,Dec 1958
GRC,1959-01,1.080356,Jan 1959
GRC,1959-02,1.080356,Feb 1959
GRC,1959-03,1.080356,Mar 1959
GRC,1959-04,1.101963,Apr 1959
GRC,1959-05,1.101963,May 1959
GRC,1959-06,1.101963,Jun 1959
GRC,1959-07,1.101963,Jul 1959
GRC,1959-08,1.101963,Aug 1959
GRC,1959-09,1.101963,Sep 1959
GRC,1959-10,1.101963,Oct 1959
GRC,1959-11,1.101963,Nov 1959
GRC,1959-12,1.101963,Dec 1959
GRC,1960-01,1.101963,Jan 1960
GRC,1960-02,1.101963,Feb 1960
GRC,1960-03,1.101963,Mar 1960
GRC,1960-04,1.101963,Apr 1960
GRC,1960-05,1.101963,May 1960
GRC,1960-06,1.12357,Jun 1960
GRC,1960-07,1.101963,Jul 1960
GRC,1960-08,1.101963,Aug 1960
GRC,1960-09,1.12357,Sep 1960
GRC,1960-10,1.12357,Oct 1960
GRC,1960-11,1.12357,Nov 1960
GRC,1960-12,1.145177,Dec 1960
GRC,1961-01,1.145177,Jan 1961
GRC,1961-02,1.145177,Feb 1961
GRC,1961-03,1.145177,Mar 1961
GRC,1961-04,1.145177,Apr 1961
GRC,1961-05,1.145177,May 1961
GRC,1961-06,1.145177,Jun 1961
GRC,1961-07,1.12357,Jul 1961
GRC,1961-08,1.12357,Aug 1961
GRC,1961-09,1.12357,Sep 1961
GRC,1961-10,1.12357,Oct 1961
GRC,1961-11,1.12357,Nov 1961
GRC,1961-12,1.145177,Dec 1961
GRC,1962-01,1.12357,Jan 1962
GRC,1962-02,1.12357,Feb 1962
GRC,1962-03,1.12357,Mar 1962
GRC,1962-04,1.145177,Apr 1962
GRC,1962-05,1.12357,May 1962
GRC,1962-06,1.12357,Jun 1962
GRC,1962-07,1.12357,Jul 1962
GRC,1962-08,1.12357,Aug 1962
GRC,1962-09,1.12357,Sep 1962
GRC,1962-10,1.145177,Oct 1962
GRC,1962-11,1.145177,Nov 1962
GRC,1962-12,1.145177,Dec 1962
GRC,1963-01,1.166784,Jan 1963
GRC,1963-02,1.166784,Feb 1963
GRC,1963-03,1.166784,Mar 1963
GRC,1963-04,1.166784,Apr 1963
GRC,1963-05,1.166784,May 1963
GRC,1963-06,1.166784,Jun 1963
GRC,1963-07,1.166784,Jul 1963
GRC,1963-08,1.166784,Aug 1963
GRC,1963-09,1.166784,Sep 1963
GRC,1963-10,1.166784,Oct 1963
GRC,1963-11,1.166784,Nov 1963
GRC,1963-12,1.166784,Dec 1963
GRC,1964-01,1.166784,Jan 1964
GRC,1964-02,1.166784,Feb 1964
GRC,1964-03,1.166784,Mar 1964
GRC,1964-04,1.188391,Apr 1964
GRC,1964-05,1.188391,May 1964
GRC,1964-06,1.188391,Jun 1964
GRC,1964-07,1.166784,Jul 1964
GRC,1964-08,1.166784,Aug 1964
GRC,1964-09,1.166784,Sep 1964
GRC,1964-10,1.166784,Oct 1964
GRC,1964-11,1.166784,Nov 1964
GRC,1964-12,1.188391,Dec 1964
GRC,1965-01,1.188391,Jan 1965
GRC,1965-02,1.188391,Feb 1965
GRC,1965-03,1.188391,Mar 1965
GRC,1965-04,1.209999,Apr 1965
GRC,1965-05,1.209999,May 1965
GRC,1965-06,1.209999,Jun 1965
GRC,1965-07,1.209999,Jul 1965
GRC,1965-08,1.209999,Aug 1965
GRC,1965-09,1.209999,Sep 1965
GRC,1965-10,1.231606,Oct 1965
GRC,1965-11,1.231606,Nov 1965
GRC,1965-12,1.253213,Dec 1965
GRC,1966-01,1.253213,Jan 1966
GRC,1966-02,1.253213,Feb 1966
GRC,1966-03,1.253213,Mar 1966
GRC,1966-04,1.27482,Apr 1966
GRC,1966-05,1.27482,May 1966
GRC,1966-06,1.27482,Jun 1966
GRC,1966-07,1.27482,Jul 1966
GRC,1966-08,1.253213,Aug 1966
GRC,1966-09,1.27482,Sep 1966
GRC,1966-10,1.27482,Oct 1966
GRC,1966-11,1.296427,Nov 1966
GRC,1966-12,1.296427,Dec 1966
GRC,1967-01,1.318034,Jan 1967
GRC,1967-02,1.296427,Feb 1967
GRC,1967-03,1.318034,Mar 1967
GRC,1967-04,1.318034,Apr 1967
GRC,1967-05,1.318034,May 1967
GRC,1967-06,1.296427,Jun 1967
GRC,1967-07,1.296427,Jul 1967
GRC,1967-08,1.27482,Aug 1967
GRC,1967-09,1.27482,Sep 1967
GRC,1967-10,1.27482,Oct 1967
GRC,1967-11,1.27482,Nov 1967
GRC,1967-12,1.27482,Dec 1967
GRC,1968-01,1.296427,Jan 1968
GRC,1968-02,1.27482,Feb 1968
GRC,1968-03,1.296427,Mar 1968
GRC,1968-04,1.296427,Apr 1968
GRC,1968-05,1.296427,May 1968
GRC,1968-06,1.296427,Jun 1968
GRC,1968-07,1.296427,Jul 1968
GRC,1968-08,1.296427,Aug 1968
GRC,1968-09,1.296427,Sep 1968
GRC,1968-10,1.296427,Oct 1968
GRC,1968-11,1.296427,Nov 1968
GRC,1968-12,1.318034,Dec 1968
GRC,1969-01,1.318034,Jan 1969
GRC,1969-02,1.318034,Feb 1969
GRC,1969-03,1.318034,Mar 1969
GRC,1969-04,1.339641,Apr 1969
GRC,1969-05,1.339641,May 1969
GRC,1969-06,1.339641,Jun 1969
GRC,1969-07,1.339641,Jul 1969
GRC,1969-08,1.318034,Aug 1969
GRC,1969-09,1.318034,Sep 1969
GRC,1969-10,1.339641,Oct 1969
GRC,1969-11,1.339641,Nov 1969
GRC,1969-12,1.339641,Dec 1969
GRC,1970-01,1.339641,Jan 1970
GRC,1970-02,1.339641,Feb 1970
GRC,1970-03,1.361248,Mar 1970
GRC,1970-04,1.382856,Apr 1970
GRC,1970-05,1.382856,May 1970
GRC,1970-06,1.382856,Jun 1970
GRC,1970-07,1.361248,Jul 1970
GRC,1970-08,1.339641,Aug 1970
GRC,1970-09,1.361248,Sep 1970
GRC,1970-10,1.382856,Oct 1970
GRC,1970-11,1.382856,Nov 1970
GRC,1970-12,1.404463,Dec 1970
GRC,1971-01,1.404463,Jan 1971
GRC,1971-02,1.382856,Feb 1971
GRC,1971-03,1.404463,Mar 1971
GRC,1971-04,1.42607,Apr 1971
GRC,1971-05,1.447677,May 1971
GRC,1971-06,1.42607,Jun 1971
GRC,1971-07,1.404463,Jul 1971
GRC,1971-08,1.382856,Aug 1971
GRC,1971-09,1.404463,Sep 1971
GRC,1971-10,1.404463,Oct 1971
GRC,1971-11,1.42607,Nov 1971
GRC,1971-12,1.447677,Dec 1971
GRC,1972-01,1.447677,Jan 1972
GRC,1972-02,1.42607,Feb 1972
GRC,1972-03,1.447677,Mar 1972
GRC,1972-04,1.490891,Apr 1972
GRC,1972-05,1.490891,May 1972
GRC,1972-06,1.490891,Jun 1972
GRC,1972-07,1.469284,Jul 1972
GRC,1972-08,1.447677,Aug 1972
GRC,1972-09,1.469284,Sep 1972
GRC,1972-10,1.490891,Oct 1972
GRC,1972-11,1.490891,Nov 1972
GRC,1972-12,1.534105,Dec 1972
GRC,1973-01,1.534105,Jan 1973
GRC,1973-02,1.534105,Feb 1973
GRC,1973-03,1.57732,Mar 1973
GRC,1973-04,1.598927,Apr 1973
GRC,1973-05,1.642141,May 1973
GRC,1973-06,1.685355,Jun 1973
GRC,1973-07,1.642141,Jul 1973
GRC,1973-08,1.663748,Aug 1973
GRC,1973-09,1.750177,Sep 1973
GRC,1973-10,1.836605,Oct 1973
GRC,1973-11,1.944641,Nov 1973
GRC,1973-12,2.009462,Dec 1973
GRC,1974-01,2.052676,Jan 1974
GRC,1974-02,2.031069,Feb 1974
GRC,1974-03,2.09589,Mar 1974
GRC,1974-04,2.117497,Apr 1974
GRC,1974-05,2.160712,May 1974
GRC,1974-06,2.182319,Jun 1974
GRC,1974-07,2.182319,Jul 1974
GRC,1974-08,2.117497,Aug 1974
GRC,1974-09,2.182319,Sep 1974
GRC,1974-10,2.203926,Oct 1974
GRC,1974-11,2.24714,Nov 1974
GRC,1974-12,2.268747,Dec 1974
GRC,1975-01,2.311962,Jan 1975
GRC,1975-02,2.311962,Feb 1975
GRC,1975-03,2.39839,Mar 1975
GRC,1975-04,2.419997,Apr 1975
GRC,1975-05,2.419997,May 1975
GRC,1975-06,2.441604,Jun 1975
GRC,1975-07,2.419997,Jul 1975
GRC,1975-08,2.376783,Aug 1975
GRC,1975-09,2.484818,Sep 1975
GRC,1975-10,2.54964,Oct 1975
GRC,1975-11,2.592854,Nov 1975
GRC,1975-12,2.636068,Dec 1975
GRC,1976-01,2.636068,Jan 1976
GRC,1976-02,2.636068,Feb 1976
GRC,1976-03,2.722497,Mar 1976
GRC,1976-04,2.744104,Apr 1976
GRC,1976-05,2.765711,May 1976
GRC,1976-06,2.808925,Jun 1976
GRC,1976-07,2.744104,Jul 1976
GRC,1976-08,2.70089,Aug 1976
GRC,1976-09,2.787318,Sep 1976
GRC,1976-10,2.830532,Oct 1976
GRC,1976-11,2.873747,Nov 1976
GRC,1976-12,2.938568,Dec 1976
GRC,1977-01,2.938568,Jan 1977
GRC,1977-02,2.938568,Feb 1977
GRC,1977-03,3.003389,Mar 1977
GRC,1977-04,3.068211,Apr 1977
GRC,1977-05,3.111425,May 1977
GRC,1977-06,3.133032,Jun 1977
GRC,1977-07,3.111425,Jul 1977
GRC,1977-08,3.068211,Aug 1977
GRC,1977-09,3.133032,Sep 1977
GRC,1977-10,3.21946,Oct 1977
GRC,1977-11,3.262675,Nov 1977
GRC,1977-12,3.305889,Dec 1977
GRC,1978-01,3.349103,Jan 1978
GRC,1978-02,3.327496,Feb 1978
GRC,1978-03,3.413924,Mar 1978
GRC,1978-04,3.478746,Apr 1978
GRC,1978-05,3.500353,May 1978
GRC,1978-06,3.565174,Jun 1978
GRC,1978-07,3.478746,Jul 1978
GRC,1978-08,3.435532,Aug 1978
GRC,1978-09,3.52196,Sep 1978
GRC,1978-10,3.586782,Oct 1978
GRC,1978-11,3.629996,Nov 1978
GRC,1978-12,3.694817,Dec 1978
GRC,1979-01,3.846067,Jan 1979
GRC,1979-02,3.846067,Feb 1979
GRC,1979-03,3.97571,Mar 1979
GRC,1979-04,4.040531,Apr 1979
GRC,1979-05,4.083745,May 1979
GRC,1979-06,4.213388,Jun 1979
GRC,1979-07,4.191781,Jul 1979
GRC,1979-08,4.148567,Aug 1979
GRC,1979-09,4.234995,Sep 1979
GRC,1979-10,4.364638,Oct 1979
GRC,1979-11,4.451066,Nov 1979
GRC,1979-12,4.602316,Dec 1979
GRC,1980-01,4.753566,Jan 1980
GRC,1980-02,4.753566,Feb 1980
GRC,1980-03,4.904816,Mar 1980
GRC,1980-04,5.056066,Apr 1980
GRC,1980-05,5.120887,May 1980
GRC,1980-06,5.272137,Jun 1980
GRC,1980-07,5.207315,Jul 1980
GRC,1980-08,5.142494,Aug 1980
GRC,1980-09,5.272137,Sep 1980
GRC,1980-10,5.423387,Oct 1980
GRC,1980-11,5.617851,Nov 1980
GRC,1980-12,5.812315,Dec 1980
GRC,1981-01,5.963564,Jan 1981
GRC,1981-02,6.028386,Feb 1981
GRC,1981-03,6.158029,Mar 1981
GRC,1981-04,6.287671,Apr 1981
GRC,1981-05,6.352492,May 1981
GRC,1981-06,6.503742,Jun 1981
GRC,1981-07,6.438921,Jul 1981
GRC,1981-08,6.3741,Aug 1981
GRC,1981-09,6.633385,Sep 1981
GRC,1981-10,6.806242,Oct 1981
GRC,1981-11,6.957492,Nov 1981
GRC,1981-12,7.108742,Dec 1981
GRC,1982-01,7.216777,Jan 1982
GRC,1982-02,7.216777,Feb 1982
GRC,1982-03,7.432848,Mar 1982
GRC,1982-04,7.64892,Apr 1982
GRC,1982-05,7.756955,May 1982
GRC,1982-06,7.994634,Jun 1982
GRC,1982-07,7.908205,Jul 1982
GRC,1982-08,7.778563,Aug 1982
GRC,1982-09,7.973026,Sep 1982
GRC,1982-10,8.16749,Oct 1982
GRC,1982-11,8.340347,Nov 1982
GRC,1982-12,8.46999,Dec 1982
GRC,1983-01,8.599633,Jan 1983
GRC,1983-02,8.729276,Feb 1983
GRC,1983-03,9.096597,Mar 1983
GRC,1983-04,9.226239,Apr 1983
GRC,1983-05,9.377489,May 1983
GRC,1983-06,9.44231,Jun 1983
GRC,1983-07,9.355882,Jul 1983
GRC,1983-08,9.334275,Aug 1983
GRC,1983-09,9.636774,Sep 1983
GRC,1983-10,9.874453,Oct 1983
GRC,1983-11,10.0041,Nov 1983
GRC,1983-12,10.17695,Dec 1983
GRC,1984-01,10.3282,Jan 1984
GRC,1984-02,10.39302,Feb 1984
GRC,1984-03,10.69552,Mar 1984
GRC,1984-04,10.88999,Apr 1984
GRC,1984-05,11.04124,May 1984
GRC,1984-06,11.25731,Jun 1984
GRC,1984-07,11.17088,Jul 1984
GRC,1984-08,11.08445,Aug 1984
GRC,1984-09,11.36534,Sep 1984
GRC,1984-10,11.64624,Oct 1984
GRC,1984-11,11.79749,Nov 1984
GRC,1984-12,12.01356,Dec 1984
GRC,1985-01,12.29445,Jan 1985
GRC,1985-02,12.29445,Feb 1985
GRC,1985-03,12.64016,Mar 1985
GRC,1985-04,12.81302,Apr 1985
GRC,1985-05,12.92106,May 1985
GRC,1985-06,13.20195,Jun 1985
GRC,1985-07,13.02909,Jul 1985
GRC,1985-08,13.0507,Aug 1985
GRC,1985-09,13.6557,Sep 1985
GRC,1985-10,14.10945,Oct 1985
GRC,1985-11,14.49838,Nov 1985
GRC,1985-12,14.99534,Dec 1985
GRC,1986-01,15.36266,Jan 1986
GRC,1986-02,15.27623,Feb 1986
GRC,1986-03,15.75159,Mar 1986
GRC,1986-04,15.98927,Apr 1986
GRC,1986-05,16.0757,May 1986
GRC,1986-06,16.42141,Jun 1986
GRC,1986-07,16.24855,Jul 1986
GRC,1986-08,16.20534,Aug 1986
GRC,1986-09,16.76712,Sep 1986
GRC,1986-10,17.22087,Oct 1986
GRC,1986-11,17.35052,Nov 1986
GRC,1986-12,17.54498,Dec 1986
GRC,1987-01,17.76105,Jan 1987
GRC,1987-02,17.84748,Feb 1987
GRC,1987-03,18.40926,Mar 1987
GRC,1987-04,18.79819,Apr 1987
GRC,1987-05,18.92784,May 1987
GRC,1987-06,19.38158,Jun 1987
GRC,1987-07,18.99266,Jul 1987
GRC,1987-08,18.88462,Aug 1987
GRC,1987-09,19.23034,Sep 1987
GRC,1987-10,19.83533,Oct 1987
GRC,1987-11,20.00819,Nov 1987
GRC,1987-12,20.31069,Dec 1987
GRC,1988-01,20.28908,Jan 1988
GRC,1988-02,20.22426,Feb 1988
GRC,1988-03,20.82926,Mar 1988
GRC,1988-04,21.2398,Apr 1988
GRC,1988-05,21.30462,May 1988
GRC,1988-06,21.67194,Jun 1988
GRC,1988-07,21.49908,Jul 1988
GRC,1988-08,21.52069,Aug 1988
GRC,1988-09,22.08247,Sep 1988
GRC,1988-10,22.64426,Oct 1988
GRC,1988-11,22.83872,Nov 1988
GRC,1988-12,23.14122,Dec 1988
GRC,1989-01,23.14122,Jan 1989
GRC,1989-02,23.04721,Feb 1989
GRC,1989-03,23.63427,Mar 1989
GRC,1989-04,24.02495,Apr 1989
GRC,1989-05,24.08902,May 1989
GRC,1989-06,24.48875,Jun 1989
GRC,1989-07,24.362,Jul 1989
GRC,1989-08,24.40518,Aug 1989
GRC,1989-09,25.30353,Sep 1989
GRC,1989-10,25.69908,Oct 1989
GRC,1989-11,25.92123,Nov 1989
GRC,1989-12,26.57585,Dec 1989
GRC,1990-01,26.73184,Jan 1990
GRC,1990-02,26.75969,Feb 1990
GRC,1990-03,27.63088,Mar 1990
GRC,1990-04,28.12602,Apr 1990
GRC,1990-05,29.02228,May 1990
GRC,1990-06,29.76882,Jun 1990
GRC,1990-07,29.64068,Jul 1990
GRC,1990-08,29.81269,Aug 1990
GRC,1990-09,30.9506,Sep 1990
GRC,1990-10,31.69366,Oct 1990
GRC,1990-11,32.11358,Nov 1990
GRC,1990-12,32.657470000000004,Dec 1990
GRC,1991-01,32.66165,Jan 1991
GRC,1991-02,32.73338,Feb 1991
GRC,1991-03,33.35735,Mar 1991
GRC,1991-04,34.53008,Apr 1991
GRC,1991-05,34.59414,May 1991
GRC,1991-06,35.395,Jun 1991
GRC,1991-07,35.20558,Jul 1991
GRC,1991-08,35.17146,Aug 1991
GRC,1991-09,36.59907,Sep 1991
GRC,1991-10,37.29128,Oct 1991
GRC,1991-11,37.87835,Nov 1991
GRC,1991-12,38.54131,Dec 1991
GRC,1992-01,38.58728,Jan 1992
GRC,1992-02,38.69661,Feb 1992
GRC,1992-03,39.4717,Mar 1992
GRC,1992-04,40.0706,Apr 1992
GRC,1992-05,40.07826,May 1992
GRC,1992-06,40.74471,Jun 1992
GRC,1992-07,39.97589,Jul 1992
GRC,1992-08,40.54763,Aug 1992
GRC,1992-09,42.21689,Sep 1992
GRC,1992-10,43.22039,Oct 1992
GRC,1992-11,43.56859,Nov 1992
GRC,1992-12,44.09228,Dec 1992
GRC,1993-01,44.17724,Jan 1993
GRC,1993-02,44.31234,Feb 1993
GRC,1993-03,45.95096,Mar 1993
GRC,1993-04,46.55891,Apr 1993
GRC,1993-05,46.66338,May 1993
GRC,1993-06,47.18428,Jun 1993
GRC,1993-07,46.272,Jul 1993
GRC,1993-08,46.45863,Aug 1993
GRC,1993-09,47.63902,Sep 1993
GRC,1993-10,48.54225,Oct 1993
GRC,1993-11,48.92039,Nov 1993
GRC,1993-12,49.38976,Dec 1993
GRC,1994-01,49.16274,Jan 1994
GRC,1994-02,49.34728,Feb 1994
GRC,1994-03,50.56667,Mar 1994
GRC,1994-04,51.32713,Apr 1994
GRC,1994-05,51.68996,May 1994
GRC,1994-06,52.05069,Jun 1994
GRC,1994-07,51.68996,Jul 1994
GRC,1994-08,51.84177,Aug 1994
GRC,1994-09,53.21854,Sep 1994
GRC,1994-10,53.71299,Oct 1994
GRC,1994-11,53.9233,Nov 1994
GRC,1994-12,54.65799,Dec 1994
GRC,1995-01,54.4059,Jan 1995
GRC,1995-02,54.27707,Feb 1995
GRC,1995-03,55.56192,Mar 1995
GRC,1995-04,56.15037,Apr 1995
GRC,1995-05,56.67894,May 1995
GRC,1995-06,56.98605,Jun 1995
GRC,1995-07,56.0877,Jul 1995
GRC,1995-08,56.1643,Aug 1995
GRC,1995-09,57.49163,Sep 1995
GRC,1995-10,57.92479,Oct 1995
GRC,1995-11,58.15181,Nov 1995
GRC,1995-12,58.98748,Dec 1995
GRC,1996-01,58.95754,Jan 1996
GRC,1996-02,58.86492,Feb 1996
GRC,1996-03,60.47429,Mar 1996
GRC,1996-04,61.08921,Apr 1996
GRC,1996-05,61.60454,May 1996
GRC,1996-06,61.76471,Jun 1996
GRC,1996-07,60.68739,Jul 1996
GRC,1996-08,60.64212,Aug 1996
GRC,1996-09,62.06207,Sep 1996
GRC,1996-10,62.55164,Oct 1996
GRC,1996-11,62.51194,Nov 1996
GRC,1996-12,63.28773,Dec 1996
GRC,1997-01,62.9444,Jan 1997
GRC,1997-02,62.72226,Feb 1997
GRC,1997-03,64.10251,Mar 1997
GRC,1997-04,64.66938,Apr 1997
GRC,1997-05,64.94028,May 1997
GRC,1997-06,65.18401,Jun 1997
GRC,1997-07,63.97159,Jul 1997
GRC,1997-08,64.02521,Aug 1997
GRC,1997-09,65.11507,Sep 1997
GRC,1997-10,65.48695,Oct 1997
GRC,1997-11,65.7265,Nov 1997
GRC,1997-12,66.27178,Dec 1997
GRC,1998-01,65.71188,Jan 1998
GRC,1998-02,65.3992,Feb 1998
GRC,1998-03,67.03503,Mar 1998
GRC,1998-04,68.1235,Apr 1998
GRC,1998-05,68.37629,May 1998
GRC,1998-06,68.57059,Jun 1998
GRC,1998-07,67.23629,Jul 1998
GRC,1998-08,67.24535,Aug 1998
GRC,1998-09,68.51696,Sep 1998
GRC,1998-10,68.55457,Oct 1998
GRC,1998-11,68.50025,Nov 1998
GRC,1998-12,68.83591,Dec 1998
GRC,1999-01,68.14091,Jan 1999
GRC,1999-02,67.81197,Feb 1999
GRC,1999-03,69.31398,Mar 1999
GRC,1999-04,70.03502,Apr 1999
GRC,1999-05,69.99858,May 1999
GRC,1999-06,70.00104,Jun 1999
GRC,1999-07,68.63875,Jul 1999
GRC,1999-08,68.57668,Aug 1999
GRC,1999-09,69.90322,Sep 1999
GRC,1999-10,70.09686,Oct 1999
GRC,1999-11,70.27604,Nov 1999
GRC,1999-12,70.72505,Dec 1999
GRC,2000-01,69.93342,Jan 2000
GRC,2000-02,69.78517,Feb 2000
GRC,2000-03,71.49325,Mar 2000
GRC,2000-04,71.83856,Apr 2000
GRC,2000-05,72.04763,May 2000
GRC,2000-06,71.77039,Jun 2000
GRC,2000-07,70.51872,Jul 2000
GRC,2000-08,70.62862,Aug 2000
GRC,2000-09,72.09966,Sep 2000
GRC,2000-10,72.922,Oct 2000
GRC,2000-11,73.2589,Nov 2000
GRC,2000-12,73.48741,Dec 2000
GRC,2001-01,72.31429,Jan 2001
GRC,2001-02,72.24261,Feb 2001
GRC,2001-03,73.65901,Mar 2001
GRC,2001-04,74.35207,Apr 2001
GRC,2001-05,74.66629,May 2001
GRC,2001-06,74.58658,Jun 2001
GRC,2001-07,73.28421,Jul 2001
GRC,2001-08,73.30228,Aug 2001
GRC,2001-09,74.70239,Sep 2001
GRC,2001-10,74.93904,Oct 2001
GRC,2001-11,75.01865,Nov 2001
GRC,2001-12,75.72512,Dec 2001
GRC,2002-01,75.52201,Jan 2002
GRC,2002-02,74.7225,Feb 2002
GRC,2002-03,76.6127,Mar 2002
GRC,2002-04,77.20279,Apr 2002
GRC,2002-05,77.19394,May 2002
GRC,2002-06,77.05561,Jun 2002
GRC,2002-07,75.73087,Jul 2002
GRC,2002-08,75.90038,Aug 2002
GRC,2002-09,77.33344,Sep 2002
GRC,2002-10,77.73438,Oct 2002
GRC,2002-11,77.7511,Nov 2002
GRC,2002-12,78.29032,Dec 2002
GRC,2003-01,77.89012,Jan 2003
GRC,2003-02,77.96507,Feb 2003
GRC,2003-03,79.73579,Mar 2003
GRC,2003-04,79.80904,Apr 2003
GRC,2003-05,80.14147,May 2003
GRC,2003-06,79.99426,Jun 2003
GRC,2003-07,78.45118,Jul 2003
GRC,2003-08,78.41907,Aug 2003
GRC,2003-09,79.91298,Sep 2003
GRC,2003-10,80.20021,Oct 2003
GRC,2003-11,80.35181,Nov 2003
GRC,2003-12,80.69813,Dec 2003
GRC,2004-01,80.17017,Jan 2004
GRC,2004-02,79.92191,Feb 2004
GRC,2004-03,81.90009,Mar 2004
GRC,2004-04,82.13366,Apr 2004
GRC,2004-05,82.49297,May 2004
GRC,2004-06,82.24976,Jun 2004
GRC,2004-07,80.75452,Jul 2004
GRC,2004-08,80.55514,Aug 2004
GRC,2004-09,82.1675,Sep 2004
GRC,2004-10,82.7954,Oct 2004
GRC,2004-11,82.87689,Nov 2004
GRC,2004-12,83.19361,Dec 2004
GRC,2005-01,83.40212,Jan 2005
GRC,2005-02,82.39728,Feb 2005
GRC,2005-03,84.26922,Mar 2005
GRC,2005-04,84.9129,Apr 2005
GRC,2005-05,85.16113,May 2005
GRC,2005-06,84.98013,Jun 2005
GRC,2005-07,83.93741,Jul 2005
GRC,2005-08,83.56197,Aug 2005
GRC,2005-09,85.40157,Sep 2005
GRC,2005-10,85.97086,Oct 2005
GRC,2005-11,85.79525,Nov 2005
GRC,2005-12,86.20647,Dec 2005
GRC,2006-01,86.10822,Jan 2006
GRC,2006-02,85.0622,Feb 2006
GRC,2006-03,87.05247,Mar 2006
GRC,2006-04,87.69267,Apr 2006
GRC,2006-05,87.8282,May 2006
GRC,2006-06,87.72897,Jun 2006
GRC,2006-07,87.16526,Jul 2006
GRC,2006-08,86.51667,Aug 2006
GRC,2006-09,87.90386,Sep 2006
GRC,2006-10,88.38887,Oct 2006
GRC,2006-11,88.30551,Nov 2006
GRC,2006-12,88.7141,Dec 2006
GRC,2007-01,88.45924,Jan 2007
GRC,2007-02,87.33533,Feb 2007
GRC,2007-03,89.34396,Mar 2007
GRC,2007-04,89.90961,Apr 2007
GRC,2007-05,90.1312,May 2007
GRC,2007-06,90.04034,Jun 2007
GRC,2007-07,89.36382,Jul 2007
GRC,2007-08,88.70371,Aug 2007
GRC,2007-09,90.4703,Sep 2007
GRC,2007-10,91.12526,Oct 2007
GRC,2007-11,91.77847,Nov 2007
GRC,2007-12,92.15891,Dec 2007
GRC,2008-01,91.90598,Jan 2008
GRC,2008-02,91.20977,Feb 2008
GRC,2008-03,93.30563,Mar 2008
GRC,2008-04,93.89681,Apr 2008
GRC,2008-05,94.55634,May 2008
GRC,2008-06,94.46169,Jun 2008
GRC,2008-07,93.72826,Jul 2008
GRC,2008-08,92.84766,Aug 2008
GRC,2008-09,94.66322,Sep 2008
GRC,2008-10,94.6645,Oct 2008
GRC,2008-11,94.41068,Nov 2008
GRC,2008-12,93.97079,Dec 2008
GRC,2009-01,93.51973,Jan 2009
GRC,2009-02,92.66602,Feb 2009
GRC,2009-03,94.51437,Mar 2009
GRC,2009-04,94.79906,Apr 2009
GRC,2009-05,95.02377,May 2009
GRC,2009-06,94.95932,Jun 2009
GRC,2009-07,94.26079,Jul 2009
GRC,2009-08,93.56789,Aug 2009
GRC,2009-09,95.33872,Sep 2009
GRC,2009-10,95.81895,Oct 2009
GRC,2009-11,96.29597,Nov 2009
GRC,2009-12,96.4534,Dec 2009
GRC,2010-01,95.74278,Jan 2010
GRC,2010-02,95.23306,Feb 2010
GRC,2010-03,98.23129,Mar 2010
GRC,2010-04,99.38755,Apr 2010
GRC,2010-05,100.181,May 2010
GRC,2010-06,99.91795,Jun 2010
GRC,2010-07,99.43886,Jul 2010
GRC,2010-08,98.74862,Aug 2010
GRC,2010-09,100.6499,Sep 2010
GRC,2010-10,100.8095,Oct 2010
GRC,2010-11,101.0311,Nov 2010
GRC,2010-12,101.4432,Dec 2010
GRC,2011-01,100.722,Jan 2011
GRC,2011-02,99.41167,Feb 2011
GRC,2011-03,102.6516,Mar 2011
GRC,2011-04,103.2919,Apr 2011
