location,time,cpi_total,date
CHE,1992-08,3.550962,Aug 1992
CHE,1992-09,3.472495,Sep 1992
CHE,1992-10,3.531232,Oct 1992
CHE,1992-11,3.286388,Nov 1992
CHE,1992-12,3.420859,Dec 1992
CHE,1993-01,3.464695,Jan 1993
CHE,1993-02,3.390838,Feb 1993
CHE,1993-03,3.638633,Mar 1993
CHE,1993-04,3.788026,Apr 1993
CHE,1993-05,3.575994,May 1993
CHE,1993-06,3.13974,Jun 1993
CHE,1993-07,3.386893,Jul 1993
CHE,1993-08,3.625601,Aug 1993
CHE,1993-09,3.440103,Sep 1993
CHE,1993-10,3.367075,Oct 1993
CHE,1993-11,2.24428,Nov 1993
CHE,1993-12,2.482295,Dec 1993
CHE,1994-01,2.078619,Jan 1994
CHE,1994-02,1.839371,Feb 1994
CHE,1994-03,1.301558,Mar 1994
CHE,1994-04,1.047345,Apr 1994
CHE,1994-05,0.3612012,May 1994
CHE,1994-06,0.5449094,Jun 1994
CHE,1994-07,0.589923,Jul 1994
CHE,1994-08,0.4894749,Aug 1994
CHE,1994-09,0.5918264,Sep 1994
CHE,1994-10,0.4341603,Oct 1994
CHE,1994-11,0.5624718,Nov 1994
CHE,1994-12,0.420105,Dec 1994
CHE,1995-01,1.01491,Jan 1995
CHE,1995-02,1.503372,Feb 1995
CHE,1995-03,1.564083,Mar 1995
CHE,1995-04,1.596503,Apr 1995
CHE,1995-05,2.038493,May 1995
CHE,1995-06,2.080262,Jun 1995
CHE,1995-07,2.029052,Jul 1995
CHE,1995-08,1.951983,Aug 1995
CHE,1995-09,1.998019,Sep 1995
CHE,1995-10,1.971367,Oct 1995
CHE,1995-11,1.902681,Nov 1995
CHE,1995-12,1.948061,Dec 1995
CHE,1996-01,1.518367,Jan 1996
CHE,1996-02,0.7824496,Feb 1996
CHE,1996-03,0.898452,Mar 1996
CHE,1996-04,0.911383,Apr 1996
CHE,1996-05,0.7326228,May 1996
CHE,1996-06,0.7292806,Jun 1996
CHE,1996-07,0.6562943,Jul 1996
CHE,1996-08,0.5978441,Aug 1996
CHE,1996-09,0.5703881,Sep 1996
CHE,1996-10,0.8400824,Oct 1996
CHE,1996-11,0.7296213,Nov 1996
CHE,1996-12,0.7813932,Dec 1996
CHE,1997-01,0.8301089,Jan 1997
CHE,1997-02,0.8453663,Feb 1997
CHE,1997-03,0.5228148,Mar 1997
CHE,1997-04,0.5221984,Apr 1997
CHE,1997-05,0.5766786,May 1997
CHE,1997-06,0.481673,Jun 1997
CHE,1997-07,0.512985,Jul 1997
CHE,1997-08,0.4745945,Aug 1997
CHE,1997-09,0.4141189,Sep 1997
CHE,1997-10,0.2617697,Oct 1997
CHE,1997-11,0.4168684,Nov 1997
CHE,1997-12,0.386345,Dec 1997
CHE,1998-01,0.015376,Jan 1998
CHE,1998-02,-0.0370571,Feb 1998
CHE,1998-03,0.03304809,Mar 1998
CHE,1998-04,-0.02259587,Apr 1998
CHE,1998-05,0.08241329,May 1998
CHE,1998-06,0.1009072,Jun 1998
CHE,1998-07,0.07515752,Jul 1998
CHE,1998-08,0.1395538,Aug 1998
CHE,1998-09,0.06170793,Sep 1998
CHE,1998-10,0.03425523,Oct 1998
CHE,1998-11,-0.09851287,Nov 1998
CHE,1998-12,-0.1684989,Dec 1998
CHE,1999-01,0.07291495,Jan 1999
CHE,1999-02,0.2880118,Feb 1999
CHE,1999-03,0.4670205,Mar 1999
CHE,1999-04,0.5937694,Apr 1999
CHE,1999-05,0.5757583,May 1999
CHE,1999-06,0.574086,Jun 1999
CHE,1999-07,0.734957,Jul 1999
CHE,1999-08,0.9460205,Aug 1999
CHE,1999-09,1.217376,Sep 1999
CHE,1999-10,1.236607,Oct 1999
CHE,1999-11,1.304356,Nov 1999
CHE,1999-12,1.668041,Dec 1999
CHE,2000-01,1.585403,Jan 2000
CHE,2000-02,1.623698,Feb 2000
CHE,2000-03,1.48293,Mar 2000
CHE,2000-04,1.402478,Apr 2000
CHE,2000-05,1.580529,May 2000
CHE,2000-06,1.839189,Jun 2000
CHE,2000-07,1.888825,Jul 2000
CHE,2000-08,1.124738,Aug 2000
CHE,2000-09,1.439942,Sep 2000
CHE,2000-10,1.332193,Oct 2000
CHE,2000-11,1.912515,Nov 2000
CHE,2000-12,1.49337,Dec 2000
CHE,2001-01,1.295473,Jan 2001
CHE,2001-02,0.7797762,Feb 2001
CHE,2001-03,0.9758602,Mar 2001
CHE,2001-04,1.166568,Apr 2001
CHE,2001-05,1.76567,May 2001
CHE,2001-06,1.580401,Jun 2001
CHE,2001-07,1.3515760000000001,Jul 2001
CHE,2001-08,1.05079,Aug 2001
CHE,2001-09,0.6750171,Sep 2001
CHE,2001-10,0.6302712,Oct 2001
CHE,2001-11,0.2869668,Nov 2001
CHE,2001-12,0.3252247,Dec 2001
CHE,2002-01,0.5214581,Jan 2002
CHE,2002-02,0.6544672,Feb 2002
CHE,2002-03,0.5094942,Mar 2002
CHE,2002-04,1.097193,Apr 2002
CHE,2002-05,0.6479945,May 2002
CHE,2002-06,0.3259175,Jun 2002
CHE,2002-07,-0.05158317,Jul 2002
CHE,2002-08,0.472578,Aug 2002
CHE,2002-09,0.4968174,Sep 2002
CHE,2002-10,1.237231,Oct 2002
CHE,2002-11,0.9154538,Nov 2002
CHE,2002-12,0.8908315,Dec 2002
CHE,2003-01,0.8466602,Jan 2003
CHE,2003-02,0.9490609,Feb 2003
CHE,2003-03,1.339036,Mar 2003
CHE,2003-04,0.6718884,Apr 2003
CHE,2003-05,0.4141561,May 2003
CHE,2003-06,0.5479887,Jun 2003
CHE,2003-07,0.2704226,Jul 2003
CHE,2003-08,0.5372164,Aug 2003
CHE,2003-09,0.5304877,Sep 2003
CHE,2003-10,0.4536838,Oct 2003
CHE,2003-11,0.5125993,Nov 2003
CHE,2003-12,0.5937673,Dec 2003
CHE,2004-01,0.1725179,Jan 2004
CHE,2004-02,0.09069299,Feb 2004
CHE,2004-03,-0.09702823,Mar 2004
CHE,2004-04,0.5458111,Apr 2004
CHE,2004-05,0.9399879,May 2004
CHE,2004-06,1.112081,Jun 2004
CHE,2004-07,0.862449,Jul 2004
CHE,2004-08,1.001135,Aug 2004
CHE,2004-09,0.8607773,Sep 2004
CHE,2004-10,1.292596,Oct 2004
CHE,2004-11,1.517499,Nov 2004
CHE,2004-12,1.331858,Dec 2004
CHE,2005-01,1.20481,Jan 2005
CHE,2005-02,1.410295,Feb 2005
CHE,2005-03,1.441121,Mar 2005
CHE,2005-04,1.41608,Apr 2005
CHE,2005-05,1.081741,May 2005
CHE,2005-06,0.680874,Jun 2005
CHE,2005-07,1.189073,Jul 2005
CHE,2005-08,0.960686,Aug 2005
CHE,2005-09,1.396618,Sep 2005
CHE,2005-10,1.33328,Oct 2005
CHE,2005-11,0.9515178,Nov 2005
CHE,2005-12,1.006369,Dec 2005
CHE,2006-01,1.29091,Jan 2006
CHE,2006-02,1.383642,Feb 2006
CHE,2006-03,1.028795,Mar 2006
CHE,2006-04,1.059165,Apr 2006
CHE,2006-05,1.361907,May 2006
CHE,2006-06,1.5621,Jun 2006
CHE,2006-07,1.424671,Jul 2006
CHE,2006-08,1.452135,Aug 2006
CHE,2006-09,0.7939003,Sep 2006
CHE,2006-10,0.2586048,Oct 2006
CHE,2006-11,0.4977289,Nov 2006
CHE,2006-12,0.6209757,Dec 2006
CHE,2007-01,0.1020304,Jan 2007
CHE,2007-02,-0.01143766,Feb 2007
CHE,2007-03,0.1728719,Mar 2007
CHE,2007-04,0.4539349,Apr 2007
CHE,2007-05,0.4879317,May 2007
CHE,2007-06,0.6308542,Jun 2007
CHE,2007-07,0.7203642,Jul 2007
CHE,2007-08,0.4358537,Aug 2007
CHE,2007-09,0.7471792,Sep 2007
CHE,2007-10,1.264393,Oct 2007
CHE,2007-11,1.770063,Nov 2007
CHE,2007-12,2.004065,Dec 2007
CHE,2008-01,2.426277,Jan 2008
CHE,2008-02,2.364599,Feb 2008
CHE,2008-03,2.630854,Mar 2008
CHE,2008-04,2.28394,Apr 2008
CHE,2008-05,2.855486,May 2008
CHE,2008-06,2.911753,Jun 2008
CHE,2008-07,3.074805,Jul 2008
CHE,2008-08,2.921371,Aug 2008
CHE,2008-09,2.927193,Sep 2008
CHE,2008-10,2.598034,Oct 2008
CHE,2008-11,1.45226,Nov 2008
CHE,2008-12,0.7009567,Dec 2008
CHE,2009-01,0.1391768,Jan 2009
CHE,2009-02,0.2374631,Feb 2009
CHE,2009-03,-0.4242028,Mar 2009
CHE,2009-04,-0.3337622,Apr 2009
CHE,2009-05,-0.9611959,May 2009
CHE,2009-06,-0.9510706,Jun 2009
CHE,2009-07,-1.177726,Jul 2009
CHE,2009-08,-0.8099313,Aug 2009
CHE,2009-09,-0.9225546,Sep 2009
CHE,2009-10,-0.8336845,Oct 2009
CHE,2009-11,0.0239202,Nov 2009
CHE,2009-12,0.2826455,Dec 2009
CHE,2010-01,1.023668,Jan 2010
CHE,2010-02,0.932771,Feb 2010
CHE,2010-03,1.399761,Mar 2010
CHE,2010-04,1.372681,Apr 2010
CHE,2010-05,1.106813,May 2010
CHE,2010-06,0.4862673,Jun 2010
CHE,2010-07,0.4185069,Jul 2010
CHE,2010-08,0.2934442,Aug 2010
CHE,2010-09,0.2830641,Sep 2010
CHE,2010-10,0.193953,Oct 2010
CHE,2010-11,0.2410146,Nov 2010
CHE,2010-12,0.5196002,Dec 2010
CHE,2011-01,0.2785081,Jan 2011
CHE,2011-02,0.5101517,Feb 2011
CHE,2011-03,1.004233,Mar 2011
CHE,2011-04,0.2588665,Apr 2011
CHE,2011-05,0.3690044,May 2011
CHE,2011-06,0.5643211,Jun 2011
CHE,2011-07,0.4720475,Jul 2011
CHE,2011-08,0.1922875,Aug 2011
CHE,2011-09,0.4857769,Sep 2011
CHE,2011-10,-0.1124856,Oct 2011
CHE,2011-11,-0.525737,Nov 2011
CHE,2011-12,-0.7146706,Dec 2011
CHE,2012-01,-0.7894753,Jan 2012
CHE,2012-02,-0.8835491,Feb 2012
CHE,2012-03,-0.9542716,Mar 2012
CHE,2012-04,-0.9895484,Apr 2012
CHE,2012-05,-1.013637,May 2012
CHE,2012-06,-1.053775,Jun 2012
CHE,2012-07,-0.7141451,Jul 2012
CHE,2012-08,-0.4530422,Aug 2012
CHE,2012-09,-0.4114558,Sep 2012
CHE,2012-10,-0.2221703,Oct 2012
CHE,2012-11,-0.3753399,Nov 2012
CHE,2012-12,-0.4344392,Dec 2012
CHE,2013-01,-0.2697197,Jan 2013
CHE,2013-02,-0.256093,Feb 2013
CHE,2013-03,-0.5936138,Mar 2013
CHE,2013-04,-0.6343876,Apr 2013
CHE,2013-05,-0.507384,May 2013
CHE,2013-06,-0.1278708,Jun 2013
CHE,2013-07,-0.002776002,Jul 2013
CHE,2013-08,-0.04462776,Aug 2013
CHE,2013-09,-0.05536425,Sep 2013
CHE,2013-10,-0.2552502,Oct 2013
CHE,2013-11,0.0797494,Nov 2013
CHE,2013-12,0.06711316,Dec 2013
CHE,2014-01,0.05444818,Jan 2014
CHE,2014-02,-0.1411284,Feb 2014
CHE,2014-03,0.002772876,Mar 2014
CHE,2014-04,0.03801521,Apr 2014
CHE,2014-05,0.2208195,May 2014
CHE,2014-06,0.04959362,Jun 2014
CHE,2014-07,0.0319249,Jul 2014
CHE,2014-08,0.07173394,Aug 2014
CHE,2014-09,-0.08764268,Sep 2014
CHE,2014-10,-0.01267142,Oct 2014
CHE,2014-11,-0.05860127,Nov 2014
CHE,2014-12,-0.3283958,Dec 2014
CHE,2015-01,-0.4852901,Jan 2015
CHE,2015-02,-0.8396187,Feb 2015
CHE,2015-03,-0.87462,Mar 2015
CHE,2015-04,-1.122606,Apr 2015
CHE,2015-05,-1.181885,May 2015
CHE,2015-06,-1.037296,Jun 2015
CHE,2015-07,-1.275994,Jul 2015
CHE,2015-08,-1.402519,Aug 2015
CHE,2015-09,-1.44361,Sep 2015
CHE,2015-10,-1.359875,Oct 2015
CHE,2015-11,-1.392497,Nov 2015
CHE,2015-12,-1.308355,Dec 2015
CHE,2016-01,-1.266628,Jan 2016
CHE,2016-02,-0.8284864,Feb 2016
CHE,2016-03,-0.8607582,Mar 2016
CHE,2016-04,-0.351995,Apr 2016
CHE,2016-05,-0.4399454,May 2016
CHE,2016-06,-0.3740681,Jun 2016
CHE,2016-07,-0.2028984,Jul 2016
CHE,2016-08,-0.1430916,Aug 2016
CHE,2016-09,-0.1815248,Sep 2016
CHE,2016-10,-0.2127907,Oct 2016
CHE,2016-11,-0.3381996,Nov 2016
CHE,2016-12,-0.006757602,Dec 2016
CHE,2017-01,0.3489182,Jan 2017
CHE,2017-02,0.6460109,Feb 2017
CHE,2017-03,0.5678371,Mar 2017
CHE,2017-04,0.4378066,Apr 2017
CHE,2017-05,0.4793989,May 2017
CHE,2017-06,0.1972007,Jun 2017
CHE,2017-07,0.3292611,Jul 2017
CHE,2017-08,0.4627182,Aug 2017
CHE,2017-09,0.6520411,Sep 2017
CHE,2017-10,0.6609573,Oct 2017
CHE,2017-11,0.7870397,Nov 2017
CHE,2017-12,0.8387053,Dec 2017
CHE,2018-01,0.7402101,Jan 2018
CHE,2018-02,0.6281072,Feb 2018
CHE,2018-03,0.7953932,Mar 2018
CHE,2018-04,0.8031968,Apr 2018
CHE,2018-05,0.9992394,May 2018
CHE,2018-06,1.146591,Jun 2018
CHE,2018-07,1.230301,Jul 2018
CHE,2018-08,1.181087,Aug 2018
CHE,2018-09,0.9894733,Sep 2018
CHE,2018-10,1.106587,Oct 2018
CHE,2018-11,0.9219926,Nov 2018
CHE,2018-12,0.6914908,Dec 2018
CHE,2019-01,0.5600928,Jan 2019
CHE,2019-02,0.5785826,Feb 2019
CHE,2019-03,0.7290729,Mar 2019
CHE,2019-04,0.7080104,Apr 2019
CHE,2019-05,0.6342693,May 2019
CHE,2019-06,0.600248,Jun 2019
CHE,2019-07,0.3118107,Jul 2019
CHE,2019-08,0.3179044,Aug 2019
CHE,2019-09,0.1483133,Sep 2019
CHE,2019-10,-0.253111,Oct 2019
CHE,2019-11,-0.1311894,Nov 2019
CHE,2019-12,0.1557662,Dec 2019
CHE,2020-01,0.2022912,Jan 2020
CHE,2020-02,-0.06220843,Feb 2020
CHE,2020-03,-0.5151643,Mar 2020
CHE,2020-04,-1.062972,Apr 2020
CHE,2020-05,-1.324572,May 2020
CHE,2020-06,-1.274768,Jun 2020
CHE,2020-07,-0.9198853,Jul 2020
CHE,2020-08,-0.8661587,Aug 2020
CHE,2020-09,-0.7998837,Sep 2020
CHE,2020-10,-0.5703256,Oct 2020
CHE,2020-11,-0.6847875,Nov 2020
CHE,2020-12,-0.8138226,Dec 2020
CHE,2021-01,-0.5443183,Jan 2021
CHE,2021-02,-0.5040331,Feb 2021
CHE,2021-03,-0.2452262,Mar 2021
CHE,2021-04,0.3278633,Apr 2021
CHE,2021-05,0.5509537,May 2021
CHE,2021-06,0.6044704,Jun 2021
CHE,2021-07,0.6787792,Jul 2021
CHE,2021-08,0.8815961,Aug 2021
CHE,2021-09,0.9423667,Sep 2021
CHE,2021-10,1.241863,Oct 2021
CHE,2021-11,1.532864,Nov 2021
CHE,2021-12,1.5311,Dec 2021
CHE,2022-01,1.648788,Jan 2022
CHE,2022-02,2.150872,Feb 2022
CHE,2022-03,2.386192,Mar 2022
CHE,2022-04,2.548044,Apr 2022
CHE,2022-05,2.942478,May 2022
CHE,2022-06,3.384971,Jun 2022
CHE,2022-07,3.433475,Jul 2022
CHE,2022-08,3.45212,Aug 2022
CHE,2022-09,3.252485,Sep 2022
CHE,2022-10,2.996002,Oct 2022
CHE,2022-11,2.960212,Nov 2022
CHE,2022-12,2.840312,Dec 2022
CHE,2023-01,3.282533,Jan 2023
CHE,2023-02,3.371806,Feb 2023
CHE,2023-03,2.945302,Mar 2023
CHE,2023-04,2.565343,Apr 2023
CHE,2023-05,2.158705,May 2023
CHE,2023-06,1.710877,Jun 2023
CHE,2023-07,1.605105,Jul 2023
CHE,2023-08,1.554305,Aug 2023
CHE,2023-09,1.654665,Sep 2023
CHE,2023-10,1.693438,Oct 2023
CHE,2023-11,1.443668,Nov 2023
CHE,2023-12,1.714889,Dec 2023
FIN,1956-01,6.122449,Jan 1956
FIN,1956-02,9.183674,Feb 1956
FIN,1956-03,10.20408,Mar 1956
FIN,1956-04,9.090909,Apr 1956
FIN,1956-05,11.11111,May 1956
FIN,1956-06,11.11111,Jun 1956
FIN,1956-07,12.12121,Jul 1956
FIN,1956-08,12,Aug 1956
FIN,1956-09,13,Sep 1956
FIN,1956-10,11.88119,Oct 1956
FIN,1956-11,16.83168,Nov 1956
FIN,1956-12,16.83168,Dec 1956
FIN,1957-01,15.38461,Jan 1957
FIN,1957-02,12.14953,Feb 1957
FIN,1957-03,11.11111,Mar 1957
FIN,1957-04,12.03704,Apr 1957
FIN,1957-05,10.90909,May 1957
FIN,1957-06,10.90909,Jun 1957
FIN,1957-07,11.71171,Jul 1957
FIN,1957-08,11.60714,Aug 1957
FIN,1957-09,11.50443,Sep 1957
FIN,1957-10,12.38938,Oct 1957
FIN,1957-11,7.627119,Nov 1957
FIN,1957-12,8.474576,Dec 1957
FIN,1958-01,7.5,Jan 1958
FIN,1958-02,7.5,Feb 1958
FIN,1958-03,7.5,Mar 1958
FIN,1958-04,7.656782,Apr 1958
FIN,1958-05,7.810993,May 1958
FIN,1958-06,7.810993,Jun 1958
FIN,1958-07,5.052182,Jul 1958
FIN,1958-08,5.223529,Aug 1958
FIN,1958-09,4.388422,Sep 1958
FIN,1958-10,3.566466,Oct 1958
FIN,1958-11,3.566466,Nov 1958
FIN,1958-12,2.757353,Dec 1958
FIN,1959-01,1.960784,Jan 1959
FIN,1959-02,1.960784,Feb 1959
FIN,1959-03,1.960784,Mar 1959
FIN,1959-04,0.9708738,Apr 1959
FIN,1959-05,0,May 1959
FIN,1959-06,0,Jun 1959
FIN,1959-07,0.9708738,Jul 1959
FIN,1959-08,0,Aug 1959
FIN,1959-09,0.9615384,Sep 1959
FIN,1959-10,2.884615,Oct 1959
FIN,1959-11,2.884615,Nov 1959
FIN,1959-12,2.884615,Dec 1959
FIN,1960-01,2.884615,Jan 1960
FIN,1960-02,2.884615,Feb 1960
FIN,1960-03,3.846154,Mar 1960
FIN,1960-04,3.846154,Apr 1960
FIN,1960-05,3.846154,May 1960
FIN,1960-06,3.846154,Jun 1960
FIN,1960-07,4.807693,Jul 1960
FIN,1960-08,4.807693,Aug 1960
FIN,1960-09,3.809524,Sep 1960
FIN,1960-10,1.869159,Oct 1960
FIN,1960-11,1.869159,Nov 1960
FIN,1960-12,2.803738,Dec 1960
FIN,1961-01,2.803738,Jan 1961
FIN,1961-02,2.803738,Feb 1961
FIN,1961-03,1.851852,Mar 1961
FIN,1961-04,1.851852,Apr 1961
FIN,1961-05,1.851852,May 1961
FIN,1961-06,1.851852,Jun 1961
FIN,1961-07,0.9174312,Jul 1961
FIN,1961-08,0.9174312,Aug 1961
FIN,1961-09,0.9174312,Sep 1961
FIN,1961-10,1.834862,Oct 1961
FIN,1961-11,1.834862,Nov 1961
FIN,1961-12,0.9090909,Dec 1961
FIN,1962-01,1.818182,Jan 1962
FIN,1962-02,1.818182,Feb 1962
FIN,1962-03,2.727273,Mar 1962
FIN,1962-04,3.636364,Apr 1962
FIN,1962-05,3.636364,May 1962
FIN,1962-06,4.545455,Jun 1962
FIN,1962-07,5.454545,Jul 1962
FIN,1962-08,5.454545,Aug 1962
FIN,1962-09,5.454545,Sep 1962
FIN,1962-10,5.405406,Oct 1962
FIN,1962-11,6.306306,Nov 1962
FIN,1962-12,6.306306,Dec 1962
FIN,1963-01,5.357143,Jan 1963
FIN,1963-02,5.357143,Feb 1963
FIN,1963-03,5.309734,Mar 1963
FIN,1963-04,5.263158,Apr 1963
FIN,1963-05,5.263158,May 1963
FIN,1963-06,4.347826,Jun 1963
FIN,1963-07,3.448276,Jul 1963
FIN,1963-08,4.310345,Aug 1963
FIN,1963-09,5.172414,Sep 1963
FIN,1963-10,5.982906,Oct 1963
FIN,1963-11,5.084746,Nov 1963
FIN,1963-12,5.084746,Dec 1963
FIN,1964-01,9.322034,Jan 1964
FIN,1964-02,10.16949,Feb 1964
FIN,1964-03,10.08403,Mar 1964
FIN,1964-04,10,Apr 1964
FIN,1964-05,10.83333,May 1964
FIN,1964-06,11.66667,Jun 1964
FIN,1964-07,11.66667,Jul 1964
FIN,1964-08,10.7438,Aug 1964
FIN,1964-09,10.65574,Sep 1964
FIN,1964-10,8.870968,Oct 1964
FIN,1964-11,9.67742,Nov 1964
FIN,1964-12,9.67742,Dec 1964
FIN,1965-01,6.20155,Jan 1965
FIN,1965-02,5.384615,Feb 1965
FIN,1965-03,5.343512,Mar 1965
FIN,1965-04,5.30303,Apr 1965
FIN,1965-05,4.511278,May 1965
FIN,1965-06,4.477612,Jun 1965
FIN,1965-07,5.223881,Jul 1965
FIN,1965-08,5.223881,Aug 1965
FIN,1965-09,3.703704,Sep 1965
FIN,1965-10,5.185185,Oct 1965
FIN,1965-11,4.411765,Nov 1965
FIN,1965-12,4.411765,Dec 1965
FIN,1966-01,3.649635,Jan 1966
FIN,1966-02,3.649635,Feb 1966
FIN,1966-03,3.623188,Mar 1966
FIN,1966-04,3.597122,Apr 1966
FIN,1966-05,4.316547,May 1966
FIN,1966-06,3.571429,Jun 1966
FIN,1966-07,2.836879,Jul 1966
FIN,1966-08,3.546099,Aug 1966
FIN,1966-09,5,Sep 1966
FIN,1966-10,3.521127,Oct 1966
FIN,1966-11,4.225352,Nov 1966
FIN,1966-12,4.929577,Dec 1966
FIN,1967-01,5.633803,Jan 1967
FIN,1967-02,5.633803,Feb 1967
FIN,1967-03,4.895105,Mar 1967
FIN,1967-04,4.166667,Apr 1967
FIN,1967-05,4.50387,May 1967
FIN,1967-06,4.50387,Jun 1967
FIN,1967-07,4.50387,Jul 1967
FIN,1967-08,4.836455,Aug 1967
FIN,1967-09,5.164515,Sep 1967
FIN,1967-10,5.164515,Oct 1967
FIN,1967-11,7.556536,Nov 1967
FIN,1967-12,7.861937,Dec 1967
FIN,1968-01,8.469388,Jan 1968
FIN,1968-02,8.979591,Feb 1968
FIN,1968-03,10.5102,Mar 1968
FIN,1968-04,11.02041,Apr 1968
FIN,1968-05,10,May 1968
FIN,1968-06,10.70707,Jun 1968
FIN,1968-07,11.0101,Jul 1968
FIN,1968-08,10,Aug 1968
FIN,1968-09,9.009901,Sep 1968
FIN,1968-10,9.504951,Oct 1968
FIN,1968-11,6.25,Nov 1968
FIN,1968-12,5.238095,Dec 1968
FIN,1969-01,4.327375,Jan 1969
FIN,1969-02,3.838951,Feb 1969
FIN,1969-03,1.939058,Mar 1969
FIN,1969-04,2.297794,Apr 1969
FIN,1969-05,2.295684,May 1969
FIN,1969-06,1.824818,Jun 1969
FIN,1969-07,1.728844,Jul 1969
FIN,1969-08,1.727273,Aug 1969
FIN,1969-09,1.725704,Sep 1969
FIN,1969-10,1.446655,Oct 1969
FIN,1969-11,1.719457,Nov 1969
FIN,1969-12,1.719457,Dec 1969
FIN,1970-01,2.164112,Jan 1970
FIN,1970-02,2.434626,Feb 1970
FIN,1970-03,3.17029,Mar 1970
FIN,1970-04,2.605571,Apr 1970
FIN,1970-05,2.513465,May 1970
FIN,1970-06,2.688172,Jun 1970
FIN,1970-07,2.683363,Jul 1970
FIN,1970-08,2.859696,Aug 1970
FIN,1970-09,2.857143,Sep 1970
FIN,1970-10,2.85205,Oct 1970
FIN,1970-11,2.935943,Nov 1970
FIN,1970-12,3.113879,Dec 1970
FIN,1971-01,3.53045,Jan 1971
FIN,1971-02,4.049296,Feb 1971
FIN,1971-03,4.302019,Mar 1971
FIN,1971-04,4.728547,Apr 1971
FIN,1971-05,5.078809,May 1971
FIN,1971-06,6.719023,Jun 1971
FIN,1971-07,7.055749,Jul 1971
FIN,1971-08,7.732407,Aug 1971
FIN,1971-09,8.506945,Sep 1971
FIN,1971-10,8.492201,Oct 1971
FIN,1971-11,8.643043,Nov 1971
FIN,1971-12,8.714409,Dec 1971
FIN,1972-01,6.393862,Jan 1972
FIN,1972-02,6.465458,Feb 1972
FIN,1972-03,6.58569,Mar 1972
FIN,1972-04,7.615503,Apr 1972
FIN,1972-05,8.016702,May 1972
FIN,1972-06,6.411388,Jun 1972
FIN,1972-07,6.845867,Jul 1972
FIN,1972-08,6.213213,Aug 1972
FIN,1972-09,5.98881,Sep 1972
FIN,1972-10,6.235702,Oct 1972
FIN,1972-11,6.642219,Nov 1972
FIN,1972-12,6.595089,Dec 1972
FIN,1973-01,8.663883,Jan 1973
FIN,1973-02,8.488613,Feb 1973
FIN,1973-03,8.436214,Mar 1973
FIN,1973-04,7.995952,Apr 1973
FIN,1973-05,8.844221,May 1973
FIN,1973-06,9.509509,Jun 1973
FIN,1973-07,11.30952,Jul 1973
FIN,1973-08,12.56182,Aug 1973
FIN,1973-09,12.78269,Sep 1973
FIN,1973-10,13.02644,Oct 1973
FIN,1973-11,12.82799,Nov 1973
FIN,1973-12,14.06402,Dec 1973
FIN,1974-01,13.83285,Jan 1974
FIN,1974-02,16.31679,Feb 1974
FIN,1974-03,16.69829,Mar 1974
FIN,1974-04,18.18182,Apr 1974
FIN,1974-05,17.6362,May 1974
FIN,1974-06,16.81901,Jun 1974
FIN,1974-07,16.22103,Jul 1974
FIN,1974-08,16.25659,Aug 1974
FIN,1974-09,17.78553,Sep 1974
FIN,1974-10,18.11092,Oct 1974
FIN,1974-11,18.17399,Nov 1974
FIN,1974-12,16.92177,Dec 1974
FIN,1975-01,19.24051,Jan 1975
FIN,1975-02,17.63741,Feb 1975
FIN,1975-03,18.53658,Mar 1975
FIN,1975-04,18.08089,Apr 1975
FIN,1975-05,18.05338,May 1975
FIN,1975-06,18.07512,Jun 1975
FIN,1975-07,17.56135,Jul 1975
FIN,1975-08,17.30914,Aug 1975
FIN,1975-09,16.50629,Sep 1975
FIN,1975-10,17.24138,Oct 1975
FIN,1975-11,17.63848,Nov 1975
FIN,1975-12,18.10909,Dec 1975
FIN,1976-01,17.26822,Jan 1976
FIN,1976-02,17.01534,Feb 1976
FIN,1976-03,16.32373,Mar 1976
FIN,1976-04,14.70786,Apr 1976
FIN,1976-05,13.89628,May 1976
FIN,1976-06,13.78396,Jun 1976
FIN,1976-07,14.15525,Jul 1976
FIN,1976-08,14.23969,Aug 1976
FIN,1976-09,13.5324,Sep 1976
FIN,1976-10,13.01627,Oct 1976
FIN,1976-11,12.63941,Nov 1976
FIN,1976-12,12.31527,Dec 1976
FIN,1977-01,11.64756,Jan 1977
FIN,1977-02,11.29588,Feb 1977
FIN,1977-03,11.60892,Mar 1977
FIN,1977-04,11.62372,Apr 1977
FIN,1977-05,12.77733,May 1977
FIN,1977-06,13.42289,Jun 1977
FIN,1977-07,12.06383,Jul 1977
FIN,1977-08,12.3693,Aug 1977
FIN,1977-09,11.92531,Sep 1977
FIN,1977-10,11.28751,Oct 1977
FIN,1977-11,10.7674,Nov 1977
FIN,1977-12,10.83054,Dec 1977
FIN,1978-01,9.589041,Jan 1978
FIN,1978-02,9.916492,Feb 1978
FIN,1978-03,8.753862,Mar 1978
FIN,1978-04,8.588957,Apr 1978
FIN,1978-05,8.779011,May 1978
FIN,1978-06,7.907908,Jun 1978
FIN,1978-07,7.455268,Jul 1978
FIN,1978-08,6.262231,Aug 1978
FIN,1978-09,6.530214,Sep 1978
FIN,1978-10,6.692532,Oct 1978
FIN,1978-11,7.066796,Nov 1978
FIN,1978-12,6.460945,Dec 1978
FIN,1979-01,7.0192310000000004,Jan 1979
FIN,1979-02,6.932574,Feb 1979
FIN,1979-03,7.386364,Mar 1979
FIN,1979-04,7.721281,Apr 1979
FIN,1979-05,6.493506,May 1979
