location,time,ppi_dom_int,date
NOR,2003-02,70.3,Feb 2003
NOR,2003-03,70.6,Mar 2003
NOR,2003-04,70.7,Apr 2003
NOR,2003-05,70.7,May 2003
NOR,2003-06,70.7,Jun 2003
NOR,2003-07,70.5,Jul 2003
NOR,2003-08,70.8,Aug 2003
NOR,2003-09,70.7,Sep 2003
NOR,2003-10,70.7,Oct 2003
NOR,2003-11,70.6,Nov 2003
NOR,2003-12,70.5,Dec 2003
NOR,2004-01,70.4,Jan 2004
NOR,2004-02,71.3,Feb 2004
NOR,2004-03,71.5,Mar 2004
NOR,2004-04,72.2,Apr 2004
NOR,2004-05,72.4,May 2004
NOR,2004-06,72.3,Jun 2004
NOR,2004-07,72,Jul 2004
NOR,2004-08,72.2,Aug 2004
NOR,2004-09,72.2,Sep 2004
NOR,2004-10,72.5,Oct 2004
NOR,2004-11,72.5,Nov 2004
NOR,2004-12,72.6,Dec 2004
NOR,2005-01,73.1,Jan 2005
NOR,2005-02,73.5,Feb 2005
NOR,2005-03,73.4,Mar 2005
NOR,2005-04,73.5,Apr 2005
NOR,2005-05,73.6,May 2005
NOR,2005-06,73.2,Jun 2005
NOR,2005-07,73.3,Jul 2005
NOR,2005-08,73.4,Aug 2005
NOR,2005-09,73.4,Sep 2005
NOR,2005-10,73.6,Oct 2005
NOR,2005-11,73.8,Nov 2005
NOR,2005-12,73.9,Dec 2005
NOR,2006-01,74.5,Jan 2006
NOR,2006-02,74.8,Feb 2006
NOR,2006-03,74.9,Mar 2006
NOR,2006-04,74.9,Apr 2006
NOR,2006-05,75.4,May 2006
NOR,2006-06,75.4,Jun 2006
NOR,2006-07,75.7,Jul 2006
NOR,2006-08,75.9,Aug 2006
NOR,2006-09,75.9,Sep 2006
NOR,2006-10,76.5,Oct 2006
NOR,2006-11,76.7,Nov 2006
NOR,2006-12,76.9,Dec 2006
NOR,2007-01,78.2,Jan 2007
NOR,2007-02,79.1,Feb 2007
NOR,2007-03,79.1,Mar 2007
NOR,2007-04,80,Apr 2007
NOR,2007-05,80.5,May 2007
NOR,2007-06,80.9,Jun 2007
NOR,2007-07,80.7,Jul 2007
NOR,2007-08,81.3,Aug 2007
NOR,2007-09,81.4,Sep 2007
NOR,2007-10,81.8,Oct 2007
NOR,2007-11,82.4,Nov 2007
NOR,2007-12,82.5,Dec 2007
NOR,2008-01,82.9,Jan 2008
NOR,2008-02,83.4,Feb 2008
NOR,2008-03,84.1,Mar 2008
NOR,2008-04,84.5,Apr 2008
NOR,2008-05,84.8,May 2008
NOR,2008-06,85,Jun 2008
NOR,2008-07,86.5,Jul 2008
NOR,2008-08,87.4,Aug 2008
NOR,2008-09,88.5,Sep 2008
NOR,2008-10,88.9,Oct 2008
NOR,2008-11,89.1,Nov 2008
NOR,2008-12,89,Dec 2008
NOR,2009-01,88.5,Jan 2009
NOR,2009-02,88.8,Feb 2009
NOR,2009-03,89,Mar 2009
NOR,2009-04,88.3,Apr 2009
NOR,2009-05,88,May 2009
NOR,2009-06,87.1,Jun 2009
NOR,2009-07,87,Jul 2009
NOR,2009-08,87.3,Aug 2009
NOR,2009-09,86.5,Sep 2009
NOR,2009-10,87.1,Oct 2009
NOR,2009-11,86.9,Nov 2009
NOR,2009-12,87.3,Dec 2009
NOR,2010-01,86.7,Jan 2010
NOR,2010-02,86.9,Feb 2010
NOR,2010-03,87.6,Mar 2010
NOR,2010-04,87.1,Apr 2010
NOR,2010-05,87.8,May 2010
NOR,2010-06,88.1,Jun 2010
NOR,2010-07,88.6,Jul 2010
NOR,2010-08,89.1,Aug 2010
NOR,2010-09,89.5,Sep 2010
NOR,2010-10,89.5,Oct 2010
NOR,2010-11,89.7,Nov 2010
NOR,2010-12,90.7,Dec 2010
NOR,2011-01,91.1,Jan 2011
NOR,2011-02,92.1,Feb 2011
NOR,2011-03,93.2,Mar 2011
NOR,2011-04,94.2,Apr 2011
NOR,2011-05,95,May 2011
NOR,2011-06,94.4,Jun 2011
NOR,2011-07,94.2,Jul 2011
NOR,2011-08,93.3,Aug 2011
NOR,2011-09,93.3,Sep 2011
NOR,2011-10,93.8,Oct 2011
NOR,2011-11,93.7,Nov 2011
NOR,2011-12,93.8,Dec 2011
NOR,2012-01,93.5,Jan 2012
NOR,2012-02,93.8,Feb 2012
NOR,2012-03,94.9,Mar 2012
NOR,2012-04,94.5,Apr 2012
NOR,2012-05,94.7,May 2012
NOR,2012-06,94.8,Jun 2012
NOR,2012-07,95,Jul 2012
NOR,2012-08,94.9,Aug 2012
NOR,2012-09,95.5,Sep 2012
NOR,2012-10,94.1,Oct 2012
NOR,2012-11,94,Nov 2012
NOR,2012-12,94.1,Dec 2012
NOR,2013-01,93.8,Jan 2013
NOR,2013-02,93.3,Feb 2013
NOR,2013-03,94.7,Mar 2013
NOR,2013-04,94.1,Apr 2013
NOR,2013-05,94.2,May 2013
NOR,2013-06,94,Jun 2013
NOR,2013-07,94.8,Jul 2013
NOR,2013-08,96,Aug 2013
NOR,2013-09,95.8,Sep 2013
NOR,2013-10,96.6,Oct 2013
NOR,2013-11,96.7,Nov 2013
NOR,2013-12,96.9,Dec 2013
NOR,2014-01,97.9,Jan 2014
NOR,2014-02,97.9,Feb 2014
NOR,2014-03,97.9,Mar 2014
NOR,2014-04,98.2,Apr 2014
NOR,2014-05,98,May 2014
NOR,2014-06,97.7,Jun 2014
NOR,2014-07,98.6,Jul 2014
NOR,2014-08,99,Aug 2014
NOR,2014-09,98.6,Sep 2014
NOR,2014-10,99.1,Oct 2014
NOR,2014-11,99.4,Nov 2014
NOR,2014-12,99.8,Dec 2014
NOR,2015-01,100.7,Jan 2015
NOR,2015-02,99.9,Feb 2015
NOR,2015-03,100.5,Mar 2015
NOR,2015-04,100.6,Apr 2015
NOR,2015-05,99.6,May 2015
NOR,2015-06,99.4,Jun 2015
NOR,2015-07,99.4,Jul 2015
NOR,2015-08,99.8,Aug 2015
NOR,2015-09,99.8,Sep 2015
NOR,2015-10,99.8,Oct 2015
NOR,2015-11,100.1,Nov 2015
NOR,2015-12,100.4,Dec 2015
NOR,2016-01,99.7,Jan 2016
NOR,2016-02,99.5,Feb 2016
NOR,2016-03,99.8,Mar 2016
NOR,2016-04,99.7,Apr 2016
NOR,2016-05,99.8,May 2016
NOR,2016-06,99,Jun 2016
NOR,2016-07,97.4,Jul 2016
NOR,2016-08,97.2,Aug 2016
NOR,2016-09,95.6,Sep 2016
NOR,2016-10,93.7,Oct 2016
NOR,2016-11,93,Nov 2016
NOR,2016-12,93.3,Dec 2016
NOR,2017-01,92.7,Jan 2017
NOR,2017-02,93.2,Feb 2017
NOR,2017-03,92.3,Mar 2017
NOR,2017-04,92.2,Apr 2017
NOR,2017-05,92.5,May 2017
NOR,2017-06,91.4,Jun 2017
NOR,2017-07,91.6,Jul 2017
NOR,2017-08,92,Aug 2017
NOR,2017-09,91.4,Sep 2017
NOR,2017-10,91.1,Oct 2017
NOR,2017-11,91.7,Nov 2017
NOR,2017-12,90.4,Dec 2017
NOR,2018-01,92.5,Jan 2018
NOR,2018-02,93.5,Feb 2018
NOR,2018-03,91.9,Mar 2018
NOR,2018-04,91.9,Apr 2018
NOR,2018-05,91.5,May 2018
NOR,2018-06,92.6,Jun 2018
NOR,2018-07,92.7,Jul 2018
NOR,2018-08,92.7,Aug 2018
NOR,2018-09,93.8,Sep 2018
NOR,2018-10,94.4,Oct 2018
NOR,2018-11,93.3,Nov 2018
NOR,2018-12,95,Dec 2018
NOR,2019-01,95,Jan 2019
NOR,2019-02,94.2,Feb 2019
NOR,2019-03,94.1,Mar 2019
NOR,2019-04,94.3,Apr 2019
NOR,2019-05,94.2,May 2019
NOR,2019-06,96.6,Jun 2019
NOR,2019-07,97.5,Jul 2019
NOR,2019-08,96.5,Aug 2019
NOR,2019-09,97.1,Sep 2019
NOR,2019-10,96.8,Oct 2019
NOR,2019-11,96.5,Nov 2019
NOR,2019-12,98.9,Dec 2019
NOR,2020-01,99.1,Jan 2020
NOR,2020-02,99.3,Feb 2020
NOR,2020-03,98.8,Mar 2020
NOR,2020-04,103.8,Apr 2020
NOR,2020-05,103,May 2020
NOR,2020-06,100.1,Jun 2020
NOR,2020-07,100.9,Jul 2020
NOR,2020-08,101.2,Aug 2020
NOR,2020-09,102.3,Sep 2020
NOR,2020-10,102.8,Oct 2020
NOR,2020-11,102.4,Nov 2020
NOR,2020-12,102.1,Dec 2020
NOR,2021-01,102.6,Jan 2021
NOR,2021-02,100.3,Feb 2021
NOR,2021-03,99.7,Mar 2021
NOR,2021-04,102.8,Apr 2021
NOR,2021-05,103.6,May 2021
NOR,2021-06,102.3,Jun 2021
NOR,2021-07,104.2,Jul 2021
NOR,2021-08,107.5,Aug 2021
NOR,2021-09,108.4,Sep 2021
NOR,2021-10,109.5,Oct 2021
NOR,2021-11,110.2,Nov 2021
NOR,2021-12,110.9,Dec 2021
NOR,2022-01,112.1,Jan 2022
NOR,2022-02,114.2,Feb 2022
NOR,2022-03,114.5,Mar 2022
NOR,2022-04,116.1,Apr 2022
NOR,2022-05,122.9,May 2022
NOR,2022-06,123.3,Jun 2022
NOR,2022-07,122,Jul 2022
NOR,2022-08,127,Aug 2022
NOR,2022-09,127.9,Sep 2022
NOR,2022-10,129.4,Oct 2022
NOR,2022-11,131.4,Nov 2022
NOR,2022-12,132.1,Dec 2022
NOR,2023-01,132.8,Jan 2023
POL,2000-01,69.47052,Jan 2000
POL,2000-02,69.75654,Feb 2000
POL,2000-03,70.07433,Mar 2000
POL,2000-04,70.57487,Apr 2000
POL,2000-05,71.66332,May 2000
POL,2000-06,71.68716,Jun 2000
POL,2000-07,71.9414,Jul 2000
POL,2000-08,72.31481,Aug 2000
POL,2000-09,72.66438,Sep 2000
POL,2000-10,72.91862,Oct 2000
POL,2000-11,72.74384,Nov 2000
POL,2000-12,72.4022,Dec 2000
POL,2001-01,72.60877,Jan 2001
POL,2001-02,72.44987,Feb 2001
POL,2001-03,72.48165,Mar 2001
POL,2001-04,72.21152,Apr 2001
POL,2001-05,72.06057,May 2001
POL,2001-06,71.84605,Jun 2001
POL,2001-07,71.65538,Jul 2001
POL,2001-08,71.32169,Aug 2001
POL,2001-09,71.09129,Sep 2001
POL,2001-10,70.86883,Oct 2001
POL,2001-11,70.51131,Nov 2001
POL,2001-12,70.08228,Dec 2001
POL,2002-01,70.22529,Jan 2002
POL,2002-02,70.27296,Feb 2002
POL,2002-03,69.87571,Mar 2002
POL,2002-04,69.8916,Apr 2002
POL,2002-05,70.01078,May 2002
POL,2002-06,70.34447,Jun 2002
POL,2002-07,70.40008,Jul 2002
POL,2002-08,70.70993,Aug 2002
POL,2002-09,70.62254,Sep 2002
POL,2002-10,70.78143,Oct 2002
POL,2002-11,70.55103,Nov 2002
POL,2002-12,70.40802,Dec 2002
POL,2003-01,70.71787,Jan 2003
POL,2003-02,70.65432,Feb 2003
POL,2003-03,71.28197,Mar 2003
POL,2003-04,71.58388,Apr 2003
POL,2003-05,71.48853,May 2003
POL,2003-06,71.45676,Jun 2003
POL,2003-07,71.3932,Jul 2003
POL,2003-08,71.48059,Aug 2003
POL,2003-09,71.77455,Sep 2003
POL,2003-10,72.29892,Oct 2003
POL,2003-11,72.76767,Nov 2003
POL,2003-12,72.91068,Dec 2003
POL,2004-01,73.55421,Jan 2004
POL,2004-02,74.72212,Feb 2004
POL,2004-03,77.46313,Mar 2004
POL,2004-04,79.93401,Apr 2004
POL,2004-05,81.03835,May 2004
POL,2004-06,80.52987,Jun 2004
POL,2004-07,80.80795,Jul 2004
POL,2004-08,81.38792,Aug 2004
POL,2004-09,81.30053,Sep 2004
POL,2004-10,81.60244,Oct 2004
POL,2004-11,81.1893,Nov 2004
POL,2004-12,80.14057,Dec 2004
POL,2005-01,80.8,Jan 2005
POL,2005-02,79.9,Feb 2005
POL,2005-03,80,Mar 2005
POL,2005-04,80,Apr 2005
POL,2005-05,79.8,May 2005
POL,2005-06,79.2,Jun 2005
POL,2005-07,78.7,Jul 2005
POL,2005-08,78.9,Aug 2005
POL,2005-09,78.6,Sep 2005
POL,2005-10,78.8,Oct 2005
POL,2005-11,79,Nov 2005
POL,2005-12,78.9,Dec 2005
POL,2006-01,78.7,Jan 2006
POL,2006-02,79,Feb 2006
POL,2006-03,79.6,Mar 2006
POL,2006-04,81,Apr 2006
POL,2006-05,82.5,May 2006
POL,2006-06,83.7,Jun 2006
POL,2006-07,84.5,Jul 2006
POL,2006-08,85,Aug 2006
POL,2006-09,85.9,Sep 2006
POL,2006-10,86.2,Oct 2006
POL,2006-11,85.9,Nov 2006
POL,2006-12,85.8,Dec 2006
POL,2007-01,86.3,Jan 2007
POL,2007-02,86.4,Feb 2007
POL,2007-03,87.6,Mar 2007
POL,2007-04,89.2,Apr 2007
POL,2007-05,90,May 2007
POL,2007-06,90.5,Jun 2007
POL,2007-07,90.4,Jul 2007
POL,2007-08,90.8,Aug 2007
POL,2007-09,90.7,Sep 2007
POL,2007-10,90,Oct 2007
POL,2007-11,89.2,Nov 2007
POL,2007-12,88.4,Dec 2007
POL,2008-01,89.8,Jan 2008
POL,2008-02,91,Feb 2008
POL,2008-03,91.5,Mar 2008
POL,2008-04,91.9,Apr 2008
POL,2008-05,92,May 2008
POL,2008-06,92.3,Jun 2008
POL,2008-07,92.6,Jul 2008
POL,2008-08,92.7,Aug 2008
POL,2008-09,92.5,Sep 2008
POL,2008-10,92.4,Oct 2008
POL,2008-11,91.6,Nov 2008
POL,2008-12,90.6,Dec 2008
POL,2009-01,90.3,Jan 2009
POL,2009-02,90.8,Feb 2009
POL,2009-03,91.3,Mar 2009
POL,2009-04,90.8,Apr 2009
POL,2009-05,89.6,May 2009
POL,2009-06,89.3,Jun 2009
POL,2009-07,89.2,Jul 2009
POL,2009-08,88.9,Aug 2009
POL,2009-09,89,Sep 2009
POL,2009-10,89.1,Oct 2009
POL,2009-11,88.7,Nov 2009
POL,2009-12,88.6,Dec 2009
POL,2010-01,89,Jan 2010
POL,2010-02,89.2,Feb 2010
POL,2010-03,89.5,Mar 2010
POL,2010-04,90.6,Apr 2010
POL,2010-05,92,May 2010
POL,2010-06,92.4,Jun 2010
POL,2010-07,92.7,Jul 2010
POL,2010-08,93.4,Aug 2010
POL,2010-09,94.1,Sep 2010
POL,2010-10,94.5,Oct 2010
POL,2010-11,95.2,Nov 2010
POL,2010-12,95.6,Dec 2010
POL,2011-01,96.9,Jan 2011
POL,2011-02,98.6,Feb 2011
POL,2011-03,99.4,Mar 2011
POL,2011-04,100.5,Apr 2011
POL,2011-05,100.4,May 2011
POL,2011-06,100.4,Jun 2011
POL,2011-07,100.7,Jul 2011
POL,2011-08,101,Aug 2011
POL,2011-09,101.3,Sep 2011
POL,2011-10,101.1,Oct 2011
POL,2011-11,101.7,Nov 2011
POL,2011-12,101.8,Dec 2011
POL,2012-01,102.3,Jan 2012
POL,2012-02,102.1,Feb 2012
POL,2012-03,102.2,Mar 2012
POL,2012-04,103.1,Apr 2012
POL,2012-05,103.7,May 2012
POL,2012-06,103.5,Jun 2012
POL,2012-07,102.7,Jul 2012
POL,2012-08,102.3,Aug 2012
POL,2012-09,102.9,Sep 2012
POL,2012-10,102.8,Oct 2012
POL,2012-11,102.6,Nov 2012
POL,2012-12,102.2,Dec 2012
POL,2013-01,102.4,Jan 2013
POL,2013-02,102.1,Feb 2013
POL,2013-03,101.9,Mar 2013
POL,2013-04,101.2,Apr 2013
POL,2013-05,101.2,May 2013
POL,2013-06,101.3,Jun 2013
POL,2013-07,101.1,Jul 2013
POL,2013-08,101,Aug 2013
POL,2013-09,101.4,Sep 2013
POL,2013-10,101,Oct 2013
POL,2013-11,100.9,Nov 2013
POL,2013-12,100.3,Dec 2013
POL,2014-01,100.7,Jan 2014
POL,2014-02,100.4,Feb 2014
POL,2014-03,100.3,Mar 2014
POL,2014-04,100.2,Apr 2014
POL,2014-05,100.2,May 2014
POL,2014-06,100.1,Jun 2014
POL,2014-07,99.7,Jul 2014
POL,2014-08,99.8,Aug 2014
POL,2014-09,99.9,Sep 2014
POL,2014-10,100,Oct 2014
POL,2014-11,99.8,Nov 2014
POL,2014-12,99.7,Dec 2014
POL,2015-01,100,Jan 2015
POL,2015-02,99.7,Feb 2015
POL,2015-03,100,Mar 2015
POL,2015-04,100,Apr 2015
POL,2015-05,100.4,May 2015
POL,2015-06,100.4,Jun 2015
POL,2015-07,100,Jul 2015
POL,2015-08,100.1,Aug 2015
POL,2015-09,100.1,Sep 2015
POL,2015-10,100,Oct 2015
POL,2015-11,99.7,Nov 2015
POL,2015-12,99.7,Dec 2015
POL,2016-01,99.3,Jan 2016
POL,2016-02,99.2,Feb 2016
POL,2016-03,99.2,Mar 2016
POL,2016-04,99.7,Apr 2016
POL,2016-05,100.2,May 2016
POL,2016-06,100.6,Jun 2016
POL,2016-07,100.5,Jul 2016
POL,2016-08,100.4,Aug 2016
POL,2016-09,100.5,Sep 2016
POL,2016-10,100.3,Oct 2016
POL,2016-11,101.2,Nov 2016
POL,2016-12,101.7,Dec 2016
POL,2017-01,103,Jan 2017
POL,2017-02,103.5,Feb 2017
POL,2017-03,104,Mar 2017
POL,2017-04,104.1,Apr 2017
POL,2017-05,103.9,May 2017
POL,2017-06,103.5,Jun 2017
POL,2017-07,103.7,Jul 2017
POL,2017-08,104.3,Aug 2017
POL,2017-09,104.9,Sep 2017
POL,2017-10,105.5,Oct 2017
POL,2017-11,105.8,Nov 2017
POL,2017-12,105.6,Dec 2017
POL,2018-01,106.2,Jan 2018
POL,2018-02,106.7,Feb 2018
POL,2018-03,107.2,Mar 2018
POL,2018-04,107.4,Apr 2018
POL,2018-05,108,May 2018
POL,2018-06,108.1,Jun 2018
POL,2018-07,108.4,Jul 2018
POL,2018-08,108.5,Aug 2018
POL,2018-09,109,Sep 2018
POL,2018-10,109.4,Oct 2018
POL,2018-11,109.6,Nov 2018
POL,2018-12,109.5,Dec 2018
POL,2019-01,109.8,Jan 2019
POL,2019-02,110,Feb 2019
POL,2019-03,110.1,Mar 2019
POL,2019-04,110,Apr 2019
POL,2019-05,110,May 2019
POL,2019-06,109.3,Jun 2019
POL,2019-07,108.9,Jul 2019
POL,2019-08,109,Aug 2019
POL,2019-09,109.1,Sep 2019
POL,2019-10,108.3,Oct 2019
POL,2019-11,107.9,Nov 2019
POL,2019-12,107.3,Dec 2019
POL,2020-01,107.5,Jan 2020
POL,2020-02,107.3,Feb 2020
POL,2020-03,107.9,Mar 2020
POL,2020-04,108.1,Apr 2020
POL,2020-05,107.9,May 2020
POL,2020-06,107.7,Jun 2020
POL,2020-07,107.5,Jul 2020
POL,2020-08,107.3,Aug 2020
POL,2020-09,107.6,Sep 2020
POL,2020-10,108,Oct 2020
POL,2020-11,108.5,Nov 2020
POL,2020-12,109.2,Dec 2020
POL,2021-01,110.3,Jan 2021
POL,2021-02,112.2,Feb 2021
POL,2021-03,114.6,Mar 2021
POL,2021-04,116.9,Apr 2021
POL,2021-05,118.7,May 2021
POL,2021-06,120.5,Jun 2021
POL,2021-07,123.2,Jul 2021
POL,2021-08,125.3,Aug 2021
POL,2021-09,126.8,Sep 2021
POL,2021-10,128.6,Oct 2021
POL,2021-11,130.5,Nov 2021
POL,2021-12,132.1,Dec 2021
POL,2022-01,135.1,Jan 2022
POL,2022-02,136.6,Feb 2022
POL,2022-03,141.7,Mar 2022
POL,2022-04,148.6,Apr 2022
POL,2022-05,151,May 2022
POL,2022-06,151.3,Jun 2022
POL,2022-07,152.2,Jul 2022
POL,2022-08,152.2,Aug 2022
POL,2022-09,152.8,Sep 2022
POL,2022-10,153.4,Oct 2022
POL,2022-11,152.3,Nov 2022
POL,2022-12,151.4,Dec 2022
PRT,1995-01,80.92635,Jan 1995
PRT,1995-02,81.17078,Feb 1995
PRT,1995-03,81.90408,Mar 1995
PRT,1995-04,82.31473,Apr 1995
PRT,1995-05,82.40272,May 1995
PRT,1995-06,82.64715,Jun 1995
PRT,1995-07,82.40272,Jul 1995
PRT,1995-08,82.31473,Aug 1995
PRT,1995-09,82.15829,Sep 1995
PRT,1995-10,82.2365,Oct 1995
PRT,1995-11,82.2365,Nov 1995
PRT,1995-12,82.15829,Dec 1995
PRT,1996-01,82.31473,Jan 1996
PRT,1996-02,82.15829,Feb 1996
PRT,1996-03,81.90408,Mar 1996
PRT,1996-04,81.99207,Apr 1996
PRT,1996-05,82.15829,May 1996
PRT,1996-06,82.15829,Jun 1996
PRT,1996-07,82.07029,Jul 1996
PRT,1996-08,82.07029,Aug 1996
PRT,1996-09,81.99207,Sep 1996
PRT,1996-10,81.58143,Oct 1996
PRT,1996-11,81.58143,Nov 1996
PRT,1996-12,81.74764,Dec 1996
PRT,1997-01,81.74764,Jan 1997
PRT,1997-02,81.82586,Feb 1997
PRT,1997-03,82.07029,Mar 1997
PRT,1997-04,82.40272,Apr 1997
PRT,1997-05,82.56893,May 1997
PRT,1997-06,82.72537,Jun 1997
PRT,1997-07,82.81336,Jul 1997
PRT,1997-08,83.13602,Aug 1997
PRT,1997-09,83.38045,Sep 1997
PRT,1997-10,83.30223,Oct 1997
PRT,1997-11,83.38045,Nov 1997
PRT,1997-12,83.38045,Dec 1997
PRT,1998-01,83.79109,Jan 1998
PRT,1998-02,83.71288,Feb 1998
PRT,1998-03,83.63465,Mar 1998
PRT,1998-04,83.63465,Apr 1998
PRT,1998-05,83.30223,May 1998
PRT,1998-06,83.13602,Jun 1998
PRT,1998-07,83.05779,Jul 1998
PRT,1998-08,83.05779,Aug 1998
PRT,1998-09,82.64715,Sep 1998
PRT,1998-10,82.15829,Oct 1998
PRT,1998-11,81.99207,Nov 1998
PRT,1998-12,81.90408,Dec 1998
PRT,1999-01,81.82586,Jan 1999
PRT,1999-02,81.41521,Feb 1999
PRT,1999-03,81.49344,Mar 1999
PRT,1999-04,81.58143,Apr 1999
PRT,1999-05,81.99207,May 1999
PRT,1999-06,82.15829,Jun 1999
PRT,1999-07,82.31473,Jul 1999
PRT,1999-08,82.56893,Aug 1999
PRT,1999-09,82.89159,Sep 1999
PRT,1999-10,83.13602,Oct 1999
PRT,1999-11,83.46844,Nov 1999
PRT,1999-12,83.63465,Dec 1999
PRT,2000-01,83.4,Jan 2000
PRT,2000-02,83.8,Feb 2000
PRT,2000-03,84.2,Mar 2000
PRT,2000-04,84.8,Apr 2000
PRT,2000-05,85.3,May 2000
PRT,2000-06,85.6,Jun 2000
PRT,2000-07,86,Jul 2000
PRT,2000-08,86.2,Aug 2000
PRT,2000-09,86.4,Sep 2000
PRT,2000-10,86.6,Oct 2000
PRT,2000-11,87.2,Nov 2000
PRT,2000-12,87,Dec 2000
PRT,2001-01,87.4,Jan 2001
PRT,2001-02,87.4,Feb 2001
PRT,2001-03,87.2,Mar 2001
PRT,2001-04,87.2,Apr 2001
PRT,2001-05,87.1,May 2001
PRT,2001-06,87,Jun 2001
PRT,2001-07,86.8,Jul 2001
PRT,2001-08,86.7,Aug 2001
PRT,2001-09,86.5,Sep 2001
PRT,2001-10,86.3,Oct 2001
PRT,2001-11,86.1,Nov 2001
PRT,2001-12,85.8,Dec 2001
PRT,2002-01,85.6,Jan 2002
PRT,2002-02,85.6,Feb 2002
PRT,2002-03,85.7,Mar 2002
PRT,2002-04,86,Apr 2002
PRT,2002-05,86.2,May 2002
PRT,2002-06,86.4,Jun 2002
PRT,2002-07,86.4,Jul 2002
PRT,2002-08,86.4,Aug 2002
PRT,2002-09,86.5,Sep 2002
PRT,2002-10,86.4,Oct 2002
PRT,2002-11,86.2,Nov 2002
PRT,2002-12,86,Dec 2002
PRT,2003-01,86.5,Jan 2003
PRT,2003-02,86.9,Feb 2003
PRT,2003-03,87.1,Mar 2003
PRT,2003-04,87.2,Apr 2003
PRT,2003-05,86.7,May 2003
PRT,2003-06,86.3,Jun 2003
PRT,2003-07,85.8,Jul 2003
PRT,2003-08,85.7,Aug 2003
PRT,2003-09,85.9,Sep 2003
PRT,2003-10,86,Oct 2003
PRT,2003-11,86.1,Nov 2003
PRT,2003-12,86.2,Dec 2003
PRT,2004-01,86.8,Jan 2004
PRT,2004-02,87.3,Feb 2004
PRT,2004-03,87.7,Mar 2004
PRT,2004-04,89.2,Apr 2004
PRT,2004-05,89.6,May 2004
PRT,2004-06,89.6,Jun 2004
PRT,2004-07,89.5,Jul 2004
PRT,2004-08,89.6,Aug 2004
PRT,2004-09,90,Sep 2004
PRT,2004-10,90.4,Oct 2004
PRT,2004-11,90.4,Nov 2004
PRT,2004-12,90,Dec 2004
PRT,2005-01,92.7,Jan 2005
PRT,2005-02,92.8,Feb 2005
PRT,2005-03,93.1,Mar 2005
PRT,2005-04,93.1,Apr 2005
PRT,2005-05,93.1,May 2005
PRT,2005-06,92.9,Jun 2005
PRT,2005-07,92.6,Jul 2005
PRT,2005-08,93,Aug 2005
PRT,2005-09,93.2,Sep 2005
PRT,2005-10,93.9,Oct 2005
PRT,2005-11,94.2,Nov 2005
PRT,2005-12,93.9,Dec 2005
PRT,2006-01,93.3,Jan 2006
PRT,2006-02,93.4,Feb 2006
PRT,2006-03,94.3,Mar 2006
PRT,2006-04,94.3,Apr 2006
PRT,2006-05,95,May 2006
PRT,2006-06,95.6,Jun 2006
PRT,2006-07,95.9,Jul 2006
PRT,2006-08,96.1,Aug 2006
PRT,2006-09,96.4,Sep 2006
PRT,2006-10,96.6,Oct 2006
PRT,2006-11,96.7,Nov 2006
PRT,2006-12,96.4,Dec 2006
PRT,2007-01,96.1,Jan 2007
PRT,2007-02,96.4,Feb 2007
PRT,2007-03,97,Mar 2007
PRT,2007-04,97.5,Apr 2007
PRT,2007-05,97.8,May 2007
PRT,2007-06,97.9,Jun 2007
PRT,2007-07,98,Jul 2007
PRT,2007-08,97.9,Aug 2007
PRT,2007-09,98.1,Sep 2007
PRT,2007-10,98.7,Oct 2007
PRT,2007-11,98.9,Nov 2007
PRT,2007-12,98.7,Dec 2007
PRT,2008-01,99.1,Jan 2008
PRT,2008-02,99.8,Feb 2008
PRT,2008-03,100.5,Mar 2008
PRT,2008-04,100.9,Apr 2008
PRT,2008-05,101.3,May 2008
PRT,2008-06,102.3,Jun 2008
PRT,2008-07,103,Jul 2008
PRT,2008-08,103.3,Aug 2008
PRT,2008-09,103,Sep 2008
PRT,2008-10,102.5,Oct 2008
PRT,2008-11,100.9,Nov 2008
PRT,2008-12,99.6,Dec 2008
PRT,2009-01,98.7,Jan 2009
PRT,2009-02,97.8,Feb 2009
PRT,2009-03,97.6,Mar 2009
PRT,2009-04,96.5,Apr 2009
PRT,2009-05,96.4,May 2009
PRT,2009-06,96.2,Jun 2009
PRT,2009-07,96.1,Jul 2009
PRT,2009-08,96.1,Aug 2009
PRT,2009-09,96.3,Sep 2009
PRT,2009-10,96.9,Oct 2009
PRT,2009-11,97,Nov 2009
PRT,2009-12,96.9,Dec 2009
PRT,2010-01,96.7,Jan 2010
PRT,2010-02,96.9,Feb 2010
PRT,2010-03,97.3,Mar 2010
PRT,2010-04,97.9,Apr 2010
PRT,2010-05,98.5,May 2010
PRT,2010-06,98.8,Jun 2010
PRT,2010-07,99,Jul 2010
PRT,2010-08,99,Aug 2010
PRT,2010-09,99.3,Sep 2010
PRT,2010-10,99.8,Oct 2010
PRT,2010-11,100.2,Nov 2010
PRT,2010-12,100.5,Dec 2010
PRT,2011-01,101.3,Jan 2011
PRT,2011-02,102,Feb 2011
PRT,2011-03,102.1,Mar 2011
PRT,2011-04,102.3,Apr 2011
PRT,2011-05,102.4,May 2011
PRT,2011-06,102.4,Jun 2011
PRT,2011-07,102.4,Jul 2011
PRT,2011-08,102,Aug 2011
PRT,2011-09,101.9,Sep 2011
PRT,2011-10,101.8,Oct 2011
PRT,2011-11,101.4,Nov 2011
PRT,2011-12,101.6,Dec 2011
