location,time,cpi_goods,date
KOR,2001-03,3.303351,Mar 2001
KOR,2001-04,5.169202,Apr 2001
KOR,2001-05,5.300215,May 2001
KOR,2001-06,4.748139,Jun 2001
KOR,2001-07,4.729045,Jul 2001
KOR,2001-08,4.691315,Aug 2001
KOR,2001-09,2.052108,Sep 2001
KOR,2001-10,2.356744,Oct 2001
KOR,2001-11,2.59618,Nov 2001
KOR,2001-12,2.186904,Dec 2001
KOR,2002-01,1.766596,Jan 2002
KOR,2002-02,2.8296,Feb 2002
KOR,2002-03,1.840548,Mar 2002
KOR,2002-04,2.119467,Apr 2002
KOR,2002-05,3.292162,May 2002
KOR,2002-06,2.602569,Jun 2002
KOR,2002-07,1.537422,Jul 2002
KOR,2002-08,1.908275,Aug 2002
KOR,2002-09,3.640346,Sep 2002
KOR,2002-10,2.782291,Oct 2002
KOR,2002-11,4.18222,Nov 2002
KOR,2002-12,4.861889,Dec 2002
KOR,2003-01,4.815009,Jan 2003
KOR,2003-02,4.270198,Feb 2003
KOR,2003-03,5.517693,Mar 2003
KOR,2003-04,3.583818,Apr 2003
KOR,2003-05,2.343598,May 2003
KOR,2003-06,1.785204,Jun 2003
KOR,2003-07,2.17365,Jul 2003
KOR,2003-08,1.96228,Aug 2003
KOR,2003-09,2.494348,Sep 2003
KOR,2003-10,3.727125,Oct 2003
KOR,2003-11,3.175338,Nov 2003
KOR,2003-12,3.248198,Dec 2003
KOR,2004-01,3.216847,Jan 2004
KOR,2004-02,2.911096,Feb 2004
KOR,2004-03,2.977177,Mar 2004
KOR,2004-04,3.82532,Apr 2004
KOR,2004-05,4.120119,May 2004
KOR,2004-06,4.895549,Jun 2004
KOR,2004-07,5.834456,Jul 2004
KOR,2004-08,6.881023,Aug 2004
KOR,2004-09,5.050388,Sep 2004
KOR,2004-10,4.588198,Oct 2004
KOR,2004-11,3.708473,Nov 2004
KOR,2004-12,2.875941,Dec 2004
KOR,2005-01,3.728804,Jan 2005
KOR,2005-02,3.934236,Feb 2005
KOR,2005-03,3.347521,Mar 2005
KOR,2005-04,3.943844,Apr 2005
KOR,2005-05,3.698339,May 2005
KOR,2005-06,2.957031,Jun 2005
KOR,2005-07,3.154376,Jul 2005
KOR,2005-08,1.714152,Aug 2005
KOR,2005-09,2.930116,Sep 2005
KOR,2005-10,2.701439,Oct 2005
KOR,2005-11,2.783397,Nov 2005
KOR,2005-12,3.592873,Dec 2005
KOR,2006-01,2.53651,Jan 2006
KOR,2006-02,1.609064,Feb 2006
KOR,2006-03,1.20162,Mar 2006
KOR,2006-04,0.9957767,Apr 2006
KOR,2006-05,1.803561,May 2006
KOR,2006-06,2.019083,Jun 2006
KOR,2006-07,1.703212,Jul 2006
KOR,2006-08,2.690486,Aug 2006
KOR,2006-09,1.576021,Sep 2006
KOR,2006-10,0.6920647,Oct 2006
KOR,2006-11,1.001765,Nov 2006
KOR,2006-12,0.7966355,Dec 2006
KOR,2007-01,0.2971728,Jan 2007
KOR,2007-02,1.186014,Feb 2007
KOR,2007-03,1.186014,Mar 2007
KOR,2007-04,1.48161,Apr 2007
KOR,2007-05,1.181517,May 2007
KOR,2007-06,1.685672,Jun 2007
KOR,2007-07,1.77469,Jul 2007
KOR,2007-08,0.4861577,Aug 2007
KOR,2007-09,1.552881,Sep 2007
KOR,2007-10,3.241116,Oct 2007
KOR,2007-11,4.171595,Nov 2007
KOR,2007-12,4.347535,Dec 2007
KOR,2008-01,4.831434,Jan 2008
KOR,2008-02,4.20426,Feb 2008
KOR,2008-03,4.6937430000000004,Mar 2008
KOR,2008-04,5.252765,Apr 2008
KOR,2008-05,7.003686,May 2008
KOR,2008-06,8.566685,Jun 2008
KOR,2008-07,9.292545,Jul 2008
KOR,2008-08,8.406449,Aug 2008
KOR,2008-09,7.066594,Sep 2008
KOR,2008-10,6.281307,Oct 2008
KOR,2008-11,5.14759,Nov 2008
KOR,2008-12,4.356073,Dec 2008
KOR,2009-01,3.857612,Jan 2009
KOR,2009-02,5.158186,Feb 2009
KOR,2009-03,5.787359,Mar 2009
KOR,2009-04,5.175735,Apr 2009
KOR,2009-05,3.272638,May 2009
KOR,2009-06,1.614313,Jun 2009
KOR,2009-07,0.8858469,Jul 2009
KOR,2009-08,2.049309,Aug 2009
KOR,2009-09,2.231049,Sep 2009
KOR,2009-10,1.968814,Oct 2009
KOR,2009-11,3.536109,Nov 2009
KOR,2009-12,4.354767,Dec 2009
KOR,2010-01,5.800726,Jan 2010
KOR,2010-02,4.516425,Feb 2010
KOR,2010-03,3.723214,Mar 2010
KOR,2010-04,3.998192,Apr 2010
KOR,2010-05,4.076722,May 2010
KOR,2010-06,4.037364,Jun 2010
KOR,2010-07,3.802191,Jul 2010
KOR,2010-08,4.088411,Aug 2010
KOR,2010-09,5.760578,Sep 2010
KOR,2010-10,6.410256,Oct 2010
KOR,2010-11,4.881257,Nov 2010
KOR,2010-12,4.876786,Dec 2010
KOR,2011-01,5.188395,Jan 2011
KOR,2011-02,5.881809,Feb 2011
KOR,2011-03,6.066678,Mar 2011
KOR,2011-04,5.020011,Apr 2011
KOR,2011-05,5.226529,May 2011
KOR,2011-06,5.847436,Jun 2011
KOR,2011-07,6.431858,Jul 2011
KOR,2011-08,6.780296,Aug 2011
KOR,2011-09,5.000167,Sep 2011
KOR,2011-10,4.50886,Oct 2011
KOR,2011-11,5.953471,Nov 2011
KOR,2011-12,5.714895,Dec 2011
KOR,2012-01,4.517216,Jan 2012
KOR,2012-02,4.003753,Feb 2012
KOR,2012-03,4.070443,Mar 2012
KOR,2012-04,4.120209,Apr 2012
KOR,2012-05,4.240275,May 2012
KOR,2012-06,3.476478,Jun 2012
KOR,2012-07,1.803594,Jul 2012
KOR,2012-08,1.447333,Aug 2012
KOR,2012-09,3.156272,Sep 2012
KOR,2012-10,2.99375,Oct 2012
KOR,2012-11,2.003796,Nov 2012
KOR,2012-12,1.696193,Dec 2012
KOR,2013-01,1.729426,Jan 2013
KOR,2013-02,1.639499,Feb 2013
KOR,2013-03,1.126737,Mar 2013
KOR,2013-04,0.8732117,Apr 2013
KOR,2013-05,0.439338,May 2013
KOR,2013-06,0.6530672,Jun 2013
KOR,2013-07,1.707199,Jul 2013
KOR,2013-08,1.500063,Aug 2013
KOR,2013-09,0.3968949,Sep 2013
KOR,2013-10,0.2551947,Oct 2013
KOR,2013-11,1.037104,Nov 2013
KOR,2013-12,0.9425002,Dec 2013
KOR,2014-01,0.9106166,Jan 2014
KOR,2014-02,0.9236612,Feb 2014
KOR,2014-03,1.060537,Mar 2014
KOR,2014-04,1.328025,Apr 2014
KOR,2014-05,1.715378,May 2014
KOR,2014-06,1.709037,Jun 2014
KOR,2014-07,1.431331,Jul 2014
KOR,2014-08,1.043097,Aug 2014
KOR,2014-09,0.4784984,Sep 2014
KOR,2014-10,0.4718397,Oct 2014
KOR,2014-11,0.1541757,Nov 2014
KOR,2014-12,-0.04446191,Dec 2014
KOR,2015-01,0.05954397,Jan 2015
KOR,2015-02,-0.5818472,Feb 2015
KOR,2015-03,-1.009596,Mar 2015
KOR,2015-04,-1.064047,Apr 2015
KOR,2015-05,-0.7691679,May 2015
KOR,2015-06,-0.4280156,Jun 2015
KOR,2015-07,-0.826404,Jul 2015
KOR,2015-08,-0.8749246,Aug 2015
KOR,2015-09,-1.259019,Sep 2015
KOR,2015-10,-0.6910473,Oct 2015
KOR,2015-11,-0.6860071,Nov 2015
KOR,2015-12,-0.158272,Dec 2015
KOR,2016-01,-1.411789,Jan 2016
KOR,2016-02,-0.5183958,Feb 2016
KOR,2016-03,-1.029174,Mar 2016
KOR,2016-04,-0.540848,Apr 2016
KOR,2016-05,-1.206444,May 2016
KOR,2016-06,-1.324531,Jun 2016
KOR,2016-07,-1.810109,Jul 2016
KOR,2016-08,-1.628154,Aug 2016
KOR,2016-09,0.2711598,Sep 2016
KOR,2016-10,0.7539304,Oct 2016
KOR,2016-11,0.825982,Nov 2016
KOR,2016-12,0.4413776,Dec 2016
KOR,2017-01,2.208369,Jan 2017
KOR,2017-02,1.972725,Feb 2017
KOR,2017-03,2.502787,Mar 2017
KOR,2017-04,1.62097,Apr 2017
KOR,2017-05,2.058913,May 2017
KOR,2017-06,1.846718,Jun 2017
KOR,2017-07,2.474446,Jul 2017
KOR,2017-08,3.24836,Aug 2017
KOR,2017-09,2.189216,Sep 2017
KOR,2017-10,1.425557,Oct 2017
KOR,2017-11,0.4797672,Nov 2017
KOR,2017-12,1.02845,Dec 2017
KOR,2018-01,0.09774873,Jan 2018
KOR,2018-02,0.8151926,Feb 2018
KOR,2018-03,0.5814486,Mar 2018
KOR,2018-04,1.357739,Apr 2018
KOR,2018-05,1.088321,May 2018
KOR,2018-06,1.080572,Jun 2018
KOR,2018-07,0.7060393,Jul 2018
KOR,2018-08,1.317753,Aug 2018
KOR,2018-09,2.660472,Sep 2018
KOR,2018-10,2.614167,Oct 2018
KOR,2018-11,2.446939,Nov 2018
KOR,2018-12,1.107832,Dec 2018
KOR,2019-01,0.06917106,Jan 2019
KOR,2019-02,-0.7009887,Feb 2019
KOR,2019-03,-0.4699486,Mar 2019
KOR,2019-04,0.1170972,Apr 2019
KOR,2019-05,0.5080038,May 2019
KOR,2019-06,0.4018951,Jun 2019
KOR,2019-07,0.0886552,Jul 2019
KOR,2019-08,-1.339693,Aug 2019
KOR,2019-09,-1.600763,Sep 2019
KOR,2019-10,-0.8139167,Oct 2019
KOR,2019-11,-0.476095,Nov 2019
KOR,2019-12,0.7927371,Dec 2019
KOR,2020-01,2.048285,Jan 2020
KOR,2020-02,1.636721,Feb 2020
KOR,2020-03,1.622632,Mar 2020
KOR,2020-04,-0.1401506,Apr 2020
KOR,2020-05,-0.6310416,May 2020
KOR,2020-06,0.2329122,Jun 2020
KOR,2020-07,0.8348605,Jul 2020
KOR,2020-08,1.470618,Aug 2020
KOR,2020-09,1.327841,Sep 2020
KOR,2020-10,1.03397,Oct 2020
KOR,2020-11,0.6797925,Nov 2020
KOR,2020-12,0.4418439,Dec 2020
KOR,2021-01,0.8168144,Jan 2021
KOR,2021-02,1.714001,Feb 2021
KOR,2021-03,2.318146,Mar 2021
KOR,2021-04,3.422859,Apr 2021
KOR,2021-05,3.539286,May 2021
KOR,2021-06,2.93733,Jun 2021
KOR,2021-07,3.372375,Jul 2021
KOR,2021-08,3.182865,Aug 2021
KOR,2021-09,2.832051,Sep 2021
KOR,2021-10,3.009967,Oct 2021
KOR,2021-11,5.361609,Nov 2021
KOR,2021-12,5.007481,Dec 2021
KOR,2022-01,4.693212,Jan 2022
KOR,2022-02,4.536103,Feb 2022
KOR,2022-03,5.507813,Mar 2022
KOR,2022-04,6.628917,Apr 2022
KOR,2022-05,7.520266,May 2022
KOR,2022-06,8.492133,Jun 2022
KOR,2022-07,8.898222,Jul 2022
KOR,2022-08,7.440101,Aug 2022
KOR,2022-09,6.966702,Sep 2022
KOR,2022-10,7.233186,Oct 2022
KOR,2022-11,6.104624,Nov 2022
KOR,2022-12,6.203097,Dec 2022
KOR,2023-01,6.398641,Jan 2023
KOR,2023-02,5.754452,Feb 2023
KOR,2023-03,4.572381,Mar 2023
KOR,2023-04,3.415125,Apr 2023
KOR,2023-05,3.106549,May 2023
KOR,2023-06,2.20681,Jun 2023
KOR,2023-07,1.623464,Jul 2023
KOR,2023-08,4.026724,Aug 2023
KOR,2023-09,4.727729,Sep 2023
KOR,2023-10,4.81551,Oct 2023
KOR,2023-11,3.84753,Nov 2023
KOR,2023-12,3.649374,Dec 2023
CZE,1996-01,5.601907,Jan 1996
CZE,1996-02,5.2071,Feb 1996
CZE,1996-03,5.424528,Mar 1996
CZE,1996-04,5.392732,Apr 1996
CZE,1996-05,5.730994,May 1996
CZE,1996-06,5.697674,Jun 1996
CZE,1996-07,6.447831,Jul 1996
CZE,1996-08,6.096131,Aug 1996
CZE,1996-09,5.342625,Sep 1996
CZE,1996-10,5.427252,Oct 1996
CZE,1996-11,5.281286,Nov 1996
CZE,1996-12,5.136986,Dec 1996
CZE,1997-01,4.401806,Jan 1997
CZE,1997-02,4.274466,Feb 1997
CZE,1997-03,3.803132,Mar 1997
CZE,1997-04,3.55951,Apr 1997
CZE,1997-05,3.097345,May 1997
CZE,1997-06,4.070407,Jun 1997
CZE,1997-07,4.735683,Jul 1997
CZE,1997-08,5.745856,Aug 1997
CZE,1997-09,6.174201,Sep 1997
CZE,1997-10,6.024096,Oct 1997
CZE,1997-11,5.997819,Nov 1997
CZE,1997-12,6.080348,Dec 1997
CZE,1998-01,7.351351,Jan 1998
CZE,1998-02,7.335491,Feb 1998
CZE,1998-03,7.219828,Mar 1998
CZE,1998-04,7.089151,Apr 1998
CZE,1998-05,6.974249,May 1998
CZE,1998-06,5.39112,Jun 1998
CZE,1998-07,4.626709,Jul 1998
CZE,1998-08,3.552769,Aug 1998
CZE,1998-09,2.90758,Sep 1998
CZE,1998-10,2.066116,Oct 1998
CZE,1998-11,1.234568,Nov 1998
CZE,1998-12,0.3070624,Dec 1998
CZE,1999-01,-1.007049,Jan 1999
CZE,1999-02,-1.60804,Feb 1999
CZE,1999-03,-1.909548,Mar 1999
CZE,1999-04,-1.805416,Apr 1999
CZE,1999-05,-2.006018,May 1999
CZE,1999-06,-2.106319,Jun 1999
CZE,1999-07,-2.01005,Jul 1999
CZE,1999-08,-1.715439,Aug 1999
CZE,1999-09,-1.614531,Sep 1999
CZE,1999-10,-1.214575,Oct 1999
CZE,1999-11,-0.8130081,Nov 1999
CZE,1999-12,0.1020408,Dec 1999
CZE,2000-01,0.3051882,Jan 2000
CZE,2000-02,0.5107252,Feb 2000
CZE,2000-03,0.7172131,Mar 2000
CZE,2000-04,0.2042901,Apr 2000
CZE,2000-05,0.6141249,May 2000
CZE,2000-06,1.02459,Jun 2000
CZE,2000-07,1.025641,Jul 2000
CZE,2000-08,1.129363,Aug 2000
CZE,2000-09,1.128205,Sep 2000
CZE,2000-10,1.434426,Oct 2000
CZE,2000-11,1.536885,Nov 2000
CZE,2000-12,1.019368,Dec 2000
CZE,2001-01,4.259635,Jan 2001
CZE,2001-02,4.166667,Feb 2001
CZE,2001-03,4.170906,Mar 2001
CZE,2001-04,4.485219,Apr 2001
CZE,2001-05,4.476094,May 2001
CZE,2001-06,4.766734,Jun 2001
CZE,2001-07,4.568528,Jul 2001
CZE,2001-08,3.959391,Aug 2001
CZE,2001-09,3.549696,Sep 2001
CZE,2001-10,2.929293,Oct 2001
CZE,2001-11,2.421796,Nov 2001
CZE,2001-12,2.320888,Dec 2001
CZE,2002-01,-0.7782101,Jan 2002
CZE,2002-02,-0.9756098,Feb 2002
CZE,2002-03,-1.171875,Mar 2002
CZE,2002-04,-1.365854,Apr 2002
CZE,2002-05,-1.850049,May 2002
CZE,2002-06,-3.000968,Jun 2002
CZE,2002-07,-3.68932,Jul 2002
CZE,2002-08,-3.90625,Aug 2002
CZE,2002-09,-3.721841,Sep 2002
CZE,2002-10,-3.925417,Oct 2002
CZE,2002-11,-3.940887,Nov 2002
CZE,2002-12,-3.944773,Dec 2002
CZE,2003-01,-4.509804,Jan 2003
CZE,2003-02,-4.334975,Feb 2003
CZE,2003-03,-4.249012,Mar 2003
CZE,2003-04,-4.253215,Apr 2003
CZE,2003-05,-4.166667,May 2003
CZE,2003-06,-3.792415,Jun 2003
CZE,2003-07,-3.729839,Jul 2003
CZE,2003-08,-3.455285,Aug 2003
CZE,2003-09,-3.255341,Sep 2003
CZE,2003-10,-2.757916,Oct 2003
CZE,2003-11,-2.051282,Nov 2003
CZE,2003-12,-1.848049,Dec 2003
CZE,2004-01,-1.232033,Jan 2004
CZE,2004-02,-1.235839,Feb 2004
CZE,2004-03,-1.031992,Mar 2004
CZE,2004-04,-1.136364,Apr 2004
CZE,2004-05,-1.242236,May 2004
CZE,2004-06,-1.244813,Jun 2004
CZE,2004-07,-0.9424084,Jul 2004
CZE,2004-08,-0.9473684,Aug 2004
CZE,2004-09,-1.577287,Sep 2004
CZE,2004-10,-1.365546,Oct 2004
CZE,2004-11,-1.884817,Nov 2004
CZE,2004-12,-2.09205,Dec 2004
CZE,2005-01,-2.910603,Jan 2005
CZE,2005-02,-2.919708,Feb 2005
CZE,2005-03,-3.232534,Mar 2005
CZE,2005-04,-3.030303,Apr 2005
CZE,2005-05,-2.725367,May 2005
CZE,2005-06,-2.62605,Jun 2005
CZE,2005-07,-2.43129,Jul 2005
CZE,2005-08,-2.444208,Aug 2005
CZE,2005-09,-1.602564,Sep 2005
CZE,2005-10,-1.384452,Oct 2005
CZE,2005-11,-1.49413,Nov 2005
CZE,2005-12,-1.709402,Dec 2005
CZE,2006-01,-1.070664,Jan 2006
CZE,2006-02,-1.074114,Feb 2006
CZE,2006-03,-0.862069,Mar 2006
CZE,2006-04,-0.7543104,Apr 2006
CZE,2006-05,-0.5387931,May 2006
CZE,2006-06,-0.2157497,Jun 2006
CZE,2006-07,-0.2166847,Jul 2006
CZE,2006-08,0.1089325,Aug 2006
CZE,2006-09,-0.5428882,Sep 2006
CZE,2006-10,-1.61987,Oct 2006
CZE,2006-11,-1.408451,Nov 2006
CZE,2006-12,-0.9782609,Dec 2006
CZE,2007-01,0.8658009,Jan 2007
CZE,2007-02,1.194354,Feb 2007
CZE,2007-03,1.630435,Mar 2007
CZE,2007-04,2.28013,Apr 2007
CZE,2007-05,2.27519,May 2007
CZE,2007-06,2.162162,Jun 2007
CZE,2007-07,2.388708,Jul 2007
CZE,2007-08,2.611534,Aug 2007
CZE,2007-09,2.838428,Sep 2007
CZE,2007-10,4.17124,Oct 2007
CZE,2007-11,5.384615,Nov 2007
CZE,2007-12,5.708013,Dec 2007
CZE,2008-01,4.935622,Jan 2008
CZE,2008-02,4.613734,Feb 2008
CZE,2008-03,4.064171,Mar 2008
CZE,2008-04,3.503185,Apr 2008
CZE,2008-05,3.601695,May 2008
CZE,2008-06,3.386243,Jun 2008
CZE,2008-07,3.605514,Jul 2008
CZE,2008-08,2.969247,Aug 2008
CZE,2008-09,2.972399,Sep 2008
CZE,2008-10,1.896733,Oct 2008
CZE,2008-11,-0.1042753,Nov 2008
CZE,2008-12,-1.142264,Dec 2008
CZE,2009-01,-2.04499,Jan 2009
CZE,2009-02,-1.74359,Feb 2009
CZE,2009-03,-1.336074,Mar 2009
CZE,2009-04,-1.641026,Apr 2009
CZE,2009-05,-2.04499,May 2009
CZE,2009-06,-1.944729,Jun 2009
CZE,2009-07,-3.070624,Jul 2009
CZE,2009-08,-2.883625,Aug 2009
CZE,2009-09,-2.989691,Sep 2009
CZE,2009-10,-2.895553,Oct 2009
CZE,2009-11,-1.670146,Nov 2009
CZE,2009-12,-0.9453781,Dec 2009
CZE,2010-01,-1.983299,Jan 2010
CZE,2010-02,-2.192067,Feb 2010
CZE,2010-03,-2.083333,Mar 2010
CZE,2010-04,-1.459854,Apr 2010
CZE,2010-05,-1.25261,May 2010
CZE,2010-06,-1.461378,Jun 2010
CZE,2010-07,-0.3167899,Jul 2010
CZE,2010-08,-0.3181336,Aug 2010
CZE,2010-09,-0.1062699,Sep 2010
CZE,2010-10,-0.1064963,Oct 2010
CZE,2010-11,-0.1061571,Nov 2010
CZE,2010-12,0.5302227,Dec 2010
CZE,2011-01,1.384452,Jan 2011
CZE,2011-02,1.600854,Feb 2011
CZE,2011-03,1.489362,Mar 2011
CZE,2011-04,1.269841,Apr 2011
CZE,2011-05,1.79704,May 2011
CZE,2011-06,1.694915,Jun 2011
CZE,2011-07,1.483051,Jul 2011
CZE,2011-08,1.489362,Aug 2011
CZE,2011-09,1.595745,Sep 2011
CZE,2011-10,2.238806,Oct 2011
CZE,2011-11,2.656748,Nov 2011
CZE,2011-12,2.21519,Dec 2011
CZE,2012-01,3.466387,Jan 2012
CZE,2012-02,3.571429,Feb 2012
CZE,2012-03,3.773585,Mar 2012
CZE,2012-04,3.343783,Apr 2012
CZE,2012-05,2.90758,May 2012
CZE,2012-06,3.229167,Jun 2012
CZE,2012-07,2.818372,Jul 2012
CZE,2012-08,3.039832,Aug 2012
CZE,2012-09,3.246073,Sep 2012
CZE,2012-10,3.336809,Oct 2012
CZE,2012-11,2.484472,Nov 2012
CZE,2012-12,2.063983,Dec 2012
CZE,2013-01,1.624365,Jan 2013
CZE,2013-02,1.521298,Feb 2013
CZE,2013-03,1.414141,Mar 2013
CZE,2013-04,1.718908,Apr 2013
CZE,2013-05,1.10999,May 2013
CZE,2013-06,1.816347,Jun 2013
CZE,2013-07,1.624365,Jul 2013
CZE,2013-08,1.525941,Aug 2013
CZE,2013-09,1.115619,Sep 2013
CZE,2013-10,0.8072654,Oct 2013
CZE,2013-11,0.9090909,Nov 2013
CZE,2013-12,1.516683,Dec 2013
CZE,2014-01,0.3996004,Jan 2014
CZE,2014-02,0.3996004,Feb 2014
CZE,2014-03,0.1992032,Mar 2014
CZE,2014-04,-0.1988072,Apr 2014
CZE,2014-05,0.2994012,May 2014
CZE,2014-06,-0.4955401,Jun 2014
CZE,2014-07,0.1998002,Jul 2014
CZE,2014-08,0.2004008,Aug 2014
CZE,2014-09,0.4012036,Sep 2014
CZE,2014-10,0.4004004,Oct 2014
CZE,2014-11,0.1001001,Nov 2014
CZE,2014-12,-0.5976096,Dec 2014
CZE,2015-01,-0.7960199,Jan 2015
CZE,2015-02,-0.7960199,Feb 2015
CZE,2015-03,-0.5964215,Mar 2015
CZE,2015-04,0.0996016,Apr 2015
CZE,2015-05,0.39801,May 2015
CZE,2015-06,0.498008,Jun 2015
CZE,2015-07,-0.0997009,Jul 2015
CZE,2015-08,-0.3,Aug 2015
CZE,2015-09,-0.1998002,Sep 2015
CZE,2015-10,-0.3988036,Oct 2015
CZE,2015-11,-0.6,Nov 2015
CZE,2015-12,-0.7014028,Dec 2015
CZE,2016-01,-0.1003009,Jan 2016
CZE,2016-02,-0.2006018,Feb 2016
CZE,2016-03,-0.4,Mar 2016
CZE,2016-04,0,Apr 2016
CZE,2016-05,-0.7928642,May 2016
CZE,2016-06,-0.7928642,Jun 2016
CZE,2016-07,0,Jul 2016
CZE,2016-08,0.1003009,Aug 2016
CZE,2016-09,0,Sep 2016
CZE,2016-10,0.3003003,Oct 2016
CZE,2016-11,1.509054,Nov 2016
CZE,2016-12,1.917255,Dec 2016
CZE,2017-01,2.208835,Jan 2017
CZE,2017-02,2.512563,Feb 2017
CZE,2017-03,2.51004,Mar 2017
CZE,2017-04,1.59204,Apr 2017
CZE,2017-05,2.197802,May 2017
CZE,2017-06,1.998002,Jun 2017
CZE,2017-07,1.996008,Jul 2017
CZE,2017-08,2.104208,Aug 2017
CZE,2017-09,2.202202,Sep 2017
CZE,2017-10,2.694611,Oct 2017
CZE,2017-11,2.180377,Nov 2017
CZE,2017-12,2.079208,Dec 2017
CZE,2018-01,2.062868,Jan 2018
CZE,2018-02,1.470588,Feb 2018
CZE,2018-03,1.371205,Mar 2018
CZE,2018-04,1.665034,Apr 2018
CZE,2018-05,1.955034,May 2018
CZE,2018-06,2.546523,Jun 2018
CZE,2018-07,1.761252,Jul 2018
CZE,2018-08,1.864573,Aug 2018
CZE,2018-09,2.15475,Sep 2018
CZE,2018-10,1.846453,Oct 2018
CZE,2018-11,1.357905,Nov 2018
CZE,2018-12,1.357905,Dec 2018
CZE,2019-01,1.539942,Jan 2019
CZE,2019-02,2.028986,Feb 2019
CZE,2019-03,2.512077,Mar 2019
CZE,2019-04,2.2158,Apr 2019
CZE,2019-05,2.588686,May 2019
CZE,2019-06,2.196753,Jun 2019
CZE,2019-07,2.403846,Jul 2019
CZE,2019-08,2.504817,Aug 2019
CZE,2019-09,2.013423,Sep 2019
CZE,2019-10,2.099237,Oct 2019
