location,time,cpi_services,date
MEX,1982-01,31.5789,Jan 1982
MEX,1982-02,34.25248,Feb 1982
MEX,1982-03,34.69881,Mar 1982
MEX,1982-04,39.26722,Apr 1982
MEX,1982-05,46.56267,May 1982
MEX,1982-06,56.54219,Jun 1982
MEX,1982-07,60.06334,Jul 1982
MEX,1982-08,74.99416,Aug 1982
MEX,1982-09,79.78194,Sep 1982
MEX,1982-10,80.68817,Oct 1982
MEX,1982-11,83.8101,Nov 1982
MEX,1982-12,97.86798,Dec 1982
MEX,1983-01,122.6249,Jan 1983
MEX,1983-02,119.0903,Feb 1983
MEX,1983-03,118.4999,Mar 1983
MEX,1983-04,117.9934,Apr 1983
MEX,1983-05,112.91,May 1983
MEX,1983-06,106.2231,Jun 1983
MEX,1983-07,109.3482,Jul 1983
MEX,1983-08,97.77941,Aug 1983
MEX,1983-09,96.66576,Sep 1983
MEX,1983-10,96.13612,Oct 1983
MEX,1983-11,97.34484,Nov 1983
MEX,1983-12,87.55239,Dec 1983
MEX,1984-01,71.21871,Jan 1984
MEX,1984-02,74.89448,Feb 1984
MEX,1984-03,77.15076,Mar 1984
MEX,1984-04,72.73217,Apr 1984
MEX,1984-05,71.83632,May 1984
MEX,1984-06,71.00022,Jun 1984
MEX,1984-07,68.02869,Jul 1984
MEX,1984-08,64.78271,Aug 1984
MEX,1984-09,65.62623,Sep 1984
MEX,1984-10,65.30997,Oct 1984
MEX,1984-11,61.34658,Nov 1984
MEX,1984-12,58.10048,Dec 1984
MEX,1985-01,59.59028,Jan 1985
MEX,1985-02,57.51089,Feb 1985
MEX,1985-03,55.78011,Mar 1985
MEX,1985-04,56.77254,Apr 1985
MEX,1985-05,57.37069,May 1985
MEX,1985-06,56.57796,Jun 1985
MEX,1985-07,57.88357,Jul 1985
MEX,1985-08,60.76402,Aug 1985
MEX,1985-09,64.40552,Sep 1985
MEX,1985-10,65.26696,Oct 1985
MEX,1985-11,67.21049,Nov 1985
MEX,1985-12,70.92988,Dec 1985
MEX,1986-01,78.37221,Jan 1986
MEX,1986-02,77.45594,Feb 1986
MEX,1986-03,78.32411,Mar 1986
MEX,1986-04,79.77589,Apr 1986
MEX,1986-05,81.17889,May 1986
MEX,1986-06,87.31034,Jun 1986
MEX,1986-07,91.69101,Jul 1986
MEX,1986-08,104.4722,Aug 1986
MEX,1986-09,102.3764,Sep 1986
MEX,1986-10,104.3838,Oct 1986
MEX,1986-11,109.6285,Nov 1986
MEX,1986-12,112.4276,Dec 1986
MEX,1987-01,110.6606,Jan 1987
MEX,1987-02,113.5105,Feb 1987
MEX,1987-03,115.1526,Mar 1987
MEX,1987-04,122.9283,Apr 1987
MEX,1987-05,133.6919,May 1987
MEX,1987-06,136.055,Jun 1987
MEX,1987-07,142.5396,Jul 1987
MEX,1987-08,133.8814,Aug 1987
MEX,1987-09,135.02,Sep 1987
MEX,1987-10,146.4982,Oct 1987
MEX,1987-11,150.3989,Nov 1987
MEX,1987-12,180.711,Dec 1987
MEX,1988-01,196.1433,Jan 1988
MEX,1988-02,195.1608,Feb 1988
MEX,1988-03,193.2904,Mar 1988
MEX,1988-04,178.0164,Apr 1988
MEX,1988-05,159.5109,May 1988
MEX,1988-06,144.026,Jun 1988
MEX,1988-07,124.2855,Jul 1988
MEX,1988-08,109.2754,Aug 1988
MEX,1988-09,101.1866,Sep 1988
MEX,1988-10,85.36613,Oct 1988
MEX,1988-11,73.48701,Nov 1988
MEX,1988-12,46.52635,Dec 1988
MEX,1989-01,28.24415,Jan 1989
MEX,1989-02,24.69547,Feb 1989
MEX,1989-03,22.14002,Mar 1989
MEX,1989-04,20.52488,Apr 1989
MEX,1989-05,19.76495,May 1989
MEX,1989-06,19.23719,Jun 1989
MEX,1989-07,19.71394,Jul 1989
MEX,1989-08,20.30992,Aug 1989
MEX,1989-09,20.88796,Sep 1989
MEX,1989-10,22.71182,Oct 1989
MEX,1989-11,23.51224,Nov 1989
MEX,1989-12,27.33894,Dec 1989
MEX,1990-01,32.99433,Jan 1990
MEX,1990-02,32.1601,Feb 1990
MEX,1990-03,31.87356,Mar 1990
MEX,1990-04,32.6564,Apr 1990
MEX,1990-05,34.16958,May 1990
MEX,1990-06,35.67463,Jun 1990
MEX,1990-07,36.24744,Jul 1990
MEX,1990-08,36.15353,Aug 1990
MEX,1990-09,35.76615,Sep 1990
MEX,1990-10,34.40555,Oct 1990
MEX,1990-11,36.35688,Nov 1990
MEX,1990-12,35.57209,Dec 1990
MEX,1991-01,28.02198,Jan 1991
MEX,1991-02,28.44358,Feb 1991
MEX,1991-03,29.43746,Mar 1991
MEX,1991-04,28.12249,Apr 1991
MEX,1991-05,26.21853,May 1991
MEX,1991-06,24.38852,Jun 1991
MEX,1991-07,23.58168,Jul 1991
MEX,1991-08,23.27112,Aug 1991
MEX,1991-09,23.13789,Sep 1991
MEX,1991-10,23.27087,Oct 1991
MEX,1991-11,24.72373,Nov 1991
MEX,1991-12,23.38538,Dec 1991
MEX,1992-01,22.28105,Jan 1992
MEX,1992-02,20.73477,Feb 1992
MEX,1992-03,19.47673,Mar 1992
MEX,1992-04,20.4048,Apr 1992
MEX,1992-05,21.32,May 1992
MEX,1992-06,21.94667,Jun 1992
MEX,1992-07,22.0246,Jul 1992
MEX,1992-08,22.05991,Aug 1992
MEX,1992-09,22.37483,Sep 1992
MEX,1992-10,21.86594,Oct 1992
MEX,1992-11,18.4853,Nov 1992
MEX,1992-12,17.10724,Dec 1992
MEX,1993-01,16.41996,Jan 1993
MEX,1993-02,16.11635,Feb 1993
MEX,1993-03,16.00931,Mar 1993
MEX,1993-04,15.47097,Apr 1993
MEX,1993-05,14.73754,May 1993
MEX,1993-06,14.22526,Jun 1993
MEX,1993-07,13.802,Jul 1993
MEX,1993-08,13.46915,Aug 1993
MEX,1993-09,12.96598,Sep 1993
MEX,1993-10,13.10567,Oct 1993
MEX,1993-11,12.69408,Nov 1993
MEX,1993-12,11.90502,Dec 1993
MEX,1994-01,10.35069,Jan 1994
MEX,1994-02,9.98039,Feb 1994
MEX,1994-03,9.515098,Mar 1994
MEX,1994-04,9.329535,Apr 1994
MEX,1994-05,9.254519,May 1994
MEX,1994-06,8.996219,Jun 1994
MEX,1994-07,8.749094,Jul 1994
MEX,1994-08,8.374397,Aug 1994
MEX,1994-09,7.964152,Sep 1994
MEX,1994-10,7.423468,Oct 1994
MEX,1994-11,7.440402,Nov 1994
MEX,1994-12,7.590524,Dec 1994
MEX,1995-01,9.581623,Jan 1995
MEX,1995-02,11.80089,Feb 1995
MEX,1995-03,18.72548,Mar 1995
MEX,1995-04,26.37472,Apr 1995
MEX,1995-05,27.62421,May 1995
MEX,1995-06,28.74358,Jun 1995
MEX,1995-07,29.52498,Jul 1995
MEX,1995-08,30.44509,Aug 1995
MEX,1995-09,32.04292,Sep 1995
MEX,1995-10,33.32237,Oct 1995
MEX,1995-11,35.18531,Nov 1995
MEX,1995-12,37.70095,Dec 1995
MEX,1996-01,39.84241,Jan 1996
MEX,1996-02,38.19344,Feb 1996
MEX,1996-03,31.30839,Mar 1996
MEX,1996-04,24.99327,Apr 1996
MEX,1996-05,24.27987,May 1996
MEX,1996-06,24.66477,Jun 1996
MEX,1996-07,24.96367,Jul 1996
MEX,1996-08,24.99908,Aug 1996
MEX,1996-09,24.84893,Sep 1996
MEX,1996-10,24.86755,Oct 1996
MEX,1996-11,24.34785,Nov 1996
MEX,1996-12,27.72159,Dec 1996
MEX,1997-01,25.12733,Jan 1997
MEX,1997-02,25.38088,Feb 1997
MEX,1997-03,25.38097,Mar 1997
MEX,1997-04,24.60174,Apr 1997
MEX,1997-05,24.33082,May 1997
MEX,1997-06,23.52465,Jun 1997
MEX,1997-07,23.23152,Jul 1997
MEX,1997-08,23.15506,Aug 1997
MEX,1997-09,22.78824,Sep 1997
MEX,1997-10,22.29521,Oct 1997
MEX,1997-11,21.8866,Nov 1997
MEX,1997-12,17.08286,Dec 1997
MEX,1998-01,17.76828,Jan 1998
MEX,1998-02,17.61845,Feb 1998
MEX,1998-03,16.9417,Mar 1998
MEX,1998-04,16.42477,Apr 1998
MEX,1998-05,15.72378,May 1998
MEX,1998-06,15.50595,Jun 1998
MEX,1998-07,15.36423,Jul 1998
MEX,1998-08,15.48181,Aug 1998
MEX,1998-09,15.48808,Sep 1998
MEX,1998-10,15.01936,Oct 1998
MEX,1998-11,15.67763,Nov 1998
MEX,1998-12,17.59213,Dec 1998
MEX,1999-01,16.99885,Jan 1999
MEX,1999-02,17.22044,Feb 1999
MEX,1999-03,17.9165,Mar 1999
MEX,1999-04,18.24236,Apr 1999
MEX,1999-05,18.30821,May 1999
MEX,1999-06,18.12832,Jun 1999
MEX,1999-07,18.0839,Jul 1999
MEX,1999-08,17.73563,Aug 1999
MEX,1999-09,17.95093,Sep 1999
MEX,1999-10,17.92205,Oct 1999
MEX,1999-11,17.57321,Nov 1999
MEX,1999-12,15.15541,Dec 1999
MEX,2000-01,14.85046,Jan 2000
MEX,2000-02,14.12128,Feb 2000
MEX,2000-03,12.90266,Mar 2000
MEX,2000-04,12.08466,Apr 2000
MEX,2000-05,11.6133,May 2000
MEX,2000-06,11.50289,Jun 2000
MEX,2000-07,11.09193,Jul 2000
MEX,2000-08,10.95248,Aug 2000
MEX,2000-09,10.33223,Sep 2000
MEX,2000-10,10.7417,Oct 2000
MEX,2000-11,10.77831,Nov 2000
MEX,2000-12,10.56281,Dec 2000
MEX,2001-01,9.124795,Jan 2001
MEX,2001-02,8.561922,Feb 2001
MEX,2001-03,8.861656,Mar 2001
MEX,2001-04,8.945975,Apr 2001
MEX,2001-05,9.383595,May 2001
MEX,2001-06,9.389206,Jun 2001
MEX,2001-07,9.313223,Jul 2001
MEX,2001-08,9.2292,Aug 2001
MEX,2001-09,9.139001,Sep 2001
MEX,2001-10,8.539672,Oct 2001
MEX,2001-11,8.10458,Nov 2001
MEX,2001-12,7.894431,Dec 2001
MEX,2002-01,9.106663,Jan 2002
MEX,2002-02,10.08903,Feb 2002
MEX,2002-03,10.10742,Mar 2002
MEX,2002-04,10.07553,Apr 2002
MEX,2002-05,9.501376,May 2002
MEX,2002-06,9.395481,Jun 2002
MEX,2002-07,9.282573,Jul 2002
MEX,2002-08,9.270616,Aug 2002
MEX,2002-09,9.175147,Sep 2002
MEX,2002-10,9.123726,Oct 2002
MEX,2002-11,9.428035,Nov 2002
MEX,2002-12,9.23143,Dec 2002
MEX,2003-01,7.996458,Jan 2003
MEX,2003-02,6.583147,Feb 2003
MEX,2003-03,6.072182,Mar 2003
MEX,2003-04,6.047647,Apr 2003
MEX,2003-05,5.466014,May 2003
MEX,2003-06,5.349724,Jun 2003
MEX,2003-07,5.364469,Jul 2003
MEX,2003-08,5.363647,Aug 2003
MEX,2003-09,4.820656,Sep 2003
MEX,2003-10,4.907275,Oct 2003
MEX,2003-11,5.262688,Nov 2003
MEX,2003-12,5.224167,Dec 2003
MEX,2004-01,5.294763,Jan 2004
MEX,2004-02,5.386455,Feb 2004
MEX,2004-03,5.344082,Mar 2004
MEX,2004-04,5.317424,Apr 2004
MEX,2004-05,5.214828,May 2004
MEX,2004-06,5.355257,Jun 2004
MEX,2004-07,5.309531,Jul 2004
MEX,2004-08,5.147366,Aug 2004
MEX,2004-09,5.190473,Sep 2004
MEX,2004-10,5.213118,Oct 2004
MEX,2004-11,5.098635,Nov 2004
MEX,2004-12,5.242846,Dec 2004
MEX,2005-01,5.11568,Jan 2005
MEX,2005-02,4.664796,Feb 2005
MEX,2005-03,4.714019,Mar 2005
MEX,2005-04,4.183578,Apr 2005
MEX,2005-05,3.808521,May 2005
MEX,2005-06,3.842868,Jun 2005
MEX,2005-07,3.977588,Jul 2005
MEX,2005-08,3.859184,Aug 2005
MEX,2005-09,3.722595,Sep 2005
MEX,2005-10,3.791465,Oct 2005
MEX,2005-11,4.288384,Nov 2005
MEX,2005-12,4.34098,Dec 2005
MEX,2006-01,3.845526,Jan 2006
MEX,2006-02,3.905911,Feb 2006
MEX,2006-03,3.966507,Mar 2006
MEX,2006-04,4.142045,Apr 2006
MEX,2006-05,3.939638,May 2006
MEX,2006-06,4.012565,Jun 2006
MEX,2006-07,4.149979,Jul 2006
MEX,2006-08,4.234265,Aug 2006
MEX,2006-09,4.158339,Sep 2006
MEX,2006-10,4.133294,Oct 2006
MEX,2006-11,3.990789,Nov 2006
MEX,2006-12,3.835028,Dec 2006
MEX,2007-01,4.060455,Jan 2007
MEX,2007-02,4.196051,Feb 2007
MEX,2007-03,4.055415,Mar 2007
MEX,2007-04,3.235756,Apr 2007
MEX,2007-05,3.871442,May 2007
MEX,2007-06,3.843226,Jun 2007
MEX,2007-07,3.706822,Jul 2007
MEX,2007-08,3.699655,Aug 2007
MEX,2007-09,3.590246,Sep 2007
MEX,2007-10,4.190934,Oct 2007
MEX,2007-11,3.560033,Nov 2007
MEX,2007-12,3.577622,Dec 2007
MEX,2008-01,3.638508,Jan 2008
MEX,2008-02,3.756757,Feb 2008
MEX,2008-03,4.155729,Mar 2008
MEX,2008-04,4.366666,Apr 2008
MEX,2008-05,4.528559,May 2008
MEX,2008-06,4.730378,Jun 2008
MEX,2008-07,5.061341,Jul 2008
MEX,2008-08,5.372609,Aug 2008
MEX,2008-09,5.795624,Sep 2008
MEX,2008-10,5.804274,Oct 2008
MEX,2008-11,6.082456,Nov 2008
MEX,2008-12,6.203652,Dec 2008
MEX,2009-01,5.75324,Jan 2009
MEX,2009-02,5.446863,Feb 2009
MEX,2009-03,5.043489,Mar 2009
MEX,2009-04,5.169146,Apr 2009
MEX,2009-05,4.583058,May 2009
MEX,2009-06,4.145165,Jun 2009
MEX,2009-07,3.888704,Jul 2009
MEX,2009-08,3.560066,Aug 2009
MEX,2009-09,2.92924,Sep 2009
MEX,2009-10,3.056634,Oct 2009
MEX,2009-11,3.066175,Nov 2009
MEX,2009-12,3.307467,Dec 2009
MEX,2010-01,4.362342,Jan 2010
MEX,2010-02,4.977651,Feb 2010
MEX,2010-03,5.370466,Mar 2010
MEX,2010-04,5.094765,Apr 2010
MEX,2010-05,5.551654,May 2010
MEX,2010-06,5.766636,Jun 2010
MEX,2010-07,5.852462,Jul 2010
MEX,2010-08,5.593412,Aug 2010
MEX,2010-09,5.65513,Sep 2010
MEX,2010-10,5.132455,Oct 2010
MEX,2010-11,4.984008,Nov 2010
MEX,2010-12,4.698522,Dec 2010
MEX,2011-01,4.061045,Jan 2011
MEX,2011-02,3.65623,Feb 2011
MEX,2011-03,3.035144,Mar 2011
MEX,2011-04,3.541045,Apr 2011
MEX,2011-05,4.8867,May 2011
MEX,2011-06,4.687244,Jun 2011
MEX,2011-07,4.620316,Jul 2011
MEX,2011-08,4.743186,Aug 2011
MEX,2011-09,4.489151,Sep 2011
MEX,2011-10,3.880828,Oct 2011
MEX,2011-11,2.704091,Nov 2011
MEX,2011-12,2.81178,Dec 2011
MEX,2012-01,2.54835,Jan 2012
MEX,2012-02,2.379003,Feb 2012
MEX,2012-03,2.425772,Mar 2012
MEX,2012-04,2.674248,Apr 2012
MEX,2012-05,2.853596,May 2012
MEX,2012-06,2.765336,Jun 2012
MEX,2012-07,2.658978,Jul 2012
MEX,2012-08,2.578476,Aug 2012
MEX,2012-09,2.350859,Sep 2012
MEX,2012-10,2.417557,Oct 2012
MEX,2012-11,1.698019,Nov 2012
MEX,2012-12,0.9024817,Dec 2012
MEX,2013-01,1.493563,Jan 2013
MEX,2013-02,2.383441,Feb 2013
MEX,2013-03,2.796813,Mar 2013
MEX,2013-04,4.583168,Apr 2013
MEX,2013-05,4.631563,May 2013
MEX,2013-06,4.931562,Jun 2013
MEX,2013-07,4.860624,Jul 2013
MEX,2013-08,4.69812,Aug 2013
MEX,2013-09,4.96671,Sep 2013
MEX,2013-10,5.046165,Oct 2013
MEX,2013-11,5.680439,Nov 2013
MEX,2013-12,6.664236,Dec 2013
MEX,2014-01,6.857551,Jan 2014
MEX,2014-02,6.284791,Feb 2014
MEX,2014-03,5.978913,Mar 2014
MEX,2014-04,4.721768,Apr 2014
MEX,2014-05,4.390089,May 2014
MEX,2014-06,4.305288,Jun 2014
MEX,2014-07,4.461625,Jul 2014
MEX,2014-08,4.549419,Aug 2014
MEX,2014-09,4.577425,Sep 2014
MEX,2014-10,4.501169,Oct 2014
MEX,2014-11,4.438191,Nov 2014
MEX,2014-12,4.14501,Dec 2014
MEX,2015-01,2.388728,Jan 2015
MEX,2015-02,2.26027,Feb 2015
MEX,2015-03,2.505857,Mar 2015
MEX,2015-04,1.993721,Apr 2015
MEX,2015-05,2.173146,May 2015
MEX,2015-06,2.127614,Jun 2015
MEX,2015-07,0.8086515,Jul 2015
MEX,2015-08,0.9139873,Aug 2015
MEX,2015-09,0.9659107,Sep 2015
MEX,2015-10,0.9755562,Oct 2015
MEX,2015-11,0.5996526,Nov 2015
MEX,2015-12,0.6419327,Dec 2015
MEX,2016-01,1.571763,Jan 2016
MEX,2016-02,1.448376,Feb 2016
MEX,2016-03,1.372786,Mar 2016
MEX,2016-04,1.19154,Apr 2016
MEX,2016-05,1.131241,May 2016
MEX,2016-06,1.161582,Jun 2016
MEX,2016-07,2.679389,Jul 2016
MEX,2016-08,2.419503,Aug 2016
MEX,2016-09,2.474888,Sep 2016
MEX,2016-10,2.458088,Oct 2016
MEX,2016-11,2.996998,Nov 2016
MEX,2016-12,3.245363,Dec 2016
MEX,2017-01,3.654874,Jan 2017
MEX,2017-02,4.06201,Feb 2017
MEX,2017-03,4.145995,Mar 2017
MEX,2017-04,4.861524,Apr 2017
MEX,2017-05,5.157388,May 2017
MEX,2017-06,5.272161,Jun 2017
MEX,2017-07,5.141098,Jul 2017
MEX,2017-08,5.412146,Aug 2017
MEX,2017-09,5.027252,Sep 2017
MEX,2017-10,5.475048,Oct 2017
MEX,2017-11,5.491608,Nov 2017
MEX,2017-12,5.485824,Dec 2017
MEX,2018-01,4.964441,Jan 2018
MEX,2018-02,4.832323,Feb 2018
MEX,2018-03,4.74872,Mar 2018
MEX,2018-04,4.184266,Apr 2018
MEX,2018-05,4.15766,May 2018
MEX,2018-06,4.130523,Jun 2018
MEX,2018-07,3.986854,Jul 2018
MEX,2018-08,3.97124,Aug 2018
MEX,2018-09,4.14767,Sep 2018
MEX,2018-10,4.921328,Oct 2018
MEX,2018-11,6.237233,Nov 2018
MEX,2018-12,6.28791,Dec 2018
MEX,2019-01,6.444693,Jan 2019
MEX,2019-02,6.275054,Feb 2019
MEX,2019-03,6.174646,Mar 2019
MEX,2019-04,5.933091,Apr 2019
MEX,2019-05,4.114811,May 2019
MEX,2019-06,4.188692,Jun 2019
MEX,2019-07,4.241811,Jul 2019
MEX,2019-08,4.265535,Aug 2019
MEX,2019-09,4.212772,Sep 2019
MEX,2019-10,4.059699,Oct 2019
MEX,2019-11,4.231458,Nov 2019
MEX,2019-12,4.143666,Dec 2019
MEX,2020-01,3.950674,Jan 2020
MEX,2020-02,3.898436,Feb 2020
MEX,2020-03,3.777069,Mar 2020
MEX,2020-04,3.120539,Apr 2020
MEX,2020-05,3.26936,May 2020
MEX,2020-06,2.987248,Jun 2020
MEX,2020-07,2.704648,Jul 2020
MEX,2020-08,2.863037,Aug 2020
MEX,2020-09,2.999079,Sep 2020
MEX,2020-10,2.895488,Oct 2020
MEX,2020-11,2.598098,Nov 2020
MEX,2020-12,2.321205,Dec 2020
MEX,2021-01,2.468796,Jan 2021
MEX,2021-02,2.373665,Feb 2021
MEX,2021-03,2.743581,Mar 2021
MEX,2021-04,3.099075,Apr 2021
MEX,2021-05,3.422101,May 2021
MEX,2021-06,3.907911,Jun 2021
MEX,2021-07,4.148784,Jul 2021
MEX,2021-08,3.992134,Aug 2021
MEX,2021-09,3.919878,Sep 2021
MEX,2021-10,4.144517,Oct 2021
MEX,2021-11,4.557635,Nov 2021
MEX,2021-12,5.029911,Dec 2021
MEX,2022-01,5.16098,Jan 2022
MEX,2022-02,5.587293,Feb 2022
MEX,2022-03,5.696974,Mar 2022
MEX,2022-04,5.895133,Apr 2022
MEX,2022-05,5.790105,May 2022
MEX,2022-06,5.940988,Jun 2022
MEX,2022-07,6.295359,Jul 2022
MEX,2022-08,6.576341,Aug 2022
MEX,2022-09,6.848177,Sep 2022
MEX,2022-10,6.781999,Oct 2022
MEX,2022-11,6.684238,Nov 2022
MEX,2022-12,6.433026,Dec 2022
MEX,2023-01,6.823379,Jan 2023
MEX,2023-02,6.839495,Feb 2023
MEX,2023-03,6.88413,Mar 2023
MEX,2023-04,6.57505,Apr 2023
MEX,2023-05,6.500302,May 2023
MEX,2023-06,6.040861,Jun 2023
MEX,2023-07,5.85488,Jul 2023
MEX,2023-08,5.842644,Aug 2023
MEX,2023-09,5.843117,Sep 2023
MEX,2023-10,5.97571,Oct 2023
MEX,2023-11,5.902225,Nov 2023
MEX,2023-12,6.046109,Dec 2023
GBR,2007-01,3.433618,Jan 2007
GBR,2007-02,3.691832,Feb 2007
GBR,2007-03,3.696065,Mar 2007
GBR,2007-04,3.215763,Apr 2007
GBR,2007-05,3.776993,May 2007
GBR,2007-06,3.75187,Jun 2007
GBR,2007-07,3.705208,Jul 2007
GBR,2007-08,3.996013,Aug 2007
GBR,2007-09,3.481658,Sep 2007
GBR,2007-10,3.333969,Oct 2007
GBR,2007-11,3.137939,Nov 2007
GBR,2007-12,3.23088,Dec 2007
GBR,2008-01,3.40728,Jan 2008
GBR,2008-02,3.190705,Feb 2008
GBR,2008-03,3.443877,Mar 2008
GBR,2008-04,3.760162,Apr 2008
GBR,2008-05,3.75183,May 2008
GBR,2008-06,3.762374,Jun 2008
GBR,2008-07,4.213373,Jul 2008
GBR,2008-08,4.4757,Aug 2008
GBR,2008-09,4.617596,Sep 2008
GBR,2008-10,4.268729,Oct 2008
GBR,2008-11,4.421174,Nov 2008
GBR,2008-12,4.719636,Dec 2008
GBR,2009-01,4.437621,Jan 2009
GBR,2009-02,4.35797,Feb 2009
GBR,2009-03,4.015869,Mar 2009
GBR,2009-04,3.818632,Apr 2009
GBR,2009-05,3.537341,May 2009
GBR,2009-06,3.360427,Jun 2009
GBR,2009-07,3.009845,Jul 2009
GBR,2009-08,2.797945,Aug 2009
GBR,2009-09,2.624969,Sep 2009
GBR,2009-10,2.444953,Oct 2009
GBR,2009-11,2.474227,Nov 2009
GBR,2009-12,2.474851,Dec 2009
GBR,2010-01,2.95633,Jan 2010
GBR,2010-02,3.076309,Feb 2010
GBR,2010-03,3.447853,Mar 2010
GBR,2010-04,3.246543,Apr 2010
GBR,2010-05,3.281867,May 2010
GBR,2010-06,3.732574,Jun 2010
GBR,2010-07,3.496884,Jul 2010
GBR,2010-08,3.939758,Aug 2010
GBR,2010-09,3.563583,Sep 2010
GBR,2010-10,3.930814,Oct 2010
GBR,2010-11,3.575384,Nov 2010
GBR,2010-12,3.932584,Dec 2010
GBR,2011-01,4.021691,Jan 2011
GBR,2011-02,4.08365,Feb 2011
GBR,2011-03,3.947675,Mar 2011
GBR,2011-04,4.790912,Apr 2011
GBR,2011-05,4.215161,May 2011
GBR,2011-06,4.194019,Jun 2011
GBR,2011-07,4.247828,Jul 2011
GBR,2011-08,3.837417,Aug 2011
GBR,2011-09,4.359702,Sep 2011
GBR,2011-10,3.979409,Oct 2011
GBR,2011-11,4.048008,Nov 2011
GBR,2011-12,3.916747,Dec 2011
GBR,2012-01,3.440069,Jan 2012
GBR,2012-02,3.271007,Feb 2012
GBR,2012-03,3.081448,Mar 2012
GBR,2012-04,2.582808,Apr 2012
GBR,2012-05,3.20502,May 2012
GBR,2012-06,2.989843,Jun 2012
GBR,2012-07,3.17623,Jul 2012
GBR,2012-08,2.968925,Aug 2012
GBR,2012-09,3.003579,Sep 2012
GBR,2012-10,3.752753,Oct 2012
GBR,2012-11,4.058451,Nov 2012
GBR,2012-12,3.388217,Dec 2012
GBR,2013-01,3.548996,Jan 2013
GBR,2013-02,3.707309,Feb 2013
GBR,2013-03,3.967532,Mar 2013
GBR,2013-04,3.241225,Apr 2013
GBR,2013-05,3.624691,May 2013
GBR,2013-06,3.244393,Jun 2013
GBR,2013-07,3.062372,Jul 2013
GBR,2013-08,3.097249,Aug 2013
GBR,2013-09,3.330848,Sep 2013
GBR,2013-10,2.781749,Oct 2013
GBR,2013-11,2.622194,Nov 2013
GBR,2013-12,2.413159,Dec 2013
GBR,2014-01,2.382663,Jan 2014
GBR,2014-02,2.385945,Feb 2014
GBR,2014-03,2.250603,Mar 2014
GBR,2014-04,2.896101,Apr 2014
GBR,2014-05,2.091019,May 2014
GBR,2014-06,2.440094,Jun 2014
GBR,2014-07,2.546337,Jul 2014
GBR,2014-08,2.598557,Aug 2014
GBR,2014-09,2.269543,Sep 2014
GBR,2014-10,2.395848,Oct 2014
GBR,2014-11,2.203205,Nov 2014
GBR,2014-12,2.374962,Dec 2014
GBR,2015-01,2.197074,Jan 2015
GBR,2015-02,2.238429,Feb 2015
GBR,2015-03,2.166234,Mar 2015
GBR,2015-04,1.833957,Apr 2015
GBR,2015-05,2.213701,May 2015
GBR,2015-06,2.15854,Jun 2015
GBR,2015-07,2.197756,Jul 2015
GBR,2015-08,2.221231,Aug 2015
GBR,2015-09,2.339203,Sep 2015
GBR,2015-10,1.972674,Oct 2015
GBR,2015-11,2.262882,Nov 2015
GBR,2015-12,2.759424,Dec 2015
GBR,2016-01,2.283588,Jan 2016
GBR,2016-02,2.244421,Feb 2016
GBR,2016-03,2.859797,Mar 2016
GBR,2016-04,2.609107,Apr 2016
GBR,2016-05,2.856654,May 2016
GBR,2016-06,3.061459,Jun 2016
GBR,2016-07,3.065237,Jul 2016
GBR,2016-08,3.005388,Aug 2016
GBR,2016-09,2.924256,Sep 2016
GBR,2016-10,2.649508,Oct 2016
GBR,2016-11,2.548594,Nov 2016
GBR,2016-12,2.630024,Dec 2016
GBR,2017-01,2.656644,Jan 2017
GBR,2017-02,2.966157,Feb 2017
GBR,2017-03,2.192959,Mar 2017
GBR,2017-04,3.424457,Apr 2017
GBR,2017-05,3.030948,May 2017
GBR,2017-06,2.927099,Jun 2017
GBR,2017-07,2.9129,Jul 2017
GBR,2017-08,3.130988,Aug 2017
GBR,2017-09,3.089731,Sep 2017
GBR,2017-10,3.14909,Oct 2017
GBR,2017-11,3.210063,Nov 2017
GBR,2017-12,2.965939,Dec 2017
GBR,2018-01,3.230383,Jan 2018
GBR,2018-02,2.892319,Feb 2018
GBR,2018-03,3.057098,Mar 2018
GBR,2018-04,2.568328,Apr 2018
GBR,2018-05,2.87591,May 2018
GBR,2018-06,2.871478,Jun 2018
GBR,2018-07,2.694624,Jul 2018
GBR,2018-08,3.057886,Aug 2018
GBR,2018-09,2.896769,Sep 2018
GBR,2018-10,2.83621,Oct 2018
GBR,2018-11,2.973485,Nov 2018
GBR,2018-12,2.918677,Dec 2018
GBR,2019-01,2.987237,Jan 2019
GBR,2019-02,2.981146,Feb 2019
GBR,2019-03,2.963078,Mar 2019
GBR,2019-04,3.41304,Apr 2019
GBR,2019-05,3.077935,May 2019
GBR,2019-06,3.007246,Jun 2019
GBR,2019-07,3.072591,Jul 2019
GBR,2019-08,2.579089,Aug 2019
GBR,2019-09,2.90949,Sep 2019
GBR,2019-10,3.229016,Oct 2019
GBR,2019-11,3.04775,Nov 2019
GBR,2019-12,2.518865,Dec 2019
GBR,2020-01,2.797349,Jan 2020
GBR,2020-02,2.983099,Feb 2020
GBR,2020-03,2.97883,Mar 2020
GBR,2020-04,2.394579,Apr 2020
GBR,2020-05,2.239908,May 2020
GBR,2020-06,2.085069,Jun 2020
GBR,2020-07,2.274974,Jul 2020
GBR,2020-08,0.7694733,Aug 2020
GBR,2020-09,1.699224,Sep 2020
GBR,2020-10,1.511814,Oct 2020
GBR,2020-11,1.511987,Nov 2020
