location,time,ppi_dom_manufact_food,date
HUN,2011-11,94.70316,Nov 2011
HUN,2011-12,95.21507,Dec 2011
HUN,2012-01,96.32421,Jan 2012
HUN,2012-02,97.09207,Feb 2012
HUN,2012-03,97.17739,Mar 2012
HUN,2012-04,97.34803,Apr 2012
HUN,2012-05,97.17739,May 2012
HUN,2012-06,97.34803,Jun 2012
HUN,2012-07,97.51866,Jul 2012
HUN,2012-08,98.6278,Aug 2012
HUN,2012-09,100.6754,Sep 2012
HUN,2012-10,102.3818,Oct 2012
HUN,2012-11,102.8937,Nov 2012
HUN,2012-12,102.979,Dec 2012
HUN,2013-01,104.0028,Jan 2013
HUN,2013-02,103.7469,Feb 2013
HUN,2013-03,103.5763,Mar 2013
HUN,2013-04,103.3203,Apr 2013
HUN,2013-05,103.4909,May 2013
HUN,2013-06,103.3203,Jun 2013
HUN,2013-07,102.8937,Jul 2013
HUN,2013-08,102.3818,Aug 2013
HUN,2013-09,102.1258,Sep 2013
HUN,2013-10,101.6993,Oct 2013
HUN,2013-11,101.0167,Nov 2013
HUN,2013-12,100.5048,Dec 2013
HUN,2014-01,101.8699,Jan 2014
HUN,2014-02,102.1258,Feb 2014
HUN,2014-03,102.2112,Mar 2014
HUN,2014-04,102.3818,Apr 2014
HUN,2014-05,102.5524,May 2014
HUN,2014-06,102.979,Jun 2014
HUN,2014-07,102.979,Jul 2014
HUN,2014-08,102.6378,Aug 2014
HUN,2014-09,102.0405,Sep 2014
HUN,2014-10,101.1873,Oct 2014
HUN,2014-11,100.9314,Nov 2014
HUN,2014-12,100.5901,Dec 2014
HUN,2015-01,100.6754,Jan 2015
HUN,2015-02,100.5048,Feb 2015
HUN,2015-03,99.90757,Mar 2015
HUN,2015-04,99.99289,Apr 2015
HUN,2015-05,99.65162,May 2015
HUN,2015-06,99.65162,Jun 2015
HUN,2015-07,99.48098,Jul 2015
HUN,2015-08,99.39566,Aug 2015
HUN,2015-09,99.90757,Sep 2015
HUN,2015-10,100.2488,Oct 2015
HUN,2015-11,100.3342,Nov 2015
HUN,2015-12,100.2488,Dec 2015
HUN,2016-01,100.5901,Jan 2016
HUN,2016-02,99.90757,Feb 2016
HUN,2016-03,99.22503,Mar 2016
HUN,2016-04,98.79844,Apr 2016
HUN,2016-05,98.88375,May 2016
HUN,2016-06,99.31035,Jun 2016
HUN,2016-07,100.1635,Jul 2016
HUN,2016-08,100.1635,Aug 2016
HUN,2016-09,100.0782,Sep 2016
HUN,2016-10,100.7608,Oct 2016
HUN,2016-11,101.2727,Nov 2016
HUN,2016-12,101.7846,Dec 2016
HUN,2017-01,102.3818,Jan 2017
HUN,2017-02,103.3203,Feb 2017
HUN,2017-03,103.9175,Mar 2017
HUN,2017-04,104.6854,Apr 2017
HUN,2017-05,105.112,May 2017
HUN,2017-06,105.1973,Jun 2017
HUN,2017-07,105.6239,Jul 2017
HUN,2017-08,105.9652,Aug 2017
HUN,2017-09,106.1358,Sep 2017
HUN,2017-10,106.3918,Oct 2017
HUN,2017-11,106.4771,Nov 2017
HUN,2017-12,106.733,Dec 2017
HUN,2018-01,106.6477,Jan 2018
HUN,2018-02,107.0743,Feb 2018
HUN,2018-03,107.4156,Mar 2018
HUN,2018-04,107.2449,Apr 2018
HUN,2018-05,107.3303,May 2018
HUN,2018-06,107.7568,Jun 2018
HUN,2018-07,108.0128,Jul 2018
HUN,2018-08,108.4394,Aug 2018
HUN,2018-09,108.8574,Sep 2018
HUN,2018-10,109.4803,Oct 2018
HUN,2018-11,110.1458,Nov 2018
HUN,2018-12,110.5979,Dec 2018
HUN,2019-01,111.0928,Jan 2019
HUN,2019-02,111.5791,Feb 2019
HUN,2019-03,112.1251,Mar 2019
HUN,2019-04,113.7206,Apr 2019
HUN,2019-05,114.8382,May 2019
HUN,2019-06,115.3246,Jun 2019
HUN,2019-07,115.5208,Jul 2019
HUN,2019-08,116.0156,Aug 2019
HUN,2019-09,116.8176,Sep 2019
HUN,2019-10,117.6623,Oct 2019
HUN,2019-11,118.396,Nov 2019
HUN,2019-12,119.7696,Dec 2019
HUN,2020-01,103.0046,Jan 2020
HUN,2020-02,104.054,Feb 2020
HUN,2020-03,105.112,Mar 2020
HUN,2020-04,105.4447,Apr 2020
HUN,2020-05,103.9687,May 2020
HUN,2020-06,103.7128,Jun 2020
HUN,2020-07,103.8749,Jul 2020
HUN,2020-08,103.508,Aug 2020
HUN,2020-09,103.9602,Sep 2020
HUN,2020-10,103.5336,Oct 2020
HUN,2020-11,103.9858,Nov 2020
HUN,2020-12,104.1223,Dec 2020
HUN,2021-01,105.0181,Jan 2021
HUN,2021-02,105.9225,Feb 2021
HUN,2021-03,108.0128,Mar 2021
HUN,2021-04,109.2755,Apr 2021
HUN,2021-05,109.9069,May 2021
HUN,2021-06,110.7089,Jun 2021
HUN,2021-07,111.5962,Jul 2021
HUN,2021-08,111.6985,Aug 2021
HUN,2021-09,112.637,Sep 2021
HUN,2021-10,114.6676,Oct 2021
HUN,2021-11,116.4252,Nov 2021
HUN,2021-12,119.6246,Dec 2021
HUN,2022-01,125.3068,Jan 2022
HUN,2022-02,128.2503,Feb 2022
HUN,2022-03,133.941,Mar 2022
HUN,2022-04,142.123,Apr 2022
HUN,2022-05,147.626,May 2022
HUN,2022-06,151.4824,Jun 2022
HUN,2022-07,157.8471,Jul 2022
HUN,2022-08,162.7871,Aug 2022
HUN,2022-09,168.1792,Sep 2022
HUN,2022-10,175.0046,Oct 2022
HUN,2022-11,179.5009,Nov 2022
HUN,2022-12,182.086,Dec 2022
ISL,2006-01,58.86418,Jan 2006
ISL,2006-02,59.44815,Feb 2006
ISL,2006-03,59.79853,Mar 2006
ISL,2006-04,60.3825,Apr 2006
ISL,2006-05,60.84968,May 2006
ISL,2006-06,61.78403,Jun 2006
ISL,2006-07,61.95922,Jul 2006
ISL,2006-08,61.90082,Aug 2006
ISL,2006-09,61.78403,Sep 2006
ISL,2006-10,61.72563,Oct 2006
ISL,2006-11,61.667230000000004,Nov 2006
ISL,2006-12,62.65998,Dec 2006
ISL,2007-01,63.06876,Jan 2007
ISL,2007-02,63.53594,Feb 2007
ISL,2007-03,63.24395,Mar 2007
ISL,2007-04,63.30235,Apr 2007
ISL,2007-05,63.30235,May 2007
ISL,2007-06,63.24395,Jun 2007
ISL,2007-07,63.36075,Jul 2007
ISL,2007-08,63.24395,Aug 2007
ISL,2007-09,63.82792,Sep 2007
ISL,2007-10,64.17831,Oct 2007
ISL,2007-11,64.82067,Nov 2007
ISL,2007-12,64.87907,Dec 2007
ISL,2008-01,65.75503,Jan 2008
ISL,2008-02,66.1638,Feb 2008
ISL,2008-03,66.80617,Mar 2008
ISL,2008-04,71.01076,Apr 2008
ISL,2008-05,72.0035,May 2008
ISL,2008-06,72.1787,Jun 2008
ISL,2008-07,72.47068,Jul 2008
ISL,2008-08,72.87946,Aug 2008
ISL,2008-09,73.989,Sep 2008
ISL,2008-10,76.55847,Oct 2008
ISL,2008-11,79.36153,Nov 2008
ISL,2008-12,81.58061,Dec 2008
ISL,2009-01,81.75581,Jan 2009
ISL,2009-02,81.52222,Feb 2009
ISL,2009-03,81.28863,Mar 2009
ISL,2009-04,81.52222,Apr 2009
ISL,2009-05,81.63901,May 2009
ISL,2009-06,82.39817,Jun 2009
ISL,2009-07,82.80695,Jul 2009
ISL,2009-08,83.7413,Aug 2009
ISL,2009-09,83.91649,Sep 2009
ISL,2009-10,83.15733,Oct 2009
ISL,2009-11,83.33252,Nov 2009
ISL,2009-12,83.33252,Dec 2009
ISL,2010-01,83.7997,Jan 2010
ISL,2010-02,84.15008,Feb 2010
ISL,2010-03,83.68291,Mar 2010
ISL,2010-04,84.15008,Apr 2010
ISL,2010-05,84.26688,May 2010
ISL,2010-06,84.500470000000007,Jun 2010
ISL,2010-07,84.85085,Jul 2010
ISL,2010-08,84.67565,Aug 2010
ISL,2010-09,84.61726,Sep 2010
ISL,2010-10,85.6684,Oct 2010
ISL,2010-11,86.07718,Nov 2010
ISL,2010-12,86.07718,Dec 2010
ISL,2011-01,86.07718,Jan 2011
ISL,2011-02,86.95313,Feb 2011
ISL,2011-03,87.88749,Mar 2011
ISL,2011-04,88.12108,Apr 2011
ISL,2011-05,88.41306,May 2011
ISL,2011-06,89.40581,Jun 2011
ISL,2011-07,90.74894,Jul 2011
ISL,2011-08,92.09207,Aug 2011
ISL,2011-09,93.20161,Sep 2011
ISL,2011-10,92.50085,Oct 2011
ISL,2011-11,92.73444,Nov 2011
ISL,2011-12,92.32566,Dec 2011
ISL,2012-01,92.55925,Jan 2012
ISL,2012-02,92.50085,Feb 2012
ISL,2012-03,92.32566,Mar 2012
ISL,2012-04,92.85123,Apr 2012
ISL,2012-05,93.08482,May 2012
ISL,2012-06,92.73444,Jun 2012
ISL,2012-07,94.54475,Jul 2012
ISL,2012-08,93.96078,Aug 2012
ISL,2012-09,95.07032,Sep 2012
ISL,2012-10,95.12872,Oct 2012
ISL,2012-11,95.30391,Nov 2012
ISL,2012-12,94.95353,Dec 2012
ISL,2013-01,95.59589,Jan 2013
ISL,2013-02,96.29665,Feb 2013
ISL,2013-03,97.23101,Mar 2013
ISL,2013-04,97.11421,Apr 2013
ISL,2013-05,97.4062,May 2013
ISL,2013-06,96.93903,Jun 2013
ISL,2013-07,96.82223,Jul 2013
ISL,2013-08,96.64704,Aug 2013
ISL,2013-09,97.11421,Sep 2013
ISL,2013-10,98.51574,Oct 2013
ISL,2013-11,98.63254,Nov 2013
ISL,2013-12,98.28216,Dec 2013
ISL,2014-01,98.74933,Jan 2014
ISL,2014-02,98.34055,Feb 2014
ISL,2014-03,98.34055,Mar 2014
ISL,2014-04,99.04131,Apr 2014
ISL,2014-05,99.04131,May 2014
ISL,2014-06,98.92452,Jun 2014
ISL,2014-07,99.04131,Jul 2014
ISL,2014-08,99.09972,Aug 2014
ISL,2014-09,98.69093,Sep 2014
ISL,2014-10,99.3917,Oct 2014
ISL,2014-11,99.15811,Nov 2014
ISL,2014-12,99.3917,Dec 2014
ISL,2015-01,99.21651,Jan 2015
ISL,2015-02,98.69093,Feb 2015
ISL,2015-03,98.39895,Mar 2015
ISL,2015-04,98.34055,Apr 2015
ISL,2015-05,99.04131,May 2015
ISL,2015-06,99.21651,Jun 2015
ISL,2015-07,100.5596,Jul 2015
ISL,2015-08,101.786,Aug 2015
ISL,2015-09,101.786,Sep 2015
ISL,2015-10,101.3772,Oct 2015
ISL,2015-11,100.5012,Nov 2015
ISL,2015-12,101.0852,Dec 2015
ISL,2016-01,101.3772,Jan 2016
ISL,2016-02,101.0852,Feb 2016
ISL,2016-03,101.6692,Mar 2016
ISL,2016-04,102.8955,Apr 2016
ISL,2016-05,102.8371,May 2016
ISL,2016-06,102.8955,Jun 2016
ISL,2016-07,103.5963,Jul 2016
ISL,2016-08,103.3627,Aug 2016
ISL,2016-09,103.2459,Sep 2016
ISL,2016-10,103.3043,Oct 2016
ISL,2016-11,102.8955,Nov 2016
ISL,2016-12,101.8444,Dec 2016
ISL,2017-01,101.494,Jan 2017
ISL,2017-02,101.0852,Feb 2017
ISL,2017-03,100.7932,Mar 2017
ISL,2017-04,100.6764,Apr 2017
ISL,2017-05,100.7932,May 2017
ISL,2017-06,100.5596,Jun 2017
ISL,2017-07,101.0852,Jul 2017
ISL,2017-08,100.7348,Aug 2017
ISL,2017-09,100.326,Sep 2017
ISL,2017-10,100.326,Oct 2017
ISL,2017-11,100.9684,Nov 2017
ISL,2017-12,101.1436,Dec 2017
ISL,2018-01,101.3188,Jan 2018
ISL,2018-02,101.6108,Feb 2018
ISL,2018-03,101.6692,Mar 2018
ISL,2018-04,101.5524,Apr 2018
ISL,2018-05,101.3772,May 2018
ISL,2018-06,101.5524,Jun 2018
ISL,2018-07,101.9028,Jul 2018
ISL,2018-08,102.7787,Aug 2018
ISL,2018-09,103.7131,Sep 2018
ISL,2018-10,104.2386,Oct 2018
ISL,2018-11,104.0051,Nov 2018
ISL,2018-12,104.1803,Dec 2018
ISL,2019-01,104.8226,Jan 2019
ISL,2019-02,104.7058,Feb 2019
ISL,2019-03,105.9322,Mar 2019
ISL,2019-04,105.757,Apr 2019
ISL,2019-05,106.6329,May 2019
ISL,2019-06,106.3993,Jun 2019
ISL,2019-07,106.5745,Jul 2019
ISL,2019-08,106.9249,Aug 2019
ISL,2019-09,106.6329,Sep 2019
ISL,2019-10,106.4577,Oct 2019
ISL,2019-11,105.8154,Nov 2019
ISL,2019-12,106.1074,Dec 2019
ISL,2020-01,107.1585,Jan 2020
ISL,2020-02,106.9833,Feb 2020
ISL,2020-03,108.3264,Mar 2020
ISL,2020-04,108.9688,Apr 2020
ISL,2020-05,108.852,May 2020
ISL,2020-06,110.2535,Jun 2020
ISL,2020-07,110.3703,Jul 2020
ISL,2020-08,110.7207,Aug 2020
ISL,2020-09,110.0783,Sep 2020
ISL,2020-10,110.6039,Oct 2020
ISL,2020-11,110.5455,Nov 2020
ISL,2020-12,110.3703,Dec 2020
ISL,2021-01,110.8375,Jan 2021
ISL,2021-02,110.9543,Feb 2021
ISL,2021-03,110.7207,Mar 2021
ISL,2021-04,112.0054,Apr 2021
ISL,2021-05,111.8303,May 2021
ISL,2021-06,111.8887,Jun 2021
ISL,2021-07,111.9471,Jul 2021
ISL,2021-08,111.9471,Aug 2021
ISL,2021-09,112.8814,Sep 2021
ISL,2021-10,113.2902,Oct 2021
ISL,2021-11,113.5822,Nov 2021
ISL,2021-12,115.6261,Dec 2021
ISL,2022-01,116.0932,Jan 2022
ISL,2022-02,117.4948,Feb 2022
ISL,2022-03,118.1955,Mar 2022
ISL,2022-04,120.3562,Apr 2022
ISL,2022-05,121.4074,May 2022
ISL,2022-06,122.2833,Jun 2022
ISL,2022-07,123.8016,Jul 2022
ISL,2022-08,124.444,Aug 2022
ISL,2022-09,127.4223,Sep 2022
ISL,2022-10,129.7581,Oct 2022
ISL,2022-11,129.3494,Nov 2022
ISL,2022-12,129.5246,Dec 2022
IRL,1985-01,50.70971,Jan 1985
IRL,1985-02,50.69352,Feb 1985
IRL,1985-03,50.72589,Mar 1985
IRL,1985-04,51.13863,Apr 1985
IRL,1985-05,51.29239,May 1985
IRL,1985-06,51.46234,Jun 1985
IRL,1985-07,52.13404,Jul 1985
IRL,1985-08,52.4173,Aug 1985
IRL,1985-09,52.42539,Sep 1985
IRL,1985-10,52.53059,Oct 1985
IRL,1985-11,53.21039,Nov 1985
IRL,1985-12,53.30751,Dec 1985
IRL,1986-01,53.34797,Jan 1986
IRL,1986-02,53.7688,Feb 1986
IRL,1986-03,53.8821,Mar 1986
IRL,1986-04,54.82087,Apr 1986
IRL,1986-05,54.99891,May 1986
IRL,1986-06,54.96654,Jun 1986
IRL,1986-07,54.99891,Jul 1986
IRL,1986-08,55.06365,Aug 1986
